"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2020,38698020,1,38787118
2020,38700490,1,38791469
2020,38700500,1,38791477
2020,38698029,1,38791485
2020,38700514,1,38791490
2020,38700516,1,38791491
2020,38698036,1,38791498
2020,38700533,1,38791512
2020,38698068,1,38787168
2020,38698070,1,38787172
2020,38700545,1,38787174
2020,38700420,1,38791403
2020,38697995,1,38791434
2020,38698005,1,38787109
2020,38698008,1,38787112
2020,38700486,1,38791465
2020,38698051,1,38787154
2020,38699936,1,38786681
2020,38699940,1,38790932
2020,38700304,1,38791296
2020,38697997,1,38791438
2020,38698002,1,38787106
2020,38698038,1,38791499
2020,38700530,1,38791509
2020,38700542,1,38787169
2020,38700549,1,38791527
2020,38698087,1,38787186
2020,38700561,1,38787188
2020,38698090,1,38787189
2020,38697853,1,38786938
2020,37634808,1,37940229
2020,37634820,1,37940240
2020,37639668,1,37945094
2020,37639671,1,37945096
2020,37634868,1,37935793
2020,37630356,1,37935796
2020,37639737,1,37940291
2020,37634901,1,37935832
2020,37630393,1,37935842
2020,37634926,1,37945193
2020,37634927,1,37940334
2020,37634951,1,37940353
2020,38139652,1,38225075
2020,38139711,1,38225133
2020,40129515,1,40461367
2020,40129519,1,40461372
2020,40129527,1,40461386
2020,40124493,1,40461415
2020,40124492,1,40461413
2020,40134523,1,40461442
2020,40129583,1,40470002
2020,40134592,1,40461507
2020,40134613,1,40461531
2020,40129633,1,40461528
2020,40129658,1,40461558
2020,40134656,1,40470087
2020,40134675,1,40461590
2020,40134681,1,40461601
2020,40134683,1,40461604
2020,40129720,1,40470139
2020,40134772,1,40461688
2020,38137706,1,38219095
2020,38139765,1,38225183
2020,38137766,1,38219157
2020,38137608,1,38225050
2020,38137736,1,38219129
2020,38137741,1,38219136
2020,38137751,1,38219144
2020,38139768,1,38225187
2020,38137773,1,38219163
2020,38137777,1,38219167
2020,39281465,1,39501789
2020,39281463,1,39501787
2020,39281472,1,39505320
2020,38467419,1,38550084
2020,39281468,1,39501792
2020,39281474,1,39501795
2020,39281476,1,39501796
2020,39281538,1,39501852
2020,38467630,1,38550199
2020,38467448,1,38542810
2020,38467504,1,38542865
2020,38467511,1,38542871
2020,38467603,1,38542956
2020,38971975,1,39192742
2020,38972014,1,39192785
2020,38972034,1,39192803
2020,38972036,1,39192804
2020,38972004,1,39192772
2020,38972035,1,39192802
2020,38972030,1,39192798
2020,38972042,7,39192810
2020,38972031,1,39192799
2020,38972037,1,39192805
2020,38972040,1,39192806
2020,38972066,1,39192835
2020,38972110,1,39192878
2020,38972103,1,39192871
2020,38972104,1,39192872
2020,38972127,1,39192896
2020,38972170,1,39192938
2020,38972169,1,39192937
2020,38972173,1,39192941
2020,38972193,1,39192961
2020,38972197,1,39192965
2020,38972232,1,39193000
2020,38972242,1,39193010
2020,38972288,1,39193056
2020,38972295,1,39193063
2020,38972354,1,39193122
2020,38972356,1,39193124
2020,38972425,1,39193193
2020,38972430,1,39193198
2020,38972472,1,39193240
2020,38972479,1,39193247
2020,38972579,1,39193347
2020,38972608,1,39193373
2020,38972626,1,39193394
2020,38972640,1,39193409
2020,38972655,1,39193423
2020,38972659,1,39193426
2020,38137629,1,38219015
2020,38139704,1,38219077
2020,38139723,1,38225144
2020,38139744,1,38225160
2020,38137740,1,38219135
2020,38139752,1,38225168
2020,38139760,1,38225177
2020,38137760,1,38219152
2020,38137780,1,38219169
2020,38137716,1,38219106
2020,38137738,1,38219132
2020,38139746,1,38219133
2020,38137772,1,38219162
2020,38137779,1,38219168
2020,38971964,1,39192732
2020,38971976,1,39192745
2020,38971980,1,39192748
2020,38972032,1,39192800
2020,38972021,1,39192789
2020,38972026,1,39192790
2020,38972028,1,39192796
2020,38972051,1,39192819
2020,38972043,7,39192811
2020,38972045,1,39192813
2020,38972064,1,39192830
2020,38972095,1,39192866
2020,38972094,1,39192864
2020,38972092,1,39192859
2020,38972117,1,39192885
2020,38972126,1,39192894
2020,38972154,1,39192923
2020,38972152,1,39192921
2020,38972155,1,39192925
2020,38972162,1,39192930
2020,38972165,1,39192933
2020,38972175,1,39192944
2020,38972187,1,39192955
2020,38972212,1,39192980
2020,38972293,1,39193061
2020,38972294,1,39193062
2020,38972329,1,39193097
2020,38972351,1,39193119
2020,38972350,1,39193118
2020,38972352,1,39193120
2020,38972353,1,39193121
2020,38972364,1,39193132
2020,38972366,1,39193134
2020,38972421,1,39193189
2020,38972428,1,39193196
2020,38972440,1,39193208
2020,38972475,1,39193243
2020,38972474,1,39193242
2020,38972498,1,39193266
2020,38972503,1,39193271
2020,38972518,1,39193286
2020,38972524,1,39193292
2020,38972523,1,39193291
2020,38972534,1,39193302
2020,38972536,1,39193304
2020,38972545,1,39193313
2020,38972546,1,39193314
2020,38972547,1,39193315
2020,38972601,1,39193369
2020,38972604,1,39193372
2020,38972605,1,39193374
2020,38972623,1,39193391
2020,38972632,1,39193401
2020,38972642,1,39193411
2020,38972641,1,39193407
2020,38972639,1,39193410
2020,38972653,1,39193421
2020,38972651,1,39193419
2020,38972654,1,39193422
2020,38972247,1,39193015
2020,38972248,1,39193016
2020,38972311,1,39193078
2020,38972370,1,39193138
2020,38972488,1,39193256
2020,38972517,1,39193285
2020,38972526,1,39193295
2020,38972529,1,39193297
2020,38972553,1,39193321
2020,38972592,1,39193360
2020,38972600,1,39193368
2020,38972602,1,39193370
2020,38972611,1,39193379
2020,38972634,1,39193403
2020,38972645,1,39193413
2020,38972663,1,39193431
2020,38972666,1,39193434
2020,38972668,1,39193436
2020,38972673,1,39193442
2020,38467301,1,38542659
2020,39281508,1,39505352
2020,38971997,1,39192766
2020,38972013,1,39192781
2020,38972046,1,39192814
2020,38972077,1,39192845
2020,38972081,1,39192850
2020,38972096,1,39192863
2020,38972097,1,39192865
2020,38972112,1,39192880
2020,38972116,1,39192884
2020,38972123,1,39192891
2020,38972229,1,39192997
2020,38972234,1,39193002
2020,38972303,1,39193071
2020,38972318,1,39193086
2020,38972328,1,39193096
2020,38972363,1,39193131
2020,38972422,1,39193192
2020,38972438,1,39193206
2020,38972442,1,39193211
2020,38972457,1,39193226
2020,38972469,1,39193237
2020,38972468,1,39193236
2020,38972459,1,39193227
2020,38972460,1,39193228
2020,38972502,1,39193270
2020,38972504,1,39193272
2020,38972535,1,39193303
2020,38972570,1,39193338
2020,38972598,1,39193366
2020,38972606,1,39193375
2020,38972618,1,39193386
2020,38972625,1,39193393
2020,38972635,1,39193404
2020,38972646,1,39193414
2020,38972330,1,39193098
2020,38972571,1,39193337
2020,38972584,1,39193353
2020,39284708,1,39505313
2020,39281464,1,39501788
2020,39284720,1,39501801
2020,39281483,1,39505331
2020,39284731,1,39505343
2020,39281498,1,39501817
2020,39281516,1,39505358
2020,39281520,7,39501833
2020,39284763,1,39505379
2020,39281549,1,39501861
2020,39281556,1,39501866
2020,40183068,1,40518207
2020,40187667,1,40518213
2020,40187683,1,40518229
2020,40183086,1,40513531
2020,38971965,1,39192733
2020,38972008,1,39192776
2020,38972024,1,39192793
2020,38972069,1,39192838
2020,38972089,1,39192857
2020,38972109,1,39192877
2020,38972105,1,39192873
2020,38972125,1,39192892
2020,38972142,1,39192910
2020,38972166,1,39192934
2020,38972171,1,39192939
2020,38972172,1,39192940
2020,38972217,1,39192985
2020,38972238,1,39193006
2020,38972344,1,39193112
2020,38972368,1,39193136
2020,38972369,1,39193137
2020,38972404,1,39193172
2020,38972423,1,39193191
2020,38972433,1,39193201
2020,38972493,1,39193262
2020,38972511,1,39193279
2020,38972513,1,39193281
2020,38972519,1,39193287
2020,38972578,1,39193346
2020,38972595,1,39193364
2020,38972627,1,39193395
2020,38972643,1,39193408
2020,41638255,1,42042194
2020,41641761,1,42042235
2020,41638105,1,42045351
2020,41638109,1,42045354
2020,41638117,1,42045366
2020,41638196,1,42045441
2020,41638230,1,42042173
2020,41638334,1,42045563
2020,41638363,1,42045595
2020,41641869,1,42042341
2020,41641524,1,42045265
2020,41638025,1,42041987
2020,41638099,1,42042059
2020,41638125,1,42042084
2020,41638143,1,42045388
2020,41638151,1,42045394
2020,41641646,1,42042109
2020,41641679,1,42045436
2020,41638197,1,42045442
2020,41641702,1,42045465
2020,41641735,1,42045505
2020,41638379,1,42042285
2020,41638417,1,42045654
2020,41638430,1,42045666
2020,41641846,1,42042317
2020,41641578,1,42045323
2020,41638090,1,42042052
2020,41638365,1,42042279
2020,41638370,1,42045603
2020,41638374,1,42045608
2020,41641807,1,42045602
2020,41641811,1,42045606
2020,41638369,1,42042282
2020,40610904,1,40951059
2020,40610905,1,40951060
2020,40610906,1,40960405
2020,40610933,1,40960432
2020,40610980,7,40960488
2020,40615091,1,40951113
2020,40611115,1,40960632
2020,40611105,1,40960619
2020,40611106,1,40960620
2020,40615180,1,40951187
2020,40611127,1,40960648
2020,40611143,1,40960665
2020,40611255,1,40960772
2020,40611264,1,40951271
2020,40611271,1,40960788
2020,40611277,1,40951274
2020,40611324,1,40960842
2020,40611332,1,40960852
2020,40611349,1,40960869
2020,40615316,1,40951326
2020,40611374,1,40960894
2020,40611373,1,40960893
2020,40611387,1,40960905
2020,40611413,1,40960927
2020,40611418,1,40960932
2020,40615353,1,40951367
2020,40611461,1,40960975
2020,40611478,1,40960995
2020,40611496,1,40961019
2020,40611507,1,40961031
2020,40129712,1,40470130
2020,40134771,1,40470168
2020,40129748,1,40461690
2020,40134827,1,40461742
2020,40134865,1,40461781
2020,40129984,1,40470396
2020,40135069,1,40461992
2020,40129999,1,40470415
2020,40130022,1,40470440
2020,40135100,1,40462023
2020,40135107,1,40462028
2020,40610953,1,40951071
2020,40610969,1,40960473
2020,40615068,1,40951088
2020,40615075,1,40960497
2020,40611000,1,40960506
2020,40610918,1,40960417
2020,40610920,1,40960418
2020,40610919,1,40960416
2020,40615042,1,40960445
2020,40610945,1,40951069
2020,40610968,1,40960472
2020,40610978,1,40960486
2020,40615073,1,40960490
2020,40615077,1,40951098
2020,40611011,1,40960518
2020,40615107,1,40960533
2020,40611026,1,40960535
2020,40611027,1,40960536
2020,40615126,1,40960548
2020,40611033,1,40960551
2020,40135061,1,40461987
2020,40135096,1,40462018
2020,40933561,1,41328263
2020,40933562,1,41318988
2020,40933578,5,41319003
2020,40933597,1,41328290
2020,40938077,1,41328313
2020,40938122,1,41328363
2020,40933656,1,41319075
2020,40933673,1,41319092
2020,40938184,1,41319120
2020,40933766,1,41319188
2020,40933776,1,41319197
2020,40938286,1,41328525
2020,40615150,1,40951158
2020,40611274,1,40951273
2020,40611282,1,40960797
2020,40615324,1,40960897
2020,40615331,1,40951340
2020,40615161,1,40951168
2020,40615160,1,40960604
2020,40611137,1,40960661
2020,40615189,1,40951194
2020,40611135,1,40960659
2020,40611358,1,40960878
2020,40611391,1,40960909
2020,40610955,1,40960452
2020,40610966,1,40960468
2020,40610995,1,40960500
2020,40610996,1,40960502
2020,40615084,1,40951105
2020,40611006,1,40960511
2020,40615111,1,40960537
2020,40615151,1,40960588
2020,40611067,1,40960586
2020,40615250,1,40951256
2020,40611291,1,40951285
2020,40615301,1,40960846
2020,40611397,1,40960915
2020,40610967,1,40960470
2020,40610939,1,40960435
2020,40610975,1,40960480
2020,40610989,1,40960495
2020,40615099,1,40951120
2020,40615035,1,40951063
2020,40610930,1,40960428
2020,40610992,1,40960498
2020,40611145,1,40951200
2020,40615221,1,40960704
2020,40611239,1,40960756
2020,40615254,1,40960763
2020,40615298,1,40960845
2020,40611326,1,40960844
2020,40611328,1,40960848
2020,40611368,1,40960886
2020,40611390,1,40960908
2020,40611423,1,40960936
2020,40129537,1,40461402
2020,40134529,1,40469988
2020,40134636,1,40461554
2020,40134684,1,40461602
2020,40129706,1,40461628
2020,40129761,1,40461709
2020,40134829,1,40461747
2020,40134945,1,40461854
2020,40129871,1,40470300
2020,40129968,1,40470383
2020,40130004,1,40470424
2020,40130029,1,40470447
2020,40610915,1,40960413
2020,40610954,1,40960453
2020,40610972,1,40960477
2020,40615164,1,40951171
2020,40615166,1,40960612
2020,40611113,1,40960629
2020,40615252,1,40951262
2020,40615261,1,40960782
2020,40611286,1,40960800
2020,40615281,1,40951294
2020,40615303,1,40951310
2020,40615306,1,40960853
2020,40615315,1,40951322
2020,40615335,1,40951344
2020,40933764,1,41328507
2020,40610907,1,40960406
2020,40610909,1,40960408
2020,40615094,1,40951115
2020,40615133,1,40951143
2020,40611062,1,40960580
2020,40611085,1,40951169
2020,40615194,1,40960667
2020,40615195,1,40951199
2020,40615211,1,40951215
2020,40615255,1,40951267
2020,40611293,1,40960805
2020,40611292,1,40951286
2020,40615273,1,40951287
2020,40611320,1,40960837
2020,40615302,1,40951309
2020,40615314,1,40951321
2020,40611363,1,40960882
2020,40611381,1,40960901
2020,40615341,1,40951355
2020,40611414,1,40951356
2020,40611457,1,40960971
2020,40611469,1,40960983
2020,40615376,1,40960987
2020,40611492,1,40961015
2020,40933558,1,41318983
2020,40933557,1,41318982
2020,40933590,1,41319013
2020,40938046,1,41319016
2020,40938047,1,41328284
2020,40933592,1,41319015
2020,40933599,1,41328295
2020,40933671,1,41319091
2020,40938209,1,41319139
2020,40933727,1,41328462
2020,40938228,1,41328466
2020,40938261,1,41319181
2020,40933758,1,41328500
2020,40933757,1,41319179
2020,40933760,1,41328502
2020,40938259,1,41328498
2020,40938263,1,41328501
2020,40933767,1,41319189
2020,40938272,1,41328514
2020,40933786,1,41319208
2020,41249940,1,41638136
2020,41255290,1,41638173
2020,41249960,1,41638175
2020,41255293,1,41632302
2020,41255341,1,41638218
2020,41249991,1,41638229
2020,41249996,1,41638232
2020,39281529,1,39501843
2020,37639569,1,37944996
2020,37639630,1,37945060
2020,37634841,1,37945119
2020,37639727,1,37935784
2020,37639738,1,37935809
2020,37634883,1,37935811
2020,37634918,1,37940325
2020,37630410,1,37935859
2020,37630422,1,37935868
2020,37634937,1,37945196
2020,37630425,1,37935874
2020,37634943,1,37940346
2020,37634942,1,37940345
2020,37634948,1,37940351
2020,37634953,1,37940356
2020,37634964,1,37940367
2020,37634965,1,37940368
2020,37639603,1,37945035
2020,37634807,1,37935720
2020,37630325,1,37935759
2020,37634878,1,37945157
2020,37639742,1,37945161
2020,37634890,1,37940302
2020,37634892,1,37935826
2020,37629853,1,37935279
2020,37629858,1,37935283
2020,37629859,1,37935285
2020,37634515,1,37935286
2020,37629862,1,37935289
2020,37629889,1,37939969
2020,37634549,1,37935317
2020,37629903,1,37935327
2020,37634561,1,37944949
2020,37629937,1,37935357
2020,37634593,1,37935360
2020,37634591,1,37940022
2020,37629941,1,37935361
2020,37634594,1,37940024
2020,37629952,1,37935371
2020,37639532,1,37944960
2020,37629861,1,37935287
2020,37634754,1,37940177
2020,37630357,1,37935797
2020,37630370,1,37940298
2020,37630372,1,37945164
2020,37634893,1,37940305
2020,37634904,1,37940313
2020,37639766,1,37935864
2020,37634936,1,37940342
2020,37634950,1,37940352
2020,37634954,1,37940357
2020,37634961,1,37945202
2020,38972665,1,39193433
2020,38972667,1,39193435
2020,37639777,1,37945204
2020,37634970,1,37940372
2020,38972670,1,39193438
2020,37634532,1,37939955
2020,37629894,1,37935319
2020,37629904,1,37935328
2020,37634571,1,37939999
2020,37634597,1,37940027
2020,37634599,1,37940030
2020,37634606,1,37940037
2020,37629957,1,37935376
2020,37634618,1,37940048
2020,37639631,1,37940202
2020,37634727,1,37945041
2020,37634729,1,37940153
2020,37634730,1,37940154
2020,37634728,1,37940152
2020,37634726,1,37940151
2020,37634824,1,37940245
2020,37634862,1,37935787
2020,37634879,1,37940290
2020,37634881,1,37940293
2020,37639747,1,37945168
2020,37630397,1,37935847
2020,37639640,1,37945067
2020,37634845,1,37945127
2020,37630347,1,37945149
2020,37630360,1,37940288
2020,37630376,1,37935820
2020,37639750,1,37945171
2020,37639757,1,37945180
2020,37634925,1,37940333
2020,37634941,1,37935877
2020,37634963,1,37940366
2020,37634772,1,37940195
2020,37634819,1,37940239
2020,37630341,1,37940274
2020,37630371,1,37940299
2020,37630408,1,37935857
2020,37639772,1,37945198
2020,37634945,1,37940348
2020,37630430,1,37940354
2020,37634952,1,37940355
2020,37639775,1,37940358
2020,37639650,1,37940217
2020,37634752,1,37940175
2020,37634716,1,37940142
2020,37634579,1,37940008
2020,37634580,1,37940009
2020,37634595,1,37940025
2020,37630161,1,37935588
2020,37630087,1,37940133
2020,37634832,1,37940253
2020,37639714,1,37945140
2020,37630335,1,37945142
2020,37639718,1,37935773
2020,37639725,1,37940275
2020,37639730,1,37935791
2020,37630389,1,37935837
2020,37639769,1,37945194
2020,39284736,7,39501818
2020,39281517,1,39501831
2020,39281557,1,39505411
2020,40183019,1,40513455
2020,40183034,1,40513476
2020,40187636,1,40518185
2020,37634719,1,37940145
2020,39284748,1,39505366
2020,39284752,1,39505368
2020,39281528,1,39501842
2020,39284761,7,39505378
2020,39281539,1,39501853
2020,39284768,1,39505384
2020,39281546,1,39501859
2020,39281547,1,39501860
2020,39284771,1,39505388
2020,39284790,1,39505410
2020,37639526,1,37935346
2020,37630317,1,37935749
2020,37630319,1,37935752
2020,37630336,1,37935771
2020,37634777,1,37940199
2020,37634847,1,37940264
2020,37630329,1,37945139
2020,37630355,1,37935795
2020,37630367,1,37935814
2020,37639741,1,37945160
2020,37634887,1,37940301
2020,37630384,1,37940307
2020,37630388,1,37935836
2020,37639754,1,37935841
2020,37634911,1,37945177
2020,37639763,1,37935858
2020,37634922,1,37945187
2020,37639544,1,37944972
2020,37630098,1,37935519
2020,37630165,1,37935592
2020,37639657,1,37945084
2020,37634534,1,37939958
2020,37639520,1,37944948
2020,37634660,1,37940088
2020,37639670,1,37945095
2020,37630315,1,37935748
2020,37639697,1,37945123
2020,37639713,1,37935765
2020,37634858,1,37940278
2020,37634863,1,37935789
2020,37634864,1,37935790
2020,37630354,1,37945154
2020,37630361,1,37935802
2020,37639740,1,37940297
2020,37639743,1,37940300
2020,37630373,1,37945165
2020,37630374,1,37935819
2020,37630383,1,37940304
2020,37639753,1,37945174
2020,37639756,1,37945179
2020,37630423,1,37935869
2020,37634946,1,37940349
2020,37634955,1,37940359
2020,37639776,1,37940369
2020,37634972,1,37940374
2020,37639780,1,37945208
2020,37639782,1,37945210
2020,37639783,1,37945211
2020,37639785,1,37945213
2020,37639786,1,37945214
2020,38470779,1,38550179
2020,38467604,1,38550184
2020,38470786,1,38542960
2020,40183033,1,40518178
2020,40187628,1,40513474
2020,40187642,1,40518191
2020,40183058,1,40518197
2020,40187647,1,40518199
2020,40183012,1,40513448
2020,40187626,1,40513472
2020,40183041,1,40513483
2020,38139726,1,38225147
2020,38139612,1,38218985
2020,38139628,1,38225055
2020,38139643,1,38225068
2020,38139658,1,38225081
2020,38137644,1,38219031
2020,38139670,1,38225095
2020,38139677,1,38225100
2020,38137669,1,38219060
2020,38139692,1,38219062
2020,38137671,1,38219063
2020,38139694,1,38225112
2020,38139697,1,38225116
2020,38137693,1,38219081
2020,38137695,1,38219083
2020,38137696,1,38219084
2020,38139719,1,38225140
2020,38137710,1,38219099
2020,38137711,1,38219100
2020,38137714,1,38219103
2020,38139731,1,38219105
2020,38137729,1,38219121
2020,38139742,1,38219130
2020,38137737,1,38219131
2020,38139745,1,38225161
2020,38137739,1,38219134
2020,38139751,1,38225167
2020,38139753,1,38225169
2020,38137748,1,38219142
2020,38139758,1,38225175
2020,38137757,1,38219150
2020,38139764,1,38225181
2020,38139766,1,38225184
2020,38137767,1,38219158
2020,38139772,1,38225192
2020,38139610,1,38218980
2020,38139741,1,38225158
2020,38139755,1,38225171
2020,38139767,1,38225186
2020,38137771,1,38219161
2020,38139776,1,38225198
2020,38139783,1,38225204
2020,38139786,1,38225208
2020,38139788,1,38225211
2020,38139787,1,38225210
2020,38137791,1,38219178
2020,38139789,1,38225212
2020,38137606,1,38218991
2020,38137609,1,38218993
2020,38137624,1,38219009
2020,38139732,1,38219107
2020,38139739,1,38225156
2020,38137735,1,38219128
2020,38137734,1,38219127
2020,38137745,1,38225166
2020,38137574,1,38218958
2020,38139738,7,38219122
2020,38139750,1,38225165
2020,38137768,1,38219159
2020,38139775,1,38225197
2020,38137788,1,38225205
2020,38139609,1,38225035
2020,38137582,1,38218967
2020,38139703,1,38225124
2020,38139734,1,38225153
2020,38139736,1,38219116
2020,38139749,1,38225164
2020,38139754,1,38225170
2020,37630271,1,37935698
2020,37639512,1,37935296
2020,37634525,1,37939948
2020,37629914,1,37939989
2020,37629918,1,37935339
2020,37639530,1,37944958
2020,37634785,1,37940208
2020,37634786,1,37940209
2020,37630260,1,37935687
2020,38137665,1,38219054
2020,38139722,1,38225143
2020,38139735,1,38219113
2020,38139740,1,38225157
2020,38139756,1,38225173
2020,38137755,1,38219148
2020,38139762,1,38225179
2020,38137786,1,38219175
2020,38139784,1,38225206
2020,37634875,1,37935803
2020,37634909,1,37940317
2020,37639755,1,37945178
2020,37630095,1,37935516
2020,37630129,1,37935550
2020,37634763,1,37940188
2020,37634805,1,37935718
2020,37639698,1,37945124
2020,37630332,1,37935767
2020,37634861,1,37935786
2020,37630394,1,37935843
2020,37634920,1,37935853
2020,38139623,1,38225048
2020,38137632,1,38219018
2020,38139664,1,38225087
2020,38139689,1,38219057
2020,38137687,1,38225123
2020,38137700,1,38219089
2020,38139600,1,38225026
2020,38137685,1,38225120
2020,38139710,1,38225132
2020,38139718,1,38225139
2020,38137705,1,38219094
2020,38137704,1,38225142
2020,38139725,1,38225146
2020,39532296,1,39821899
2020,39540511,1,39830956
2020,39532321,1,39830965
2020,39532330,1,39821933
2020,39532368,1,39821967
2020,39532376,1,39831001
2020,39532384,1,39831004
2020,39532387,1,39821986
2020,39532390,1,39821987
2020,39532391,1,39821989
2020,39532476,1,39822068
2020,39540604,1,39831061
2020,39848820,1,40159194
2020,39848857,1,40159228
2020,39850259,1,40154838
2020,39850257,1,40154836
2020,39850265,1,40159237
2020,39850267,1,40154845
2020,39848868,1,40159239
2020,39848870,1,40159243
2020,39848875,1,40159247
2020,39848874,1,40159246
2020,39848880,1,40159252
2020,39848877,1,40154868
2020,39850294,1,40154872
2020,39850291,1,40154869
2020,39850303,1,40159256
2020,39850297,1,40154875
2020,39850302,1,40154880
2020,39850307,1,40154886
2020,39848892,1,40154888
2020,39848904,1,40159273
2020,39848910,1,40154909
2020,39848921,1,40154925
2020,39850347,1,40154927
2020,39848934,1,40159934
2020,39848933,1,40159303
2020,39848940,1,40159309
2020,39848944,1,40159312
2020,39848956,1,40159324
2020,39850380,1,40159961
2020,39532352,1,39821950
2020,39540540,1,39830990
2020,39532388,1,39831006
2020,39532401,1,39831011
2020,39540561,1,39822002
2020,39540574,1,39831030
2020,39532445,1,39822034
2020,39540588,1,39822037
2020,39532453,1,39822045
2020,39532470,1,39822062
2020,40187593,1,40518148
2020,40183004,1,40513438
2020,40183006,1,40513442
2020,40187645,1,40518196
2020,40187684,1,40518230
2020,40187629,1,40513473
2020,39532287,1,39821892
2020,39540582,1,39831040
2020,39284739,1,39501822
2020,39284749,1,39505365
2020,39281461,1,39505314
2020,39281469,1,39505316
2020,39281473,1,39501793
2020,39284724,1,39505338
2020,39281511,1,39501829
2020,39281535,1,39501849
2020,39284767,1,39505382
2020,39281555,1,39505403
2020,39281521,1,39505364
2020,39284759,1,39505376
2020,39284777,1,39505397
2020,39284788,1,39505408
2020,39532304,7,39821908
2020,39532328,1,39821926
2020,39532319,1,39830964
2020,39540519,1,39821923
2020,39540572,1,39831026
2020,39540571,1,39822008
2020,39532444,1,39822033
2020,39540601,1,39822063
2020,39541005,1,39822273
2020,40933575,1,41328274
2020,40933585,1,41319010
2020,40938076,1,41319035
2020,40938073,1,41328310
2020,40938081,1,41328312
2020,40938072,1,41328309
2020,40938074,1,41328311
2020,40933619,1,41328318
2020,40938091,1,41328330
2020,40933635,1,41328339
2020,40938114,1,41328353
2020,40938121,1,41328360
2020,40938142,1,41328385
2020,40938141,1,41328384
2020,40938196,1,41328434
2020,40933716,1,41328445
2020,40933719,1,41328448
2020,40933718,1,41328446
2020,40933731,1,41328468
2020,40938260,1,41328499
2020,40938281,1,41328520
2020,39281487,1,39501803
2020,39281543,1,39505387
2020,39284783,1,39505402
2020,39281462,1,39501786
2020,39284784,1,39505404
2020,39532686,1,39822274
2020,39532696,1,39831471
2020,39281506,1,39505351
2020,39284742,21,39501830
2020,39284722,1,39505335
2020,39281534,1,39505377
2020,39849902,1,40158980
2020,39850310,1,40154887
2020,39850326,1,40154905
2020,39850341,1,40154921
2020,39851373,1,40160953
2020,39848881,1,40159253
2020,39850304,1,40159257
2020,39850365,1,40159944
2020,39851372,1,40160952
2020,39851371,1,40160951
2020,39849635,1,40154179
2020,39849664,1,40154213
2020,39849908,1,40154461
2020,39850261,1,40154840
2020,39850269,1,40159241
2020,39850272,1,40154849
2020,39850288,1,40154865
2020,39848878,1,40159250
2020,39848888,1,40154885
2020,39850306,1,40154883
2020,39850314,1,40159267
2020,39848895,1,40159268
2020,39850322,1,40154901
2020,39850320,1,40159276
2020,39848906,1,40154900
2020,39850328,1,40154908
2020,39848917,1,40159287
2020,39850348,1,40154928
2020,39848926,1,40159295
2020,39848929,1,40159299
2020,39848930,1,40159300
2020,39848946,1,40159318
2020,39850364,1,40159943
2020,39848948,1,40159945
2020,39850369,1,40159950
2020,39848955,1,40159325
2020,39850378,1,40159959
2020,39850383,1,40159330
2020,39850386,1,40159965
2020,39850387,1,40159966
2020,39850388,1,40159967
2020,39850389,1,40159968
2020,39850390,1,40159969
2020,39850391,1,40159970
2020,39850196,1,40159187
2020,39850207,1,40154783
2020,39848898,1,40159269
2020,39848908,1,40159278
2020,39850377,1,40159958
2020,39848961,1,40159331
2020,40933566,1,41318991
2020,40933569,1,41328270
2020,40938059,1,41319026
2020,40938061,1,41319029
2020,40933701,1,41319119
2020,40938185,1,41328428
2020,40933726,1,41328461
2020,40938222,1,41328459
2020,40938255,1,41328494
2020,40933773,1,41319192
2020,40938291,1,41328531
2020,40938293,1,41328533
2020,40938294,1,41328534
2020,40610973,1,40960478
2020,40615061,1,40951083
2020,40610977,1,40960485
2020,40611118,1,40960637
2020,40611215,1,40960734
2020,40611216,1,40960735
2020,40615275,1,40951288
2020,40611365,1,40960883
2020,39851366,1,40165037
2020,39849133,1,40165034
2020,39851368,1,40160948
2020,40933547,1,41328259
2020,40933565,7,41318990
2020,40938036,1,41318997
2020,40938043,1,41328281
2020,40933591,1,41319014
2020,40933601,1,41328296
2020,40938060,1,41319027
2020,40938066,1,41319031
2020,40938070,1,41328308
2020,40938071,1,41319034
2020,40938075,1,41319038
2020,40187651,1,40518202
2020,40183073,1,40513518
2020,40187607,1,40518163
2020,40183069,1,40513511
2020,40187695,1,40518243
2020,40187600,1,40518155
2020,40183011,1,40513446
2020,40183013,1,40513447
2020,40187611,1,40518167
2020,40187632,1,40518180
2020,40183055,1,40513495
2020,40183054,1,40513494
2020,40187671,1,40518218
2020,40183080,7,40513525
2020,40183089,1,40513534
2020,38137594,1,38218978
2020,38139625,1,38225051
2020,38139647,1,38225071
2020,38137633,1,38219019
2020,38139701,1,38225121
2020,38139712,1,38225134
2020,38137691,1,38219080
2020,38139717,1,38225138
2020,37634530,1,37939953
2020,37629887,1,37935313
2020,37629905,1,37935329
2020,37629906,1,37935330
2020,37629913,1,37935336
2020,37629924,1,37935345
2020,37629928,1,37935350
2020,37634575,1,37940004
2020,37634585,1,37935354
2020,37634587,1,37940018
2020,37629948,1,37935367
2020,37629951,1,37935370
2020,39284750,1,39501836
2020,39281531,1,39501844
2020,38972011,1,39192779
2020,38972091,1,39192860
2020,38972377,1,39193145
2020,38971967,1,39192735
2020,38971970,1,39192738
2020,38972160,1,39192913
2020,38972179,1,39192947
2020,38972178,1,39192946
