"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2020,6,149216974
2020,8,149217181
2020,8,149221801
2020,6,149221801
2020,6,149217271
2020,3,149217458
2020,1,149217479
2020,6,149217486
2020,9,160868323
2020,9,160868541
2020,9,160864091
2020,6,160868728
2020,9,160864292
2020,8,160868965
2020,3,160869013
2020,6,149217081
2020,8,149221699
2020,6,149221698
2020,8,149221698
2020,9,149217225
2020,8,149217254
2020,6,149217409
2020,6,149216976
2020,6,149221621
2020,8,149221704
2020,8,149217175
2020,9,149221798
2020,9,149217025
2020,6,149217433
2020,6,153557228
2020,5,149217049
2020,9,149217050
2020,3,149221990
2020,2,149217460
2020,2,149217477
2020,6,149217500
2020,6,149217517
2020,8,149217212
2020,9,149221886
2020,9,149221899
2020,6,149217448
2020,6,156886936
2020,3,156887227
2020,3,148297426
2020,3,148287306
2020,9,148287323
2020,9,148287328
2020,3,148297590
2020,9,148287031
2020,6,148287071
2020,9,148287394
2020,9,148297814
2020,9,148287573
2020,9,148287627
2020,6,148287628
2020,9,148287848
2020,9,148298481
2020,6,148301760
2020,3,146894108
2020,3,146894160
2020,6,146898377
2020,1,148297856
2020,6,148297855
2020,12,148301534
2020,8,148298178
2020,8,148301546
2020,8,150626815
2020,6,150626815
2020,7,150626815
2020,6,150626814
2020,7,150626814
2020,8,150626814
2020,3,148287312
2020,3,148301232
2020,6,148297524
2020,1,148298426
2020,3,150626775
2020,8,150626775
2020,7,150626775
2020,6,150626774
2020,7,150626774
2020,8,150626774
2020,8,150622540
2020,6,150622540
2020,6,150622579
2020,3,146885134
2020,3,146898388
2020,3,156887012
2020,6,156887012
2020,9,149217006
2020,9,149221543
2020,9,149221549
2020,9,149221550
2020,9,149221559
2020,6,149221571
2020,9,149221570
2020,2,149221613
2020,6,149221630
2020,9,149221662
2020,3,149221738
2020,9,149221676
2020,6,149217193
2020,6,149217210
2020,6,149217228
2020,8,149217228
2020,9,149217237
2020,6,149217248
2020,3,149217248
2020,9,149221820
2020,5,149221835
2020,6,149221848
2020,8,149221848
2020,8,149221854
2020,6,149221854
2020,6,149221853
2020,8,149221853
2020,3,149221910
2020,3,149217386
2020,3,149217406
2020,6,149217417
2020,8,149217417
2020,3,149221975
2020,3,149221982
2020,3,149221984
2020,3,149221997
2020,3,149217469
2020,6,149222008
2020,6,149222014
2020,3,149222015
2020,2,149222035
2020,9,146898244
2020,3,148297173
2020,6,146894123
2020,8,146894123
2020,6,146894138
2020,6,146898506
2020,8,146885255
2020,6,146885255
2020,8,146885254
2020,6,146885254
2020,8,148287058
2020,8,148287059
2020,9,148298176
2020,2,148298260
2020,9,148301696
2020,6,148298384
2020,9,148287924
2020,3,148298430
2020,6,158396014
2020,6,158395579
2020,9,158396099
2020,6,158395812
2020,1,158401284
2020,6,158401419
2020,8,158400204
2020,4,158395250
2020,6,158400905
2020,9,158401700
2020,6,158395542
2020,4,158395789
2020,6,158401552
2020,8,158401648
2020,9,158406344
2020,9,158401965
2020,6,158395692
2020,9,158395834
2020,6,158396026
2020,9,158401235
2020,9,158400878
2020,6,158401338
2020,6,158400925
2020,9,158401525
2020,1,158401691
2020,4,158401715
2020,6,158406325
2020,9,158402022
2020,8,158401653
2020,6,158395785
2020,8,158396157
2020,6,158406326
2020,8,158401724
2020,6,158401904
2020,6,160868884
2020,9,158395842
2020,9,158395841
2020,9,158401057
2020,4,151643872
2020,6,151644284
2020,6,151646792
2020,3,151646781
2020,1,151644094
2020,8,151638749
2020,6,151638749
2020,7,155708482
2020,1,155708482
2020,6,155708482
2020,6,155708479
2020,6,155711397
2020,8,155711397
2020,7,155711397
2020,6,155711394
2020,6,155711396
2020,7,155711428
2020,6,155711428
2020,6,155708480
2020,7,155708480
2020,7,155711390
2020,6,155711390
2020,6,155711392
2020,7,155711392
2020,6,155708477
2020,3,155708477
2020,8,155708477
2020,8,158395157
2020,3,158395160
2020,3,158400190
2020,6,158400238
2020,8,158400316
2020,2,158395319
2020,6,158395380
2020,6,158400385
2020,6,158400422
2020,6,158395450
2020,8,158395450
2020,6,158395480
2020,6,158400447
2020,6,158400466
2020,3,158395565
2020,6,158400559
2020,2,158395715
2020,4,158395764
2020,6,158395854
2020,9,158395948
2020,6,158400752
2020,6,158395995
2020,6,158396041
2020,6,158396036
2020,9,158400799
2020,6,158396061
2020,6,158396031
2020,6,158396079
2020,6,158396091
2020,9,158396138
2020,9,158396148
2020,6,158400838
2020,9,158396151
2020,6,158401175
2020,6,158400863
2020,9,158400874
2020,9,158400883
2020,6,158401270
2020,6,158400898
2020,9,158401276
2020,6,158400916
2020,4,158400926
2020,4,158400944
2020,8,158401429
2020,3,158401002
2020,8,158401561
2020,9,158401053
2020,6,158401652
2020,8,158401105
2020,3,158401103
2020,6,158401102
2020,8,158401112
2020,6,158401155
2020,9,158401161
2020,6,154409753
2020,6,154409761
2020,6,154409907
2020,6,159622599
2020,8,159622599
2020,6,159619777
2020,6,159619782
2020,8,159619782
2020,8,159622617
2020,6,159622617
2020,8,159619792
2020,6,159622725
2020,6,159619882
2020,3,159619882
2020,8,159619921
2020,3,159622882
2020,6,159620173
2020,6,159622941
2020,9,159622992
2020,9,159623006
2020,9,159623012
2020,6,159623021
2020,6,159620251
2020,9,159620346
2020,9,159620449
2020,6,154414960
2020,3,154414960
2020,6,154409752
2020,3,154409945
2020,3,154409966
2020,3,154409986
2020,5,154409901
2020,6,151644091
2020,6,154415123
2020,6,151646632
2020,8,151646632
2020,6,151644181
2020,6,151638756
2020,8,151644133
2020,6,151644413
2020,6,151642292
2020,7,151642292
2020,6,151638759
2020,7,151638759
2020,9,155704410
2020,3,155698472
2020,3,154415240
2020,3,154409951
2020,3,154415334
2020,3,154415336
2020,6,155704656
2020,3,154409977
2020,7,155704656
2020,3,155704656
2020,3,155704750
2020,3,155698726
2020,6,155698746
2020,3,155711406
2020,7,155708474
2020,6,155708474
2020,6,155711412
2020,8,155711420
2020,7,155711420
2020,7,155708484
2020,6,155708484
2020,6,155711430
2020,8,155711430
2020,8,151638736
2020,6,151638736
2020,9,155696912
2020,3,155704757
2020,3,155698714
2020,9,155703032
2020,6,155711401
2020,6,155711434
2020,9,155696869
2020,6,155697448
2020,6,155697446
2020,9,155703211
2020,9,155697725
2020,9,155698210
2020,6,155711409
2020,5,155698388
2020,8,155704403
2020,6,155704513
2020,6,155698598
2020,6,155698725
2020,6,154415282
2020,3,160864374
2020,3,160869074
2020,6,160869074
2020,7,160869074
2020,7,160864418
2020,8,160864418
2020,6,160864418
2020,9,156626019
2020,8,156626528
2020,6,156626121
2020,9,156626140
2020,9,156626580
2020,6,156626618
2020,9,156631232
2020,9,156626674
2020,6,156631295
2020,9,156626789
2020,3,156626907
2020,9,156626930
2020,9,156626937
2020,6,156626950
2020,6,156627041
2020,9,156627057
2020,9,156627054
2020,9,156627087
2020,6,156631878
2020,6,156631898
2020,3,156627115
2020,6,156631922
2020,9,156627133
2020,9,156627152
2020,9,156627288
2020,6,156627306
2020,3,156627307
2020,9,156632214
2020,9,156632282
2020,9,156632281
2020,9,156627400
2020,9,156627398
2020,3,156632310
2020,9,156632337
2020,9,156627473
2020,6,156627476
2020,6,156632391
2020,6,156632397
2020,9,156632403
2020,9,156632418
2020,9,156627511
2020,9,156627989
2020,9,156627990
2020,9,156632915
2020,9,156632955
2020,9,156628082
2020,6,156628121
2020,9,156633014
2020,6,156633027
2020,8,156633042
2020,9,154414783
2020,6,154414788
2020,6,154409769
2020,8,154409769
2020,6,154409776
2020,3,154409956
2020,3,154409961
2020,3,154415344
2020,9,154409792
2020,6,154409858
2020,6,154415897
2020,3,154415897
2020,7,154415897
2020,6,154415898
2020,3,154415898
2020,7,154415898
2020,9,160868272
2020,6,160863932
2020,6,160864380
2020,1,160869027
2020,6,160869027
2020,7,160869027
2020,6,154409759
2020,6,154409773
2020,6,154414964
2020,6,154415083
2020,3,154415340
2020,3,154409972
2020,3,154415346
2020,8,154415928
2020,6,154415928
2020,8,154415929
2020,6,154415929
2020,9,154415876
2020,6,154414948
2020,8,154414948
2020,6,154409756
2020,6,154415121
2020,6,154415286
2020,3,154415345
2020,6,154410988
2020,8,154409914
2020,6,151646698
2020,6,151646843
2020,8,151638742
2020,2,151642100
2020,6,151644000
2020,6,152650719
2020,3,152650931
2020,6,152651142
2020,9,152651707
2020,9,152651865
2020,9,152651809
2020,9,152651810
2020,9,152651950
2020,9,152651970
2020,6,152652126
2020,9,152652152
2020,6,152652291
2020,9,151646544
2020,3,151644385
2020,3,152650725
2020,6,152650725
2020,6,152651894
2020,6,152652037
2020,9,152652173
2020,1,152652235
2020,9,152652364
2020,9,152652381
2020,8,152650549
2020,6,152650965
2020,8,152651154
2020,6,152651171
2020,6,152651222
2020,6,152651310
2020,6,152651901
2020,6,152652263
2020,8,152652263
2020,6,152652304
2020,6,152650817
2020,6,152650825
2020,6,152650857
2020,8,152651256
2020,6,152651257
2020,6,152651344
2020,9,152651533
2020,6,152651961
2020,3,152652038
2020,9,152652356
2020,9,152652357
2020,9,152652365
2020,9,152652412
2020,6,152650812
2020,3,152651115
2020,3,152651213
2020,6,152651431
2020,8,152651431
2020,6,152651449
2020,6,152651473
2020,9,152651738
2020,9,152651765
2020,9,152651759
2020,6,152651915
2020,3,152651979
2020,9,152652047
2020,1,152652147
2020,9,152652163
2020,9,152652170
2020,9,152652177
2020,9,152652175
2020,9,152652260
2020,9,152652287
2020,8,152652297
2020,6,152652307
2020,6,152652299
2020,9,152652316
2020,6,152650972
2020,8,152650972
2020,3,152651001
2020,6,152651010
2020,6,152651006
2020,6,152651373
2020,9,152651553
2020,9,152651668
2020,9,152651727
2020,6,152651760
2020,6,152651841
2020,6,152651990
2020,6,152650681
2020,8,152650681
2020,9,152650935
2020,6,152650993
2020,6,152650991
2020,6,152651438
2020,9,152651923
2020,9,152651921
2020,6,152651919
2020,3,152651962
2020,10,152652012
2020,6,152652080
2020,6,152652086
2020,9,152652135
2020,9,152652397
2020,6,151644379
2020,6,152650686
2020,8,152650686
2020,6,152650964
2020,12,152651496
2020,9,152651572
2020,9,152650523
2020,9,152650837
2020,5,152650973
2020,6,152650989
2020,2,152651354
2020,14,152651372
2020,5,152651696
2020,6,152651730
2020,6,152651803
2020,6,152651772
2020,6,152651850
2020,9,152652009
2020,6,159620406
2020,6,152652181
2020,6,152652178
2020,7,152652248
2020,9,152652268
2020,6,152652283
2020,9,152652326
2020,6,151643913
2020,3,151646779
2020,3,160863790
2020,14,160864202
2020,6,160864275
2020,6,160864417
2020,14,151644214
2020,9,151644085
2020,9,151644083
2020,6,151646796
2020,6,151646649
2020,2,151644436
2020,8,151646649
2020,6,151644030
2020,2,151644097
2020,6,151644250
2020,6,151644292
2020,6,151646748
2020,7,151644100
2020,12,152650678
2020,6,152650836
2020,6,152651136
2020,3,152651209
2020,6,152651366
2020,9,152651479
2020,9,152651513
2020,6,152651628
2020,6,152651728
2020,9,152651884
2020,9,152651976
2020,6,152652267
2020,6,152652265
2020,9,152652323
2020,6,151638741
2020,9,162285205
2020,9,162288249
2020,3,162288282
2020,6,162285294
2020,6,162288344
2020,9,162285365
2020,9,162285376
2020,9,162285377
2020,9,162288392
2020,12,162285447
2020,6,152651031
2020,6,152651709
2020,9,152651924
2020,9,152651925
2020,9,152652131
2020,9,152652134
2020,6,152652247
2020,7,152652247
2020,7,152652250
2020,6,152652250
2020,9,152652360
2020,6,152651071
2020,6,152651129
2020,6,152651346
2020,6,152651746
2020,9,152651819
2020,9,152651880
2020,6,152652099
2020,9,152652176
2020,9,152652216
2020,6,152652301
2020,7,152652301
2020,9,152652315
2020,6,152650826
2020,2,152651113
2020,2,152651111
2020,3,152651218
2020,9,152651497
2020,9,152651805
2020,6,152651912
2020,6,152650655
2020,6,152650960
2020,8,152650960
2020,3,152651189
2020,6,152651425
2020,6,152651505
2020,3,152651524
2020,6,152651667
2020,6,152652054
2020,9,152652223
2020,8,152652309
2020,6,152652309
2020,3,160868239
2020,9,160863984
2020,9,160864061
2020,6,156886924
2020,7,156892106
2020,3,156887221
2020,6,150622706
2020,3,150626722
2020,6,150622398
2020,6,159622567
2020,8,159622581
2020,6,159619791
2020,8,159619790
2020,6,159619790
2020,3,159619983
2020,6,159622931
2020,9,159622976
2020,9,159622993
2020,9,159622996
2020,6,159620226
2020,6,159623004
2020,4,159620256
2020,9,159620260
2020,9,159623132
2020,9,159623126
2020,6,159620376
2020,9,159623191
2020,6,159623193
2020,3,159623192
2020,3,159623207
2020,9,159623208
2020,6,159620435
2020,9,159623215
2020,3,158395260
2020,8,158395295
2020,8,158395337
2020,3,158400405
2020,3,158400448
2020,6,158395477
2020,6,158395508
2020,1,158395560
2020,6,158400516
2020,6,158395581
2020,6,158395619
2020,9,158400555
2020,6,158395680
2020,6,158395828
2020,9,158395819
2020,6,158395758
2020,6,158395858
2020,9,158395929
2020,9,158395949
2020,6,158395992
2020,6,158400753
2020,6,158396022
2020,6,158400795
2020,6,158396053
2020,6,158396064
2020,6,158396141
2020,6,158401261
2020,9,158401266
2020,6,158401304
2020,9,158401356
2020,6,158401393
2020,6,158401396
2020,4,158401458
2020,8,158401013
2020,9,158401021
2020,9,158401022
2020,8,158401026
2020,9,158401539
2020,6,158401035
2020,6,156892309
2020,3,156892423
2020,8,156892141
2020,6,158395827
2020,9,158396130
2020,5,158400903
2020,8,158401649
2020,8,158401136
2020,9,158401848
2020,9,158401964
2020,6,158401677
2020,10,158400530
2020,9,158396055
2020,6,158401794
2020,9,158401836
2020,9,158401948
2020,9,158396140
2020,5,158401255
2020,6,158401268
2020,9,158401455
2020,6,158401041
2020,6,158401595
2020,6,158401566
2020,9,158401877
2020,9,158401892
2020,6,158401908
2020,9,158406342
2020,9,158406398
2020,6,158395957
2020,6,158400847
2020,6,158401177
2020,6,158400764
2020,3,158396045
2020,1,158401409
2020,8,158401721
2020,9,158406231
2020,9,158401866
2020,3,158395442
2020,6,158400689
2020,9,158401501
2020,6,158395369
2020,6,158395422
2020,6,158400231
2020,6,158396108
2020,9,158401325
2020,4,158401390
2020,3,158401799
2020,9,158406407
2020,8,158401684
2020,9,158406371
2020,6,158402003
2020,1,158402031
2020,6,158402030
2020,6,158401252
2020,6,158401572
2020,7,158395218
2020,6,158395244
2020,3,158395244
2020,6,158395408
2020,6,158396123
2020,5,158401243
2020,9,158400941
2020,9,158401488
2020,9,158401495
2020,3,158395447
2020,6,158395239
2020,6,160863905
2020,3,160863937
2020,6,160868259
2020,9,160864070
2020,6,160864336
2020,9,160868382
2020,6,160863928
2020,6,160868464
2020,6,160869077
2020,6,158395232
2020,9,158395849
2020,3,158401101
2020,6,158401101
2020,6,158401663
2020,6,158401686
2020,8,158401168
2020,9,158406251
2020,9,158401864
2020,9,158401900
2020,9,158402039
2020,9,158406464
2020,9,158396152
2020,6,158401329
2020,9,158406373
2020,6,158400492
2020,6,158395861
2020,6,158401647
2020,6,158401651
2020,7,158406246
2020,9,158406271
2020,9,158401861
2020,3,158401030
2020,6,158401698
2020,9,158406307
2020,9,158395637
2020,9,158401999
2020,6,158402037
2020,1,158395296
2020,3,158395435
2020,9,158395967
2020,6,158396136
2020,4,159623007
2020,6,158400268
2020,8,158401404
2020,8,158401470
2020,9,158406272
2020,9,158401840
2020,3,158395383
2020,3,158400429
2020,3,158401659
2020,5,158401952
2020,9,158406368
2020,3,158396004
2020,6,158400858
2020,9,158401297
2020,4,159620191
2020,9,159623133
2020,6,159622605
2020,6,159619834
2020,7,159622812
2020,6,159622812
2020,8,160868994
2020,6,159622654
2020,3,159622787
2020,8,159620172
2020,6,159620301
2020,12,159620367
2020,9,159622621
2020,9,159623017
2020,6,159623119
2020,6,159620368
2020,6,159622846
2020,6,159622772
2020,8,159622772
2020,9,160868154
2020,3,160868166
2020,9,160868383
2020,6,160868555
2020,6,160868848
2020,6,160864363
2020,6,158395986
2020,9,158400929
2020,9,158401456
2020,1,158401166
2020,9,158406255
2020,9,158401898
2020,9,158402001
2020,6,158400281
2020,6,158395234
2020,3,158395430
2020,9,158395168
2020,3,158401704
2020,6,158400380
2020,3,158400406
2020,3,158395241
2020,6,158395241
2020,3,158400427
2020,9,158406308
2020,9,158401895
2020,9,158406323
2020,6,158402045
2020,3,158395750
2020,3,158400411
2020,6,158400317
2020,6,158400843
2020,3,158395438
2020,8,159619772
2020,6,159619772
2020,8,159619770
2020,6,159619770
2020,9,159623024
2020,9,159620433
2020,3,159619837
2020,3,159620038
2020,6,159619789
2020,9,159623121
2020,6,159619995
2020,9,159620295
2020,9,159623069
2020,1,159623090
2020,6,159623152
2020,9,159620360
2020,9,159622981
2020,9,159620243
2020,9,159623158
2020,3,159619804
2020,6,159620286
2020,6,160868553
2020,3,158400816
2020,6,158400351
2020,3,158395434
2020,6,158395490
2020,1,158400501
2020,6,158401302
2020,6,158400788
2020,9,158400990
2020,4,158401485
2020,6,158401517
2020,8,158401063
2020,6,158401660
2020,8,158401113
2020,8,158401717
2020,9,158406247
2020,9,158401947
2020,9,158402054
2020,6,158400842
2020,1,158395401
2020,3,158395571
2020,6,158401250
2020,6,158401427
2020,6,158401514
2020,9,158401712
2020,6,158400446
2020,6,158400451
2020,9,158401127
2020,3,158406232
2020,6,158401906
2020,9,158406390
2020,6,158400203
2020,3,158395439
2020,9,158401645
2020,3,158401662
2020,6,158401662
2020,3,158395431
2020,9,158401047
2020,3,162287658
2020,3,162284727
2020,6,162284768
2020,6,162284897
2020,6,162284898
2020,6,162284954
2020,6,162285055
2020,9,162288041
2020,9,162288118
2020,12,162288121
2020,1,162288128
2020,9,162288192
2020,3,162285206
2020,9,162288217
2020,4,162288238
2020,3,162288308
2020,4,162288376
2020,9,162288385
2020,9,162288404
2020,9,162288442
2020,9,162285461
2020,1,162285480
2020,9,158400507
2020,8,158396054
2020,9,158400815
2020,3,158401193
2020,9,158401811
2020,9,158401868
2020,9,158406441
2020,9,158396143
2020,9,158400988
2020,9,158395820
2020,6,158401606
2020,9,158401709
2020,6,158400460
2020,9,158400695
2020,9,158400913
2020,9,158401341
2020,6,158400936
2020,6,158400704
2020,1,160863906
2020,9,160864065
2020,6,160864187
2020,3,159619864
2020,6,159622934
2020,6,159620167
2020,9,160863844
2020,4,160864177
2020,6,160868924
2020,8,160868924
2020,6,160864377
2020,6,159619829
2020,6,159622797
2020,3,159622920
2020,6,159620227
2020,6,159623031
2020,6,162287630
2020,6,162284700
2020,3,162284729
2020,3,162287665
2020,3,162284735
2020,6,162287694
2020,9,162284765
2020,9,162287767
2020,3,162287803
2020,3,162284832
2020,9,162287809
2020,9,162287923
2020,9,162284938
2020,6,162284951
2020,9,162287932
2020,9,162284945
2020,6,162284976
2020,9,162288007
2020,6,162285068
2020,3,162285178
2020,9,162288244
2020,6,162285255
2020,9,162288306
2020,9,148301708
2020,8,156626076
2020,8,156626080
2020,6,156626170
2020,9,156631181
2020,9,156631188
2020,6,156631200
2020,6,156626619
2020,8,156631212
2020,6,156631282
2020,6,156631291
2020,6,156631344
2020,8,156631442
2020,9,156631497
2020,6,156631630
2020,5,156631647
2020,9,156631679
2020,6,156631670
2020,6,156631668
2020,9,156631708
2020,14,156631774
2020,6,156627005
2020,9,156631782
2020,9,156627017
2020,6,156627020
2020,1,156631832
2020,9,156631877
2020,6,156627165
2020,9,156631968
2020,6,156631984
2020,9,156627239
2020,9,156627324
2020,9,156632213
2020,9,156632209
2020,9,156632263
2020,6,156632276
2020,9,156627496
2020,6,156632420
2020,9,156628040
2020,9,156632947
2020,9,156628085
2020,9,156628098
2020,3,156628168
2020,9,156633096
2020,9,156628217
2020,9,156633107
2020,9,156628247
2020,1,156633140
2020,9,156628273
2020,9,156633156
2020,9,156628325
2020,6,156886884
2020,7,156886884
2020,8,156887139
2020,3,156892426
2020,6,148297847
2020,6,148297885
2020,6,148297957
2020,6,148298010
2020,9,148298068
2020,9,148298169
2020,9,148298187
2020,9,148287933
2020,3,148301744
2020,3,146894134
2020,6,156892359
2020,6,150622133
2020,8,154410984
2020,8,150626804
2020,8,150622491
2020,3,150622519
2020,6,150622519
2020,4,150621578
2020,1,150626491
2020,3,156887228
2020,3,156626018
2020,8,156626081
2020,8,156626082
2020,9,156626126
2020,9,156626173
2020,3,156631189
2020,6,156626600
2020,6,156626623
2020,8,156631216
2020,3,156631260
2020,9,156626667
2020,9,156631289
2020,6,156631445
2020,8,156631445
2020,9,156631463
2020,6,156631480
2020,6,156631482
2020,6,156631508
2020,9,156626850
2020,9,156626862
2020,9,156631635
2020,6,156631642
2020,6,156631651
2020,9,156631669
2020,6,148287151
2020,6,148297382
2020,6,148297498
2020,9,148301286
2020,6,148297186
2020,6,148297223
2020,8,148297223
2020,6,148287060
2020,1,148297324
2020,3,148297428
2020,3,148297434
2020,9,148301429
2020,9,148301498
2020,8,148298166
2020,6,148301592
2020,6,148301656
2020,9,148301683
2020,9,148287940
2020,6,148297215
2020,8,148297215
2020,3,148297468
2020,6,148287658
2020,8,148297580
