"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,147350745,129801343,0,,,"",,,,
2020,147350749,129801346,0,,,"",,,,
2020,147349505,129801381,0,,,"",,,,
2020,147349510,129797654,0,,,"",,,,
2020,147350811,129801405,0,,,"",,,,
2020,147350817,129801408,1,5,44,"F",1,,44,0
2020,147349561,129801413,1,5,39,"F",1,,39,0
2020,147350840,129797735,1,5,28,"M",1,,28,0
2020,147350855,129797752,1,5,28,"M",1,,28,0
2020,147349627,129801460,0,,,"",,,,
2020,147349642,129801466,0,,,"",,,,
2020,147350887,129801484,1,5,25,"M",1,,25,0
2020,147350892,129801486,1,5,26,"M",2,,26,0
2020,147350898,129801492,1,5,33,"F",1,,33,0
2020,147350919,129797831,0,,,"",,,,
2020,147598041,130022173,1,5,46,"M",1,2,46,0
2020,147598060,130022192,0,,,"",,,,
2020,147598016,130022145,0,,,"",,,,
2020,147598025,130022153,0,,,"",,,,
2020,147598020,130022150,0,,,"",,,,
2020,147598040,130022172,0,,,"",,,,
2020,147600214,130022176,0,,,"",,,,
2020,147600217,130022186,0,,,"",,,,
2020,147600295,130022257,0,,,"",,,,
2020,147598151,130022270,0,,,"",,,,
2020,147598185,130022296,0,,,"",,,,
2020,147600385,130020394,0,,,"",,,,
2020,147600408,130020411,0,,,"",,,,
2020,147600418,130020435,1,5,34,"F",1,2,34,0
2020,147347918,129796176,0,,,"",,,,
2020,147347951,129794641,1,5,50,"F",1,,50,0
2020,147347965,129794664,1,5,27,"M",1,,27,0
2020,147347975,129796231,0,,,"",,,,
2020,147344144,129794757,1,5,31,"M",1,,31,0
2020,147344150,129794766,0,,,"",,,,
2020,147348068,129794806,1,5,51,"F",1,,51,0
2020,147348080,129794823,1,5,29,"M",2,,29,0
2020,147348163,129794912,0,,,"",,,,
2020,147348184,129794948,0,,,"",,,,
2020,147344456,129796502,1,5,40,"M",1,,40,0
2020,147344419,129795058,1,5,40,"F",1,,40,0
2020,147344426,129795062,0,,,"",,,,
2020,147348289,129795068,1,5,23,"F",1,,23,0
2020,147348335,129795136,1,5,42,"M",1,,42,0
2020,147348365,129795175,1,5,55,"M",1,,55,0
2020,147348391,129796594,1,5,22,"F",1,,22,0
2020,147344626,129796626,1,5,38,"M",1,,38,0
2020,147344676,129795291,0,,,"",,,,
2020,147348618,129796797,1,5,35,"F",1,,35,0
2020,147344873,129796807,0,,,"",,,,
2020,147349985,129795562,1,5,10,"M",1,,10,0
2020,147348767,129795650,0,,,"",,,,
2020,147598076,130022206,1,5,33,"M",1,2,33,0
2020,147598127,130020280,0,,,"",,,,
2020,147600310,130020313,1,5,33,"M",1,2,33,0
2020,147600373,130022310,1,5,56,"M",1,,56,0
2020,147598246,130020423,0,,,"",,,,
2020,147600445,130020454,0,,,"",,,,
2020,147600513,130020528,1,5,49,"M",1,2,49,0
2020,150328235,132437131,1,5,26,"M",1,2,26,0
2020,150330538,132437139,2,5,32,"F",1,,32,0
2020,150330537,132437139,1,5,34,"M",1,2,34,0
2020,150330582,132434850,0,,,"",,,,
2020,150330623,132437217,0,,,"",,,,
2020,150330625,132434912,0,,,"",,,,
2020,150328353,132437234,0,,,"",,,,
2020,150328360,132437240,0,,,"",,,,
2020,150328379,132434939,0,,,"",,,,
2020,150328396,132437266,0,,,"",,,,
2020,150330679,132437277,1,5,50,"M",1,,50,0
2020,150330692,132437277,2,5,42,"F",1,,42,0
2020,150330723,132437300,1,5,48,"F",1,,48,0
2020,150328480,132437344,0,,,"",,,,
2020,150328495,132437360,0,,,"",,,,
2020,150330771,132437361,1,5,19,"M",1,,19,0
2020,150328503,132437372,1,5,38,"F",2,2,38,0
2020,150330793,132437389,1,5,39,"F",1,,39,0
2020,150330802,132437397,0,,,"",,,,
2020,150330806,132437404,1,5,37,"M",1,2,37,0
2020,150328540,132437406,0,,,"",,,,
2020,150330808,132435083,1,5,32,"M",2,2,32,0
2020,150330811,132435085,1,5,32,"M",2,2,32,0
2020,150328563,132435099,0,,,"",,,,
2020,150328574,132437434,0,,,"",,,,
2020,150328592,132435113,0,,,"",,,,
2020,150328595,132437456,0,,,"",,,,
2020,150328604,132437464,0,,,"",,,,
2020,150328612,132437478,0,,,"",,,,
2020,150330865,132437494,0,,,"",,,,
2020,150328632,132437502,0,,,"",,,,
2020,150328644,132437511,0,,,"",,,,
2020,150328648,132437520,0,,,"",,,,
2020,150330899,132435162,0,,,"",,,,
2020,150330921,132437547,0,,,"",,,,
2020,150328685,132437554,1,5,34,"F",1,,34,0
2020,150328687,132437555,1,5,37,"M",1,,37,0
2020,150330935,132437563,1,5,26,"M",1,,26,0
2020,150330961,132435203,1,5,55,"F",1,,55,0
2020,150328709,132437584,1,5,30,"M",1,,30,0
2020,150330975,132435222,1,5,49,"M",2,,49,0
2020,150331011,132435250,0,,,"",,,,
2020,150331012,132435251,1,5,19,"M",0,,19,0
2020,150331055,132437650,1,5,43,"M",1,,43,0
2020,150328847,132435348,1,5,25,"F",1,,25,0
2020,150331125,132437723,0,,,"",,,,
2020,150328873,132437738,1,5,35,"M",2,,35,0
2020,150331152,132435379,0,,,"",,,,
2020,150331159,132435387,0,,,"",,,,
2020,150328886,132435395,1,5,33,"F",1,,33,0
2020,150331208,132437770,0,,,"",,,,
2020,146468999,128977144,2,5,19,"M",1,2,19,0
2020,146463376,128971495,0,,,"",,,,
2020,147344028,129794646,1,5,60,"M",1,,60,0
2020,147344027,129794649,2,5,49,"M",1,,49,0
2020,147344025,129794649,1,5,36,"F",1,,36,0
2020,147347968,129796223,0,,,"",,,,
2020,147347980,129794679,1,5,44,"F",1,,44,0
2020,147344075,129794688,1,5,17,"M",1,,17,0
2020,147344478,129795073,1,5,19,"F",1,,19,0
2020,147344484,129795082,1,5,33,"M",0,,33,0
2020,147344599,129795212,1,5,47,"M",1,,47,0
2020,147344613,129796616,1,5,17,"M",1,,17,0
2020,147348458,129795271,1,5,36,"M",1,,36,0
2020,147344667,129796651,1,5,19,"M",1,,19,0
2020,147348474,129795295,0,,,"",,,,
2020,147344714,129795328,1,5,62,"M",1,,62,0
2020,147348627,129795483,1,5,57,"M",1,,57,0
2020,147348830,129797019,0,,,"",,,,
2020,147350156,129795742,1,5,33,"M",1,,33,0
2020,147350158,129795742,2,5,30,"F",1,,30,0
2020,147350184,129795775,1,5,43,"M",1,,43,0
2020,147350193,129795783,0,,,"",,,,
2020,147350202,129795791,0,,,"",,,,
2020,147344042,129794659,0,,,"",,,,
2020,147344177,129794801,0,,,"",,,,
2020,147344303,129794930,0,,,"",,,,
2020,147348306,129795098,1,5,23,"M",1,,23,0
2020,147344549,129795156,1,5,55,"M",1,,55,0
2020,147348418,129795231,0,,,"",,,,
2020,147344630,129796628,1,5,34,"M",1,,34,0
2020,147348429,129796633,0,,,"",,,,
2020,147344639,129795247,1,5,30,"F",1,,30,0
2020,147348504,129795334,0,,,"",,,,
2020,147348542,129795375,1,5,49,"F",1,,49,0
2020,147344866,129795477,1,5,52,"F",0,,52,0
2020,147344868,129796820,1,5,44,"F",1,,44,0
2020,147344869,129796820,2,5,35,"F",1,,35,0
2020,147344900,129795498,1,5,32,"F",1,,32,0
2020,147348651,129795517,1,5,17,"M",1,,17,0
2020,147344962,129795547,0,,,"",,,,
2020,147344965,129795550,1,5,62,"M",1,,62,0
2020,147348711,129795589,1,5,44,"F",1,,44,0
2020,147350053,129795641,1,5,36,"M",1,,36,0
2020,147343960,129796165,0,,,"",,,,
2020,147343994,129794611,1,5,26,"F",1,,26,0
2020,147347976,129794670,1,5,33,"F",1,,33,0
2020,147344213,129794842,0,,,"",,,,
2020,147348147,129796371,0,,,"",,,,
2020,147344267,129794894,0,,,"",,,,
2020,147348424,129795241,1,5,26,"M",1,,26,0
2020,147344383,129794983,1,5,82,"M",1,,82,0
2020,147348325,129795131,1,5,36,"M",1,,36,0
2020,147348444,129795264,0,,,"",,,,
2020,147344658,129795283,0,,,"",,,,
2020,147348625,129795476,1,5,22,"M",1,,22,0
2020,147349975,129796878,0,,,"",,,,
2020,147350041,129795628,1,5,34,"M",1,,34,0
2020,147348754,129795639,0,,,"",,,,
2020,147350062,129795647,1,5,51,"F",1,,51,0
2020,147350103,129796984,1,5,43,"F",1,,43,0
2020,151770112,133557088,1,5,37,"M",1,,37,0
2020,151765974,133552004,1,5,16,"M",1,,16,0
2020,151770199,133552021,1,5,4,"M",0,,4,0
2020,151766020,133552045,1,5,58,"F",1,,58,0
2020,151770551,133557509,0,,,"",,,,
2020,151770556,133552255,1,5,36,"F",1,,36,0
2020,151766249,133552256,0,,,"",,,,
2020,151770568,133557522,1,5,37,"M",1,,37,0
2020,151766353,133557615,0,,,"",,,,
2020,151766382,133557664,0,,,"",,,,
2020,151766415,133552413,0,,,"",,,,
2020,151766443,133557724,0,,,"",,,,
2020,151770822,133557777,1,5,28,"M",1,2,28,0
2020,151770875,133552518,0,,,"",,,,
2020,151770892,133557833,0,,,"",,,,
2020,151770942,133552558,0,,,"",,,,
2020,151770961,133552568,1,5,40,"M",2,2,40,0
2020,151770963,133552568,2,5,28,"F",1,2,28,0
2020,151766589,133557901,1,5,40,"M",1,2,40,0
2020,151771013,133552608,0,,,"",,,,
2020,147349972,129796877,1,5,39,"F",1,,39,0
2020,147350020,129795607,1,5,37,"F",1,,37,0
2020,147350081,129796970,1,5,30,"M",1,,30,0
2020,147350101,129795690,1,5,38,"M",1,,38,0
2020,147343902,129794526,1,5,32,"M",1,,32,0
2020,147344020,129794643,1,5,53,"M",1,,53,0
2020,147344071,129794692,1,5,16,"M",1,,16,0
2020,147344182,129796312,1,5,32,"F",1,,32,0
2020,147344280,129796384,1,5,31,"M",1,,31,0
2020,147344296,129794917,0,,,"",,,,
2020,147344301,129794923,1,5,44,"F",1,,44,0
2020,147344343,129794955,1,5,35,"M",1,,35,0
2020,147344361,129794963,1,5,33,"M",1,,33,0
2020,147344491,129795091,1,5,12,"M",1,,12,0
2020,147348349,129795151,1,5,22,"F",1,,22,0
2020,147344597,129795209,0,,,"",,,,
2020,147348467,129795280,0,,,"",,,,
2020,147344804,129795427,0,,,"",,,,
2020,147344892,129796821,0,,,"",,,,
2020,147349978,129795556,1,5,31,"M",1,,31,0
2020,147348712,129795593,1,5,36,"M",1,,36,0
2020,147348722,129795598,1,5,47,"M",1,,47,0
2020,147350067,129795658,0,,,"",,,,
2020,147350092,129795682,1,5,30,"M",2,,30,0
2020,147350126,129795713,0,,,"",,,,
2020,147343896,129794518,0,,,"",,,,
2020,147347869,129794534,0,,,"",,,,
2020,147347876,129794540,0,,,"",,,,
2020,147347882,129794547,1,5,18,"F",1,,18,0
2020,153146363,134754485,1,5,28,"M",1,2,28,0
2020,153144890,134754499,1,5,14,"M",1,,14,0
2020,153146382,134758763,0,,,"",,,,
2020,153146391,134754513,1,5,19,"M",1,,19,0
2020,153146392,134754513,2,5,18,"F",1,,18,0
2020,153146398,134754517,1,5,28,"M",1,,28,0
2020,153144903,134754530,0,,,"",,,,
2020,153146418,134754536,0,,,"",,,,
2020,153146461,134754580,0,,,"",,,,
2020,153146492,134754604,0,,,"",,,,
2020,153144963,134754616,1,5,51,"M",2,,51,0
2020,153146507,134758840,0,,,"",,,,
2020,153149973,134754621,1,5,52,"M",1,,52,0
2020,153146519,134754627,1,5,35,"F",1,,35,0
2020,153146528,134758857,1,5,31,"F",1,,31,0
2020,153150030,134754685,0,,,"",,,,
2020,153150039,134754698,0,,,"",,,,
2020,139339982,122566111,1,5,34,"F",1,2,34,0
2020,150279816,132398943,0,,,"",,,,
2020,139331115,122556183,0,,,"",,,,
2020,139331125,122556187,0,,,"",,,,
2020,139331133,122566137,0,,,"",,,,
2020,139340012,122556201,1,5,34,"F",1,2,34,0
2020,139340017,122556206,1,5,15,"F",1,,15,0
2020,139340021,122556210,1,5,33,"M",1,2,33,0
2020,139334985,122556213,0,,,"",,,,
2020,139334988,122566166,1,5,26,"M",1,2,26,0
2020,139334992,122556233,1,5,31,"M",1,,31,0
2020,139334993,122556239,1,5,37,"M",1,2,37,0
2020,139331187,122566196,0,,,"",,,,
2020,139340313,122556439,0,,,"",,,,
2020,139335041,122556443,1,5,34,"F",1,,34,0
2020,139331417,122561159,1,5,20,"M",1,,20,0
2020,139340456,122561268,0,,,"",,,,
2020,139340515,122556771,1,5,19,"M",1,,19,0
2020,139335233,122556851,1,5,35,"F",1,,35,0
2020,139335248,122556864,1,5,32,"M",1,,32,0
2020,139331487,122556513,1,5,44,"F",1,,44,0
2020,139331918,122556929,1,5,23,"F",1,,23,0
2020,139335187,122556729,0,,,"",,,,
2020,139331755,122561310,0,,,"",,,,
2020,139331778,122556797,0,,,"",,,,
2020,139331876,122556884,0,,,"",,,,
2020,139331888,122556901,1,5,54,"M",1,,54,0
2020,139331896,122556909,0,,,"",,,,
2020,139331906,122556918,1,5,41,"F",1,,41,0
2020,139331920,122556931,1,5,27,"M",1,,27,0
2020,139331958,122556959,0,,,"",,,,
2020,139340619,122556964,1,5,22,"F",1,,22,0
2020,139335281,122556968,0,,,"",,,,
2020,139331967,122556971,0,,,"",,,,
2020,139331970,122556974,1,5,42,"M",1,,42,0
2020,139335323,122557009,1,5,32,"M",1,,32,0
2020,139332052,122557042,1,5,56,"M",1,,56,0
2020,139335373,122557058,0,,,"",,,,
2020,139332079,122561453,1,5,22,"F",1,,22,0
2020,139332088,122566778,1,5,18,"M",2,,18,0
2020,139335400,122557087,1,5,51,"F",1,,51,0
2020,139332106,122557097,0,,,"",,,,
2020,139332135,122561493,1,5,25,"M",1,,25,0
2020,139340744,122557148,0,,,"",,,,
2020,139340748,122557151,0,,,"",,,,
2020,139335451,122557156,0,,,"",,,,
2020,139332173,122557162,0,,,"",,,,
2020,139340762,122566838,0,,,"",,,,
2020,139332192,122557177,0,,,"",,,,
2020,139335465,122557180,0,,,"",,,,
2020,139340778,122557188,0,,,"",,,,
2020,139332216,122557204,0,,,"",,,,
2020,139340807,122557220,1,5,28,"F",1,,28,0
2020,139335493,122557221,0,,,"",,,,
2020,139335503,122561563,0,,,"",,,,
2020,139332252,122557248,1,5,42,"M",1,,42,0
2020,139332263,122557259,0,,,"",,,,
2020,139340847,122566909,1,5,36,"F",1,,36,0
2020,139335530,122557281,1,5,43,"M",1,,43,0
2020,139340851,122557285,0,,,"",,,,
2020,139332295,122557294,0,,,"",,,,
2020,139340867,122557301,1,5,21,"M",1,,21,0
2020,139340886,122561625,0,,,"",,,,
2020,139335568,122566946,0,,,"",,,,
2020,139340891,122557317,1,5,42,"F",1,,42,0
2020,139332328,122557326,2,5,29,"F",1,,29,0
2020,139340904,122557326,1,5,36,"M",2,,36,0
2020,139339972,122556146,0,,,"",,,,
2020,139340024,122561114,0,,,"",,,,
2020,139331184,122556240,1,5,24,"M",1,2,24,0
2020,139340067,122556244,0,,,"",,,,
2020,139331202,122556253,0,,,"",,,,
2020,139340082,122556259,0,,,"",,,,
2020,139335006,122556272,1,5,29,"F",1,,29,0
2020,139331243,122556289,1,5,34,"M",1,,34,0
2020,139331251,122556300,0,,,"",,,,
2020,139340126,122556303,1,5,55,"M",1,2,55,0
2020,139340176,122556342,0,,,"",,,,
2020,139340178,122556344,1,5,23,"F",1,2,23,0
2020,139331295,122556346,0,,,"",,,,
2020,139331300,122566320,1,5,28,"F",1,,28,0
2020,139331324,122556372,1,5,26,"M",2,,26,0
2020,139331327,122556374,2,5,36,"F",1,2,36,0
2020,139331326,122556374,1,5,48,"M",1,2,48,0
2020,139331334,122556383,0,,,"",,,,
2020,139331338,122556386,0,,,"",,,,
2020,139331388,122556427,0,,,"",,,,
2020,139331089,122556156,0,,,"",,,,
2020,139339998,122566120,0,,,"",,,,
2020,139331175,122566185,0,,,"",,,,
2020,139340111,122556288,0,,,"",,,,
2020,139340119,122556296,0,,,"",,,,
2020,139331256,122556308,0,,,"",,,,
2020,139340133,122556313,0,,,"",,,,
2020,139335019,122556345,0,,,"",,,,
2020,139331298,122566314,0,,,"",,,,
2020,139340224,122556367,0,,,"",,,,
2020,139331348,122556395,0,,,"",,,,
2020,139340265,122566390,1,5,31,"M",1,,31,0
2020,139331363,122556409,0,,,"",,,,
2020,139335027,122556414,0,,,"",,,,
2020,139331389,122556428,0,,,"",,,,
2020,139331400,122566431,1,5,34,"M",1,,34,0
2020,139335074,122556504,0,,,"",,,,
2020,139331582,122556602,0,,,"",,,,
2020,139340442,122556633,0,,,"",,,,
2020,139331621,122566540,0,,,"",,,,
2020,139331109,122556176,1,5,33,"M",1,2,33,0
2020,139331157,122556218,1,5,34,"M",1,2,34,0
2020,139331169,122566168,1,5,56,"M",2,2,56,0
2020,139334989,122561116,0,,,"",,,,
2020,139340076,122556257,1,5,38,"M",1,,38,0
2020,139340077,122556257,2,5,28,"M",1,2,28,0
2020,139340083,122556260,1,5,24,"M",1,,24,0
2020,139331248,122556295,0,,,"",,,,
2020,139340128,122556305,0,,,"",,,,
2020,139331259,122556310,0,,,"",,,,
2020,139331265,122556315,0,,,"",,,,
2020,139331266,122566278,0,,,"",,,,
2020,139331271,122556319,1,5,27,"M",1,,27,0
2020,139331272,122556321,0,,,"",,,,
2020,139331274,122556324,0,,,"",,,,
2020,139331280,122556329,0,,,"",,,,
2020,139340169,122556335,0,,,"",,,,
2020,139331288,122556338,0,,,"",,,,
2020,139331355,122556401,0,,,"",,,,
2020,139331358,122556404,0,,,"",,,,
2020,139331361,122556407,1,5,33,"M",1,1,33,0
2020,139340280,122561147,0,,,"",,,,
2020,139331384,122556425,0,,,"",,,,
2020,139335054,122561171,0,,,"",,,,
2020,139340370,122556516,0,,,"",,,,
2020,139331907,122556919,0,,,"",,,,
2020,139331930,122556937,1,5,22,"F",1,,22,0
2020,139331931,122556937,2,5,20,"M",1,,20,0
2020,139335275,122561360,1,5,48,"M",1,,48,0
2020,139340615,122556961,1,5,34,"F",2,,34,0
2020,139340616,122556961,2,5,61,"M",1,,61,0
2020,139331990,122556990,1,5,26,"M",1,,26,0
2020,139335409,122557100,0,,,"",,,,
2020,139335421,122557116,0,,,"",,,,
2020,139340722,122566809,1,5,35,"M",2,,35,0
2020,139335448,122561513,1,5,25,"M",1,,25,0
2020,139340759,122557165,0,,,"",,,,
2020,139340761,122561525,0,,,"",,,,
2020,139332204,122557193,1,5,28,"F",1,,28,0
2020,139332207,122557194,0,,,"",,,,
2020,139332214,122557202,1,5,36,"F",1,,36,0
2020,139332232,122557218,1,5,49,"M",1,,49,0
2020,139332244,122557235,1,5,36,"F",1,,36,0
2020,139335517,122561576,1,5,29,"M",1,,29,0
2020,139332279,122561589,0,,,"",,,,
2020,139331423,122556454,0,,,"",,,,
2020,139335051,122556462,0,,,"",,,,
2020,139331446,122566457,1,5,14,"F",1,,14,0
2020,139340347,122556487,0,,,"",,,,
2020,139340353,122556497,0,,,"",,,,
2020,139335152,122556650,0,,,"",,,,
2020,139331940,122556945,0,,,"",,,,
2020,139340617,122556962,1,5,24,"M",2,,24,0
2020,139335282,122556969,0,,,"",,,,
2020,139340740,122557144,1,5,32,"M",2,,32,0
2020,139335447,122557154,0,,,"",,,,
2020,139335452,122557160,0,,,"",,,,
2020,139340763,122566839,1,5,34,"M",1,,34,0
2020,139332186,122566843,0,,,"",,,,
2020,139335466,122561538,1,5,24,"M",1,,24,0
2020,139335474,122557189,0,,,"",,,,
2020,139332202,122557191,0,,,"",,,,
2020,139340786,122557198,1,5,33,"M",1,,33,0
2020,139332306,122557304,1,5,15,"M",1,,15,0
2020,139332307,122557304,2,5,14,"M",1,,14,0
2020,139332317,122561623,0,,,"",,,,
2020,139332327,122557325,1,5,18,"M",1,,18,0
2020,139332330,122557328,1,5,39,"M",1,,39,0
2020,139340918,122557330,1,5,42,"M",2,,42,0
2020,139334982,122566139,1,5,24,"F",1,2,24,0
2020,139331143,122561110,1,5,18,"M",1,2,18,0
2020,139331163,122556224,1,5,34,"M",1,,34,0
2020,139331181,122556238,0,,,"",,,,
2020,139331214,122556261,1,5,45,"M",1,,45,0
2020,139331228,122556276,0,,,"",,,,
2020,139331261,122556311,0,,,"",,,,
2020,139331270,122566282,1,5,33,"M",1,2,33,0
2020,139335017,122561135,0,,,"",,,,
2020,139340157,122556326,0,,,"",,,,
2020,139331278,122556327,2,5,20,"F",1,2,20,0
2020,139331277,122556327,1,5,22,"F",1,2,22,0
2020,139340173,122566303,1,5,31,"M",2,2,31,0
2020,139340175,122566307,1,5,22,"M",1,2,22,0
2020,139340256,122556394,0,,,"",,,,
2020,139331605,122556628,0,,,"",,,,
2020,139331788,122561313,0,,,"",,,,
2020,139335229,122566651,0,,,"",,,,
2020,139331461,122556489,1,5,47,"F",1,,47,0
2020,139335244,122561336,1,5,67,"M",1,,67,0
2020,139331869,122556880,1,5,41,"F",1,,41,0
2020,139331899,122556912,0,,,"",,,,
2020,139331911,122556922,1,5,41,"F",1,,41,0
2020,139331924,122556932,1,5,22,"F",1,,22,0
2020,139331925,122556932,2,5,20,"M",1,,20,0
2020,139331982,122556983,0,,,"",,,,
2020,139331989,122566717,0,,,"",,,,
2020,139331992,122556991,1,5,35,"M",1,,35,0
2020,139335318,122561392,1,5,64,"M",1,,64,0
2020,139332041,122557031,0,,,"",,,,
2020,139335379,122557064,1,5,13,"M",1,,13,0
2020,139340690,122557064,2,5,14,"M",1,,14,0
2020,139332112,122557101,1,5,69,"F",1,,69,0
2020,139340712,122566796,1,5,14,"F",1,,14,0
2020,139335419,122561487,0,,,"",,,,
2020,139335423,122561490,0,,,"",,,,
2020,139335428,122566806,0,,,"",,,,
2020,139340721,122566808,0,,,"",,,,
2020,139340743,122557147,1,5,18,"M",1,,18,0
2020,139335445,122566826,1,5,47,"M",1,,47,0
2020,139340768,122566841,1,5,53,"M",1,,53,0
2020,139332195,122557183,1,5,39,"F",1,,39,0
2020,139340780,122561541,1,5,14,"M",1,,14,0
2020,139335494,122561558,1,5,40,"F",1,,40,0
2020,139335504,122557238,0,,,"",,,,
2020,139340821,122557244,1,5,30,"M",1,,30,0
2020,139335525,122561581,0,,,"",,,,
2020,139335528,122557278,0,,,"",,,,
2020,139332303,122566929,0,,,"",,,,
2020,139332309,122561611,1,5,39,"M",1,,39,0
2020,139340871,122561613,0,,,"",,,,
2020,139340326,122561166,0,,,"",,,,
2020,139335056,122556466,0,,,"",,,,
2020,139331458,122556482,1,5,18,"F",1,,18,0
2020,139331473,122556500,0,,,"",,,,
2020,139340364,122556506,1,5,29,"M",2,,29,0
2020,139335076,122556507,1,5,25,"F",1,,25,0
2020,139331528,122556544,1,5,37,"M",1,,37,0
2020,139331558,122556584,0,,,"",,,,
2020,139340419,122556598,0,,,"",,,,
2020,139340423,122556603,1,5,19,"F",1,,19,0
2020,139331588,122556608,1,5,30,"M",1,,30,0
2020,139331606,122556629,0,,,"",,,,
2020,139331671,122556703,0,,,"",,,,
2020,139335178,122561279,0,,,"",,,,
2020,139331678,122556712,1,5,33,"F",1,,33,0
2020,139331697,122556728,0,,,"",,,,
2020,139335192,122556744,1,5,39,"F",1,,39,0
2020,139335193,122556744,2,5,54,"F",1,,54,0
2020,139331719,122556750,0,,,"",,,,
2020,139335200,122556753,0,,,"",,,,
2020,139331726,122556755,0,,,"",,,,
2020,139331740,122556765,1,5,18,"M",1,,18,0
2020,139335203,122556788,1,5,19,"M",1,,19,0
2020,139340532,122556794,0,,,"",,,,
2020,139335205,122556796,0,,,"",,,,
2020,139335207,122556811,1,5,18,"F",1,,18,0
2020,139331809,122556823,0,,,"",,,,
2020,139335214,122556828,0,,,"",,,,
2020,139331826,122556837,0,,,"",,,,
2020,139335234,122566653,0,,,"",,,,
2020,139331854,122556869,0,,,"",,,,
2020,139340597,122556876,0,,,"",,,,
2020,139335263,122556887,0,,,"",,,,
2020,139331886,122556900,1,5,43,"M",1,,43,0
2020,139335299,122566719,0,,,"",,,,
2020,141494077,124376562,0,,,"",,,,
2020,141498560,124372822,1,5,37,"M",1,,37,0
2020,141498590,124372851,1,5,34,"F",1,2,34,0
2020,141494463,124376782,1,5,27,"F",1,2,27,0
2020,141494696,124373108,1,5,38,"M",1,2,38,0
2020,141498800,124376956,0,,,"",,,,
2020,141494382,124372813,1,5,45,"M",1,,45,0
2020,141494684,124376941,0,,,"",,,,
2020,141494731,124376982,0,,,"",,,,
2020,140308875,123337510,1,5,38,"F",1,2,38,0
2020,140308880,123337518,0,,,"",,,,
2020,140308909,123337536,0,,,"",,,,
2020,140315686,123337569,1,5,21,"F",1,2,21,0
2020,140308960,123337582,0,,,"",,,,
2020,140308966,123337586,0,,,"",,,,
2020,140308973,123337592,2,5,31,"M",1,,31,0
2020,140308972,123337592,1,5,59,"M",1,,59,0
2020,140308985,123337602,0,,,"",,,,
2020,140308995,123337610,0,,,"",,,,
2020,140315796,123337685,1,5,26,"M",2,,26,0
2020,140309098,123337695,0,,,"",,,,
2020,140315811,123337699,1,5,47,"M",1,2,47,0
2020,140309113,123337708,1,5,17,"M",1,2,17,0
2020,140309115,123337709,0,,,"",,,,
2020,140309116,123337712,0,,,"",,,,
2020,140315833,123337718,0,,,"",,,,
2020,140315836,123337720,0,,,"",,,,
2020,140309123,123337721,0,,,"",,,,
2020,140309127,123337724,0,,,"",,,,
2020,140309131,123346879,1,5,36,"M",1,2,36,0
2020,140309135,123337729,0,,,"",,,,
2020,140309137,123337731,1,5,38,"M",1,2,38,0
2020,140309138,123337732,1,5,51,"M",1,2,51,0
2020,140309139,123337732,2,5,29,"F",1,,29,0
2020,140309141,123337734,1,5,45,"M",1,,45,0
2020,140309142,123337735,1,5,38,"M",1,,38,0
2020,140309144,123337737,0,,,"",,,,
2020,140309145,123337738,1,5,22,"M",1,2,22,0
2020,140309146,123337739,0,,,"",,,,
2020,140309150,123337742,0,,,"",,,,
2020,140309151,123337743,0,,,"",,,,
2020,140309152,123337744,1,5,40,"M",1,,40,0
2020,140309153,123337745,0,,,"",,,,
2020,140309154,123337746,0,,,"",,,,
2020,140309155,123337747,0,,,"",,,,
2020,140309156,123337748,0,,,"",,,,
2020,140309157,123337749,0,,,"",,,,
2020,140309158,123337750,0,,,"",,,,
2020,140309160,123337751,2,5,19,"M",1,,19,0
2020,140309159,123337751,1,5,21,"M",1,2,21,0
2020,140309161,123337751,3,5,19,"M",1,,19,0
2020,140309162,123337752,0,,,"",,,,
2020,140309163,123337753,0,,,"",,,,
2020,140309164,123337754,0,,,"",,,,
2020,140309165,123337755,0,,,"",,,,
2020,140309166,123337756,0,,,"",,,,
2020,140309167,123337757,0,,,"",,,,
2020,141494457,124372889,0,,,"",,,,
2020,141498785,124373094,0,,,"",,,,
2020,141494719,124373133,1,5,47,"M",1,,47,0
2020,141494248,124372684,1,5,29,"F",1,,29,0
2020,141494469,124372907,0,,,"",,,,
2020,141498810,124376961,0,,,"",,,,
2020,141494715,124376970,0,,,"",,,,
2020,141493614,124376344,1,5,33,"F",1,,33,0
2020,142428101,125185698,0,,,"",,,,
2020,142424401,125190563,0,,,"",,,,
2020,142428308,125185898,1,5,19,"M",2,2,19,0
2020,142424437,125185913,1,5,25,"M",1,,25,0
2020,145203643,127824218,0,,,"",,,,
2020,145206463,127829635,0,,,"",,,,
2020,145206566,127824259,0,,,"",,,,
2020,145203690,127829748,1,5,32,"M",1,,32,0
2020,145203702,127824281,0,,,"",,,,
2020,145206606,127824280,1,5,30,"M",1,2,30,0
2020,145203712,127824294,0,,,"",,,,
2020,145206612,127829775,1,5,64,"M",1,2,64,0
2020,145206625,127824298,0,,,"",,,,
2020,145206627,127829778,1,5,40,"M",2,2,40,0
2020,145206634,127829784,1,5,34,"M",1,2,34,0
