"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2020,137589454,151644364
2020,137595042,151644395
2020,137595056,151646842
2020,137589319,151646659
2020,137589320,151646661
2020,137594946,151644283
2020,137594953,151646746
2020,137589411,151644316
2020,137594983,151644329
2020,137594986,151646780
2020,137586787,151638735
2020,137595019,151646808
2020,137589511,151644419
2020,137594828,151644195
2020,137594861,151644217
2020,137594895,151646696
2020,137589364,151644259
2020,140327896,154414800
2020,140327991,154414892
2020,140328199,154415095
2020,140328208,154415120
2020,140328211,154415120
2020,140321661,154415120
2020,140328285,154409878
2020,140328335,154415249
2020,140328366,154409902
2020,140328379,154409910
2020,140322751,154415892
2020,140322759,154415902
2020,140329005,154415907
2020,140322774,154411002
2020,137589129,151646531
2020,137589265,151646609
2020,137594829,151646645
2020,137589308,151646645
2020,137594854,151646664
2020,137594853,151646664
2020,137594925,151646726
2020,140327915,154414820
2020,140327934,154414842
2020,140327948,154414856
2020,140328040,154414933
2020,140321553,154409767
2020,140321588,154414985
2020,140328210,154409848
2020,140321545,154409751
2020,140328055,154409765
2020,140328055,154409764
2020,140321573,154409782
2020,140328080,154414974
2020,140328081,154414974
2020,140328079,154409782
2020,140328081,154409783
2020,140328080,154409783
2020,140321587,154414984
2020,140321596,154415004
2020,140328116,154415021
2020,140328129,154415031
2020,140328141,154415041
2020,140328192,154415101
2020,140328185,154415088
2020,140321681,154415143
2020,140321685,154415154
2020,140328254,154409868
2020,140328254,154415163
2020,140328254,154415165
2020,140328307,154415223
2020,140328340,154415254
2020,140328369,154409906
2020,140328388,154415298
2020,140321748,154415306
2020,140328408,154415322
2020,140321771,154409954
2020,140328426,154409960
2020,140328433,154409980
2020,141577017,155704136
2020,141577269,155704361
2020,141577271,155704363
2020,141572427,155704377
2020,141572426,155704377
2020,141572431,155698397
2020,141572436,155698398
2020,141572451,155704391
2020,141572459,155704405
2020,141577298,155704398
2020,141572455,155698415
2020,141572455,155704396
2020,141572460,155704404
2020,141572470,155698427
2020,141577317,155704425
2020,141577325,155704438
2020,141572493,155698446
2020,141577323,155698443
2020,141577341,155704448
2020,141577345,155704451
2020,137589322,151644216
2020,137594839,151644204
2020,137589365,151644261
2020,142498935,156631443
2020,142494587,156631571
2020,142499058,156626863
2020,142499132,156631667
2020,142494678,156626940
2020,142499214,156626972
2020,142499270,156627018
2020,142494837,156627112
2020,142499487,156627211
2020,142499583,156627272
2020,142499612,156627294
2020,142499664,156632210
2020,142495144,156627424
2020,142494408,156626687
2020,142498901,156626750
2020,142499148,156626922
2020,142494705,156631746
2020,142499288,156627031
2020,142494783,156631833
2020,142499613,156632160
2020,142499616,156632159
2020,142499617,156627295
2020,142499616,156632158
2020,142499669,156632221
2020,142495066,156632221
2020,142499671,156632226
2020,142495168,156632347
2020,142499805,156627451
2020,142498700,156626607
2020,142494375,156631249
2020,142498799,156631296
2020,142494623,156626879
2020,142494672,156626931
2020,142494715,156631752
2020,142499338,156627078
2020,142494835,156627109
2020,142494926,156632022
2020,142494932,156632039
2020,142499539,156632071
2020,142499599,156632137
2020,142499609,156632154
2020,142495167,156627447
2020,141572245,155698230
2020,141572245,155698231
2020,141572296,155704195
2020,142494233,156626022
2020,142494236,156626025
2020,142498601,156626104
2020,142498657,156626573
2020,142498674,156631175
2020,142498715,156631214
2020,142498827,156631332
2020,142498831,156626706
2020,142494435,156626710
2020,142498845,156626718
2020,142499071,156631602
2020,142499175,156631686
2020,142499269,156631791
2020,142494760,156631807
2020,142499316,156627058
2020,142499346,156631881
2020,142494842,156627114
2020,142494849,156631913
2020,142499477,156632000
2020,142499477,156627205
2020,142499510,156627229
2020,142499590,156632129
2020,142499590,156632130
2020,142495049,156627325
2020,142495098,156632266
2020,142499786,156632327
2020,142498558,156626052
2020,142494289,156626136
2020,142498701,156626608
2020,142494374,156631256
2020,142498803,156626686
2020,142494432,156626707
2020,142498855,156631353
2020,142498969,156631497
2020,142499014,156626830
2020,142494741,156631782
2020,142499272,156627020
2020,142494840,156627113
2020,142499386,156627119
2020,142499392,156627127
2020,142494883,156627165
2020,142494952,156627239
2020,142494993,156632121
2020,142499591,156632131
2020,142499643,156632186
2020,142495100,156632263
2020,142499740,156627408
2020,142499844,156632392
2020,142495216,156632421
2020,142495216,156632420
2020,142499903,156632444
2020,142500395,156628040
2020,142500416,156628058
2020,142500422,156632960
2020,142500439,156632969
2020,142500448,156628085
2020,142495799,156632985
2020,142495803,156632990
2020,142500461,156632991
2020,142500483,156628123
2020,142495885,156633059
2020,142500539,156628195
2020,142495920,156633093
2020,142495932,156628217
2020,142500562,156628222
2020,142495994,156628274
2020,142495992,156628273
2020,142500601,156628273
2020,142496003,156628279
2020,142496014,156633169
2020,142494287,156626133
2020,142498706,156631203
2020,142494342,156626617
2020,142494364,156631239
2020,142498756,156626660
2020,142494396,156631290
2020,142498811,156631315
2020,142494594,156631574
2020,142494662,156626916
2020,142499166,156631665
2020,142499212,156626970
2020,142499259,156627011
2020,142499276,156631799
2020,142499276,156631800
2020,142499296,156627041
2020,142494785,156627053
2020,142499358,156627092
2020,142499398,156627136
2020,142494925,156627218
2020,142499735,156627400
2020,142495234,156627518
2020,142500359,156632895
2020,142500366,156628003
2020,142495734,156632910
2020,142500380,156628021
2020,142500385,156632919
2020,142495755,156632932
2020,142500417,156632955
2020,142500437,156628075
2020,142495789,156632975
2020,142495793,156632984
2020,142500457,156632988
2020,142495878,156633055
2020,142495888,156628166
2020,142500518,156633068
2020,142495926,156628204
2020,142500561,156633110
2020,142495960,156633131
2020,142500586,156628248
2020,142495972,156633141
2020,142495983,156633148
2020,142495996,156628275
2020,142500610,156628290
2020,142500620,156633181
2020,142496039,156633198
2020,142496039,156633197
2020,142496046,156628317
2020,142500649,156633217
2020,142498519,156626504
2020,142498524,156626506
2020,142498533,156626510
2020,142494237,156626510
2020,142498551,156626518
2020,142494258,156626086
2020,142494309,156626171
2020,142498678,156626588
2020,142498740,156631237
2020,142498801,156631302
2020,142498824,156631329
2020,142494467,156631390
2020,142498895,156631402
2020,142499073,156626874
2020,142494689,156631710
2020,142499244,156631776
2020,142499266,156631790
2020,142499446,156627179
2020,142499515,156627230
2020,142499705,156632255
2020,142495096,156632259
2020,142499717,156627379
2020,142495163,156627445
2020,142498545,156626041
2020,142498613,156626115
2020,142498717,156631215
2020,142498802,156631300
2020,142499019,156626832
2020,142494607,156626859
2020,142499072,156631603
2020,142494656,156626902
2020,142499225,156626961
2020,142499327,156627069
2020,142494833,156627108
2020,142499423,156631950
2020,142499431,156631950
2020,142495007,156627285
2020,142499667,156627335
2020,142750179,156892327
2020,142745830,156887170
2020,142745829,156887169
2020,142745552,156892030
2020,142749869,156886891
2020,142745572,156886897
2020,142745586,156886912
2020,142745601,156886926
2020,142745655,156886989
2020,142745697,156887025
2020,142745753,156892251
2020,142745825,156892350
2020,142498896,156626749
2020,142494502,156626771
2020,142498952,156626790
2020,142498954,156626792
2020,142494576,156631562
2020,142499079,156631621
2020,142499153,156631672
2020,142499165,156626936
2020,142499226,156631756
2020,142494727,156626992
2020,142494745,156627014
2020,142499267,156627016
2020,142494905,156627191
2020,142499468,156631995
2020,142499481,156627195
2020,142494914,156627196
2020,142494914,156627195
2020,142499482,156631997
2020,142499481,156627197
2020,142499540,156632074
2020,142494961,156632074
2020,142499554,156627252
2020,142495088,156632247
2020,142495092,156627366
2020,142495092,156632256
2020,142499773,156627422
2020,142499773,156632316
2020,142499779,156632326
2020,142498516,156626010
2020,142494234,156626509
2020,142498612,156626116
2020,142494332,156626604
2020,142494353,156626630
2020,142494376,156626640
2020,142498755,156631247
2020,142498755,156631244
2020,142498755,156626647
2020,142498970,156631494
2020,142494586,156626842
2020,142494593,156631576
2020,142499059,156631598
2020,142499090,156631630
2020,142499170,156631707
2020,142499194,156631708
2020,142499242,156631774
2020,142499388,156627122
2020,142499388,156627121
2020,142499401,156627139
2020,142499419,156627155
2020,142499500,156627217
2020,142494975,156632096
2020,142499623,156627299
2020,142495051,156627324
2020,142495059,156632213
2020,142499691,156632241
2020,142495162,156632336
2020,142498550,156626044
2020,142498566,156626064
2020,142498573,156626523
2020,142494262,156626092
2020,142494543,156631503
2020,142494724,156631762
2020,142494759,156627026
2020,142499377,156631904
2020,142499380,156631907
2020,142499645,156632194
2020,142499647,156632197
2020,142499650,156632200
2020,142499710,156632261
2020,142499776,156627428
2020,142745547,156886878
2020,142745547,156886879
2020,142749921,156892087
2020,142749921,156892086
2020,142750149,156887139
2020,142498528,156626508
2020,142498669,156626165
2020,142498548,156626043
2020,142498579,156626077
2020,142498649,156626151
2020,142498692,156631190
2020,142494329,156626601
2020,142498748,156626645
2020,142498813,156626697
2020,142494442,156631351
2020,142494488,156626753
2020,142499008,156631541
2020,142499060,156631599
2020,142499133,156631671
2020,142494921,156632016
2020,142494921,156632014
2020,142495042,156632192
2020,142499684,156632234
2020,142499701,156627362
2020,142499761,156632309
2020,142499784,156632334
2020,142498581,156626076
2020,142498587,156626087
2020,142498665,156626163
2020,142494362,156631238
2020,142498837,156631343
2020,142498923,156626760
2020,142499118,156631664
2020,142499122,156626909
2020,142499140,156631668
2020,142499140,156631670
2020,142499333,156631858
2020,142499644,156632191
2020,142499757,156627415
2020,142499762,156632313
2020,142499821,156632368
2020,142499823,156632371
2020,142499841,156632387
2020,142495213,156627496
2020,142499890,156627504
2020,142495220,156627506
2020,142495705,156627981
2020,142495730,156628006
2020,142495735,156632912
2020,142500387,156632920
2020,142500393,156632927
2020,142495754,156628042
2020,142495765,156628052
2020,142500410,156632947
2020,142500447,156628083
2020,142500446,156628083
2020,142500453,156632982
2020,142495812,156628108
2020,142500471,156633003
2020,142495824,156633007
2020,142500479,156633017
2020,142500509,156633054
2020,142495893,156628171
2020,142500522,156628176
2020,142500532,156633081
2020,142500590,156633140
2020,142500590,156628254
2020,142745799,156887141
2020,142750235,156887181
2020,142745891,156892427
2020,142498669,156626164
2020,142498684,156631176
2020,142498680,156631176
2020,142498713,156631211
2020,142498724,156631224
2020,142498749,156631252
2020,142498788,156626674
2020,142498788,156631279
2020,142498807,156631307
2020,142494484,156631415
2020,142498932,156626772
2020,142499081,156631625
2020,142494646,156631666
2020,142499139,156626921
2020,142499150,156626929
2020,142494775,156631819
2020,142499304,156627049
2020,142494829,156631885
2020,142499402,156627140
2020,142499437,156631969
2020,142499449,156631975
2020,142499579,156632123
2020,142495002,156632138
2020,142499676,156627343
2020,142499728,156632278
2020,142495119,156627394
2020,142495195,156627473
2020,142499848,156632394
2020,142499867,156627491
2020,142499872,156632408
2020,142499884,156632424
2020,142495236,156632449
2020,142495236,156627516
2020,142499923,156632466
2020,142500386,156628027
2020,142500386,156628026
2020,142495756,156632933
2020,142500401,156628050
2020,142500435,156628071
2020,142495791,156628082
2020,142495831,156633014
2020,142495837,156633028
2020,142495836,156633027
2020,142495836,156633022
2020,142495836,156633024
2020,142495841,156628130
2020,142495849,156633033
2020,142500513,156628168
2020,142500523,156628175
2020,142500548,156628206
2020,142500554,156633103
2020,142495953,156633128
2020,142496020,156633174
2020,142500622,156633185
2020,142749945,156886972
2020,142745718,156887053
2020,142750119,156887117
2020,142750255,156887190
2020,148157220,162287368
2020,148157316,162287460
2020,148160966,162284566
2020,148157365,162284572
2020,148160985,162284582
2020,148157387,162284593
2020,148161020,162287555
2020,148161222,162284794
2020,148161222,162287766
2020,148161244,162287790
2020,148157648,162287810
2020,148157650,162287810
2020,148157739,162287895
2020,148161477,162288051
2020,148161563,162288155
2020,148163030,162288177
2020,148161613,162285219
2020,148163252,162288393
2020,148161860,162288436
2020,148163298,162285462
2020,148161876,162285475
2020,145455644,159619722
2020,145455689,159619763
2020,145458796,159619784
2020,145456180,159623032
2020,145456180,159620259
2020,145459270,159623062
2020,145456283,159623120
2020,145459375,159623174
2020,146734694,160863732
2020,146734744,160868178
2020,146734744,160868180
2020,146738165,160863775
2020,146738182,160863792
2020,146734817,160863835
2020,146734830,160868254
2020,146734842,160868272
2020,146738481,160868621
2020,146735191,160868632
2020,146735192,160868632
2020,146735212,160868653
2020,146735231,160864120
2020,146738548,160864148
2020,146735265,160864154
2020,146738560,160864163
2020,146735288,160868726
2020,146735327,160864204
2020,146735420,160864274
2020,146738669,160868858
2020,146738675,160864285
2020,146738680,160868879
2020,146738703,160864305
2020,146735600,160864401
2020,146735608,160869042
2020,146735622,160869059
2020,146735640,160869084
2020,146738833,160864433
2020,146735655,160869098
2020,146735669,160864438
2020,146735664,160869100
2020,146735673,160864440
2020,146735695,160864449
2020,146738845,160864450
2020,145455793,159622729
2020,145458724,159622557
2020,145455823,159622756
2020,145455865,159619947
2020,145458964,159622780
2020,145455896,159619975
2020,145455902,159622794
2020,145455914,159619995
2020,145458998,159620015
2020,145455976,159622838
2020,145459040,159622849
2020,145459055,159622864
2020,145459245,159620268
2020,145456209,159620295
2020,145456223,159623069
2020,145459285,159623075
2020,145459291,159623082
2020,145456252,159623090
2020,145456252,159623091
2020,145456309,159623152
2020,145459386,159623177
2020,145456324,159623177
2020,145456325,159623177
2020,144268650,158395166
2020,144267259,158400331
2020,144267362,158400421
2020,144267389,158400446
2020,144267392,158400451
2020,144267611,158400673
2020,144267670,158395946
2020,144269526,158400758
2020,144269548,158396028
2020,144269685,158396160
2020,144269685,158396162
2020,144267789,158400852
2020,144270016,158401502
2020,144270117,158401069
2020,144270124,158401625
2020,144270140,158401643
2020,144273053,158401647
2020,144270146,158401647
2020,144270151,158401651
2020,144273055,158401093
2020,144273110,158401718
2020,144273111,158401722
2020,144273111,158401723
2020,144273179,158406230
2020,144273180,158406230
2020,144270308,158406246
2020,144273190,158401801
2020,144270332,158406267
2020,144273217,158406271
2020,144273218,158406271
2020,144273226,158401845
2020,144273228,158401849
2020,144270361,158401861
2020,144273253,158401890
2020,144273257,158406321
2020,144273264,158401905
2020,144270421,158401912
2020,144270421,158401911
2020,144273290,158406355
2020,144273310,158401955
2020,144270481,158401957
2020,144273320,158401962
2020,144270501,158401967
2020,144270505,158401977
2020,144270509,158406386
2020,144273340,158406391
2020,144270526,158401999
2020,144273359,158406416
2020,144273362,158402021
2020,144270567,158402037
2020,144273380,158406437
2020,144270597,158406456
2020,144273395,158406459
2020,144267208,158400270
2020,144267219,158400287
2020,144267228,158395296
2020,144267228,158395294
2020,144267273,158400343
2020,144267350,158395435
2020,144267393,158395492
2020,144267417,158395528
2020,144267419,158400484
2020,144267420,158400485
2020,144267490,158400563
2020,144269492,158395967
2020,144269540,158396009
2020,144269661,158396136
2020,144267795,158401187
2020,144269815,158401294
2020,144267888,158401357
2020,144269883,158400943
2020,144270091,158401579
2020,144268771,158400268
2020,144267288,158400354
2020,144267296,158395384
2020,144267297,158395384
2020,144267319,158400381
2020,144267384,158400442
2020,144267898,158401374
2020,144269914,158401405
2020,144269914,158401404
2020,144272950,158401470
2020,144272999,158401556
2020,144273000,158401559
2020,144270111,158401607
2020,144273191,158401802
2020,144270318,158406257
2020,144270325,158401823
2020,144273213,158406263
2020,144273221,158401840
2020,144273221,158406272
2020,144270358,158406290
2020,144270392,158406315
2020,144270427,158401917
2020,144270437,158401925
2020,144273289,158401933
2020,144270446,158401938
2020,144273300,158406365
2020,144273317,158406378
2020,144270508,158406385
2020,144270575,158402049
2020,144270583,158406443
2020,144270583,158406444
2020,144273390,158402058
2020,142498608,156626111
2020,142494297,156626566
2020,142498686,156626596
2020,142494419,156631317
2020,142494434,156626708
2020,142498836,156631342
2020,142498926,156626766
2020,142498950,156631449
2020,142494552,156626809
2020,142498999,156631529
2020,142494567,156626827
2020,142494640,156631656
2020,142494703,156626966
2020,142499200,156626955
2020,142494756,156627025
2020,142499379,156631906
2020,142494911,156631990
2020,142494911,156631989
2020,142499541,156627246
2020,142494968,156632081
2020,142499592,156627276
2020,142499601,156632141
2020,142499744,156632299
2020,144267125,158400170
2020,144267132,158400176
2020,144267126,158395155
2020,144267137,158395163
2020,144267133,158395162
2020,144268653,158395168
2020,144267147,158400198
2020,144267148,158395175
2020,144268654,158395169
2020,144267167,158400218
2020,144268695,158400217
2020,144267183,158400240
2020,144268738,158395234
2020,144267189,158395248
2020,144267193,158400251
2020,144268761,158400260
2020,144268760,158395254
2020,144267199,158400259
2020,144267194,158400252
2020,144267203,158400266
2020,144267202,158400264
2020,144268769,158400267
2020,144268781,158400272
2020,144267209,158400273
2020,144267211,158400276
2020,144268786,158400275
2020,144267214,158400280
2020,144267213,158400279
2020,144267215,158400282
2020,144268791,158400281
2020,144267215,158395276
2020,144267218,158400285
2020,144267217,158400284
2020,144267220,158400288
2020,144267222,158400289
2020,144267221,158400290
2020,144267227,158395291
2020,144267230,158400295
2020,144268814,158400297
2020,144267244,158395321
2020,144268849,158395334
2020,144268838,158395322
2020,144268865,158400330
2020,144267265,158395350
2020,144268878,158395360
2020,144267271,158400342
2020,144267275,158400346
2020,144267276,158400347
2020,144267282,158400352
2020,144268884,158400351
2020,144267283,158395367
2020,144267307,158400373
2020,144268915,158395397
2020,144267301,158400367
2020,144267331,158400391
2020,144267320,158395400
2020,144268914,158395400
2020,144268913,158395400
2020,144267313,158395400
2020,144267315,158395400
2020,144268918,158400387
2020,144268927,158395411
2020,144267335,158395415
2020,144267322,158395401
2020,144267324,158395402
2020,144268946,158395434
2020,144267347,158395430
2020,144267357,158395445
2020,144268971,158395455
2020,144267373,158395469
2020,144267382,158400438
2020,144267378,158400435
2020,144267386,158400443
2020,144269004,158395490
2020,144269014,158395497
2020,144267410,158400474
2020,144269039,158395520
2020,144269051,158395531
2020,144267429,158395543
2020,144267433,158400499
2020,144267434,158395546
2020,144267438,158400500
2020,144269072,158400501
2020,144267446,158400514
2020,144269096,158395571
2020,144269112,158395587
2020,144267471,158395605
2020,144269153,158395631
2020,144267481,158395632
2020,144267489,158400564
2020,144269178,158395656
2020,144269193,158395662
2020,144269186,158395662
2020,144267509,158395686
2020,144267522,158395711
2020,144269204,158395685
2020,144269243,158400598
2020,144267538,158395740
2020,144267560,158395770
2020,144269310,158395783
2020,144267575,158400641
2020,144269336,158395810
2020,144269345,158400648
2020,144269348,158395815
2020,144269388,158395857
2020,144269391,158395859
2020,144267602,158395862
2020,144267610,158400672
2020,144269403,158395875
2020,144269428,158400691
2020,144267637,158395905
2020,144269448,158395921
2020,144269448,158395920
2020,144267643,158400706
2020,144269474,158395935
2020,144267678,158400741
2020,144267673,158395956
2020,144269491,158395963
2020,144267682,158400745
2020,144269501,158395970
2020,144269505,158395983
2020,144267687,158395981
2020,144269512,158395990
2020,144267696,158400761
2020,144269510,158395986
2020,144267702,158395979
2020,144267693,158395998
2020,144269504,158400754
2020,144267711,158396005
2020,144267706,158396011
2020,144269534,158400779
2020,144267699,158400765
2020,144269558,158400789
2020,144269561,158400788
2020,144267737,158396051
2020,144267755,158400813
2020,144269614,158400804
2020,144269583,158400800
2020,144267716,158396006
2020,144269646,158400816
2020,144267764,158400823
2020,137589383,151644285
2020,137594970,151644314
2020,137594972,151644322
2020,137589429,151644335
2020,137589442,151646790
2020,140321515,154409727
2020,140321515,154409729
2020,140328015,154409742
2020,140328100,154414997
2020,140328112,154415018
2020,140321627,154409828
2020,140321631,154409831
2020,140321724,154409894
2020,139459667,153553862
2020,139463024,153557032
2020,139463024,153553875
2020,139459738,153553926
2020,139463125,153553965
2020,139463145,153557171
2020,137594688,151646497
2020,137594765,151644093
2020,137594766,151644093
2020,137589203,151644093
2020,137594767,151644093
2020,137594804,151646622
2020,137594806,151646624
2020,137586347,151638300
2020,137586359,151638309
2020,140321528,154414911
2020,140321532,154414911
2020,140328181,154415082
2020,140328194,154415100
2020,140328240,154409861
2020,140328243,154409865
2020,140328290,154415197
2020,137594908,151644242
2020,137589358,151644254
2020,137589378,151646721
2020,137589403,151646760
2020,137594999,151646794
2020,137589512,151644422
2020,137595077,151644437
2020,137586753,151638706
2020,137582326,151638734
2020,139463014,153553857
2020,139459700,153553891
2020,139459709,153557071
2020,139459805,153557169
2020,139463162,153554011
2020,139463176,153554025
2020,139459903,153554078
2020,140327929,154409706
2020,140328190,154415096
2020,140328198,154409842
2020,140328219,154415134
2020,140321695,154415192
2020,140328346,154415262
2020,140328352,154415271
2020,140328384,154415295
2020,140328412,154409942
2020,140322755,154415896
2020,140322765,154415910
2020,142745546,156886877
2020,142749862,156892025
2020,142745553,156892031
2020,142745551,156892029
2020,142745557,156892032
2020,142745557,156892033
2020,142745567,156886893
2020,142745571,156886899
2020,142745575,156886900
2020,142745576,156886901
2020,142749880,156886911
2020,142749884,156892048
2020,142745590,156886924
2020,142745596,156886922
2020,142749898,156892063
2020,142745610,156886940
2020,142745615,156886942
2020,142745613,156886944
2020,142745621,156886950
2020,140327872,154414773
2020,140321659,154415107
2020,140328275,154415187
2020,140328326,154409886
2020,140328334,154415251
2020,140328337,154415252
2020,137586642,151642132
2020,137586643,151642128
2020,137586642,151642126
2020,137582300,151642252
2020,140328000,154409736
2020,140328009,154414904
2020,140321522,154414904
2020,140321717,154415274
2020,140321733,154409909
2020,140329000,154415904
2020,140322773,154415925
2020,140322773,154415926
2020,139463059,153557080
2020,139459773,153557132
2020,139459793,153557164
2020,139459806,153553989
2020,140321520,154414904
2020,140321640,154415076
2020,140328228,154409855
2020,140328295,154415207
2020,140328299,154415213
2020,140321710,154415250
2020,140328351,154415268
2020,140321726,154409897
2020,140328400,154409928
2020,140328401,154409929
2020,140321759,154409937
2020,140321759,154409935
2020,140328981,154415884
2020,140328992,154410981
2020,139463009,153557021
2020,139463033,153557045
2020,139459753,153557106
2020,139463142,153553983
2020,139459921,153557247
2020,137589311,151644206
2020,137589005,151643889
2020,137589311,151644205
2020,137594863,151646670
2020,140327882,154414781
2020,140328266,154415177
2020,140328279,154409875
2020,140328309,154409882
2020,140328318,154415234
2020,140328342,154415257
2020,140328365,154415281
2020,140328390,154409919
2020,140328987,154415885
2020,140329020,154411000
2020,140329020,154415923
2020,145411452,159578007
2020,139459715,153557079
2020,139459839,153557196
2020,140327899,154414803
2020,140327911,154414819
2020,140327916,154414825
2020,140321586,154414983
2020,140328108,154415009
2020,140328110,154415015
2020,140328374,154415289
2020,140321737,154409916
2020,139459675,153557024
2020,139459717,153553907
2020,139459826,153557181
2020,139459857,153557208
2020,139459861,153557210
2020,139463195,153554043
2020,139459902,153554077
2020,139459920,153557250
2020,139459932,153557265
2020,139459953,153557276
2020,139459969,153554137
2020,140327895,154414801
2020,140321487,154414801
2020,140327897,154414801
2020,140321489,154414807
2020,140327918,154414831
2020,140321505,154414873
2020,140321512,154414885
2020,140321531,154414916
2020,140328052,154409763
2020,140328052,154414951
2020,140321554,154409768
2020,140328063,154414957
2020,140328060,154414957
2020,140328125,154415025
2020,140328156,154415051
2020,140321641,154415084
2020,140328182,154409838
2020,140321648,154409839
2020,140328213,154415124
2020,140321665,154415122
2020,140328214,154415122
2020,140328218,154415131
2020,140328224,154415112
2020,140328229,154415139
2020,140328227,154415139
2020,140328397,154415308
2020,140321755,154415318
2020,140328974,154410971
2020,140329008,154415911
2020,141586376,155708480
2020,141586376,155711428
2020,141576982,155698211
2020,141572650,155704630
2020,141577539,155698615
2020,141577665,155704777
2020,141577691,155704803
2020,145455671,159622578
2020,145455760,159619835
2020,145458886,159622718
2020,145455779,159622718
2020,145459182,159620210
2020,145456239,159620326
2020,145456245,159623083
2020,145459300,159623089
2020,145459320,159623112
2020,145456305,159620392
2020,145456312,159620402
2020,145459372,159623170
2020,145456329,159623183
2020,145459404,159623190
2020,145459408,159623194
2020,144267441,158400510
2020,144269091,158400511
2020,144269089,158400508
2020,144267448,158400520
2020,144269111,158395589
2020,144269133,158395592
2020,144269133,158400532
2020,144267461,158395609
2020,144269161,158395637
2020,144269168,158395646
2020,144269184,158395663
2020,144269197,158395679
2020,144267514,158395676
2020,144267521,158395684
2020,144269198,158400576
2020,144269250,158400603
2020,144269261,158395736
2020,144267536,158395733
2020,144269277,158395746
2020,144269278,158395751
2020,144269282,158400620
2020,144269287,158395768
2020,144269285,158395753
2020,144269323,158400639
2020,144269322,158395792
2020,144269324,158395794
2020,144267574,158395804
2020,144267578,158395808
2020,144269342,158400650
2020,144267587,158400654
2020,144269347,158395816
2020,144267592,158400659
2020,144269380,158400660
2020,144269382,158395851
2020,144269381,158395849
2020,144267648,158400711
2020,144267655,158395930
2020,144269480,158395951
2020,144267712,158400771
2020,144269635,158396117
2020,144269532,158400770
2020,144267779,158400843
2020,144267786,158400849
2020,144267826,158401254
2020,144270020,158401503
2020,144272969,158401023
2020,144270107,158401609
2020,144273034,158401079
2020,144270157,158401097
2020,144273081,158401116
2020,144270188,158401688
2020,144270207,158401704
2020,141576002,155697499
2020,141571599,155703199
2020,141577011,155704131
2020,141577011,155704130
2020,141577019,155704142
2020,141578639,155711396
2020,141578644,155711403
2020,141578643,155711404
2020,141578642,155711404
2020,141586377,155708482
2020,146734705,160868145
2020,146738199,160863809
2020,146734810,160868232
2020,146738234,160868264
2020,140321605,154409803
2020,140328128,154415029
2020,140328148,154409818
2020,140328187,154415092
2020,144269756,158401231
2020,144267833,158400890
2020,144267837,158401283
2020,144267846,158401293
2020,144270409,158401894
2020,144269872,158400939
2020,144269874,158401359
2020,144269897,158401388
2020,144272932,158400978
2020,144270015,158401500
2020,144270043,158401018
2020,144270043,158401511
2020,144270092,158401577
2020,144273012,158401586
2020,144273015,158401599
2020,144273261,158401899
2020,144270433,158401921
2020,144270159,158401658
2020,144273072,158401671
2020,144270171,158401670
2020,144273076,158401675
2020,144273091,158401690
2020,144270205,158401701
2020,144273297,158406359
2020,144270502,158401975
2020,144273354,158402010
2020,144273364,158402027
2020,144270211,158401153
2020,144273104,158401713
2020,144270267,158401760
2020,144273186,158406238
2020,144270307,158406244
2020,144273205,158401818
2020,144270319,158406256
2020,144270330,158401829
2020,144273238,158406289
2020,141577306,155698426
2020,141577329,155698448
2020,141577348,155704453
2020,141577355,155704461
2020,141572516,155704461
2020,141572529,155704476
2020,141577384,155704486
2020,141572612,155704584
2020,141577484,155704611
2020,141572638,155704610
2020,141577504,155698581
2020,141572656,155698587
2020,141577520,155698600
2020,141572661,155698591
2020,141572678,155698605
2020,141577527,155698603
2020,141572676,155698603
2020,141572674,155698603
2020,141572677,155698603
2020,141577534,155704655
2020,140327877,154414778
2020,140321490,154414810
2020,140327905,154409703
2020,140327926,154414827
2020,140327928,154409705
2020,140327936,154414846
2020,140327959,154409715
2020,140321548,154414946
2020,140328058,154414944
2020,140328124,154415027
2020,140321618,154415045
2020,140321645,154415089
2020,140321673,154415128
2020,140328237,154409860
2020,140328271,154415182
2020,140328284,154415196
2020,140328286,154415194
2020,140328302,154415217
2020,140328316,154409883
2020,140328317,154415233
2020,140328323,154415238
2020,140328323,154415239
2020,140328345,154415258
2020,140328345,154409892
2020,140328360,154409900
2020,140321731,154409905
2020,140328371,154415285
2020,140321745,154409924
2020,140321752,154415313
2020,140328411,154415319
2020,140328414,154415323
2020,140321765,154409946
2020,140321767,154409949
2020,140328419,154415325
2020,140328421,154415326
2020,140328423,154415330
2020,140328431,154415342
2020,141577534,155704657
2020,141572693,155698619
2020,141572694,155704665
2020,141572690,155698614
2020,141577555,155704675
2020,141577565,155698638
2020,141572715,155704686
2020,141572714,155704686
2020,141577600,155698671
2020,141577587,155698659
2020,141577603,155698673
2020,141572768,155698687
2020,141577624,155704739
2020,141577630,155704748
2020,141577648,155704763
2020,141577658,155698734
2020,141572828,155698749
2020,141577707,155704826
2020,140328794,154415718
2020,140328823,154410743
2020,140322748,154415887
2020,140328994,154410983
2020,140329007,154410991
2020,139459668,153557020
2020,139459672,153557025
2020,139463096,153553949
2020,139459782,153553963
2020,139459809,153553991
2020,139463169,153554016
2020,139459856,153554033
2020,139463251,153554118
2020,139459962,153557281
2020,139459962,153557282
2020,139463266,153554140
