"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2020,138560592,143420637,16,44641093
2020,138560599,143420647,1,44641096
2020,138560605,143420648,25,44641101
2020,138560600,143420648,24,44641095
2020,138560600,143420645,25,44641097
2020,138560605,143420645,24,44641098
2020,138560613,143420659,21,44641104
2020,138560614,143420659,5,44641105
2020,138560616,143420661,16,44641106
2020,138560617,143420661,3,44641107
2020,138560618,143420661,16,44641108
2020,138560658,143420698,1,44641117
2020,138560656,143420698,1,44641116
2020,138560660,143420701,24,44641119
2020,138560660,143420700,24,44641118
2020,138560661,143420701,24,44641120
2020,138560661,143420700,24,44641121
2020,138560670,143420708,14,44641126
2020,138560668,143420708,16,44641125
2020,138560741,143420783,3,44641132
2020,138560833,143420868,24,44641162
2020,138560888,143420920,16,44641181
2020,138560893,143420926,16,44641185
2020,138561031,143421065,21,44641242
2020,138561041,143421070,1,44641246
2020,138561073,143421106,24,44641259
2020,138561091,143421125,1,44641267
2020,138561124,143421157,16,44641278
2020,148161646,153146954,24,48949428
2020,148157319,153144653,26,48949193
2020,148162986,153150265,24,48945464
2020,148161589,153146871,24,48945480
2020,148157470,153146320,1,48945301
2020,148161531,153150249,16,48949388
2020,148161597,153150319,24,48945484
2020,148157505,153146348,16,48945305
2020,148161273,153149987,3,48945359
2020,148157765,153150076,16,48945400
2020,148157765,153150074,16,48949329
2020,148163137,153150378,16,48945517
2020,148161660,153150378,16,48949432
2020,148163130,153150378,16,48949436
2020,148161668,153150378,16,48945519
2020,148161661,153150378,16,48949433
2020,148163131,153150378,16,48949438
2020,146738121,151770087,18,48332666
2020,146738138,151770107,9,48329795
2020,146734698,151770106,9,48332673
2020,146734698,151770107,25,48332674
2020,146738138,151770106,25,48332675
2020,146734741,151770146,24,48329806
2020,146734766,151770165,18,48329819
2020,146738412,151770460,21,48329919
2020,146735461,151770825,21,48330013
2020,146735708,151771078,26,48330068
2020,146735717,151771087,1,48330069
2020,146735159,151770548,3,48329936
2020,146735416,151770783,16,48329996
2020,146735350,151770728,17,48329983
2020,146735395,151770755,18,48329993
2020,148157507,153146351,18,48945307
2020,148161272,153146529,14,48945360
2020,148157727,153146593,24,48949321
2020,148163039,153150302,3,48949413
2020,148161618,153146902,1,48949421
2020,148161604,153146890,25,48949417
2020,148161606,153146889,25,48945492
2020,148161604,153146889,10,48945486
2020,148161606,153146890,11,48945491
2020,146738488,151766269,18,48329945
2020,146738487,151766269,18,48332800
2020,146734893,151770294,1,48329864
2020,146735018,151770424,1,48332780
2020,146738403,151770456,26,48329913
2020,146735066,151766194,1,48332789
2020,146735068,151766194,1,48329921
2020,146735681,151771051,16,48330064
2020,146735681,151771048,16,48330063
2020,146738251,151766033,24,48332739
2020,146734956,151770361,3,48332776
2020,146735100,151770490,21,48329923
2020,148160754,153144495,1,48945216
2020,148161459,153150172,24,48949369
2020,148163136,153146971,27,48945518
2020,144269200,149099352,3,47169929
2020,144269811,149099656,18,47174223
2020,144269862,149103179,24,47174231
2020,148160782,153144529,1,48945226
2020,148157206,153144548,24,48945234
2020,148160833,153146108,1,48949177
2020,148160897,153144641,5,48949188
2020,148157314,153144651,1,48945257
2020,148160911,153144659,1,48949194
2020,148157352,153144709,5,48945269
2020,148157349,153146214,1,48949206
2020,148160953,153146214,1,48945266
2020,148157349,153146213,1,48949210
2020,148160953,153146213,1,48945267
2020,148160960,153144712,25,48949214
2020,148160960,153144711,24,48949215
2020,148160971,153144721,3,48949219
2020,148157385,153146253,17,48949229
2020,148157384,153146253,17,48949228
2020,148157392,153146261,1,48949231
2020,148157457,153144832,9,48945300
2020,148157550,153146400,1,48949265
2020,148161159,153146400,24,48949264
2020,148157561,153146412,16,48945320
2020,148161183,153146430,5,48949273
2020,148161279,153146533,24,48949305
2020,148157708,153146584,3,48949317
2020,148161333,153146613,21,48949324
2020,148161348,153150058,16,48945393
2020,148157758,153150070,1,48945396
2020,148157776,153150072,27,48949332
2020,148157784,153150103,16,48949340
2020,148161380,153150103,25,48949339
2020,148161380,153150100,1,48949338
2020,148157784,153150100,25,48945410
2020,146734705,151770112,13,48329796
2020,146738199,151765974,18,48332712
2020,146734810,151770199,18,48329832
2020,146735165,151770556,1,48329938
2020,146738684,151770822,1,48330012
2020,146735604,151766589,16,48332871
2020,139459652,144328636,3,45036314
2020,139459661,144324472,17,45042949
2020,139459659,144324472,17,45042947
2020,139463064,144328702,3,45036330
2020,139463120,144324586,5,45036347
2020,139463119,144324586,15,45036346
2020,139459820,144328795,4,45042995
2020,139463258,144328933,16,45043038
2020,140329014,145204914,1,45441453
2020,141578664,146463386,4,45954866
2020,139459662,144324474,1,45042950
2020,139463003,144324474,1,45036318
2020,139459727,144324540,17,45042960
2020,141572503,146462241,3,45954349
2020,141577622,146462488,25,45954409
2020,141577628,146462488,9,45957052
2020,141577628,146462489,25,45954410
2020,141577622,146462489,9,45954408
2020,144268744,149102063,1,47169820
2020,144268740,149102063,1,47169819
2020,144268768,149102086,3,47169831
2020,144267681,149099518,17,47170047
2020,144269613,149102955,3,47170088
2020,144269825,149103136,24,47170162
2020,144272962,149103337,14,47174251
2020,144269134,149102447,1,47174095
2020,144269434,149099465,1,47170021
2020,141577293,146462193,16,45956998
2020,141577544,146465090,3,45954383
2020,141572770,146465152,3,45954405
2020,141572791,146462495,16,45954414
2020,141571617,146461431,1,45954020
2020,141572211,146461992,24,45954252
2020,141572305,146462080,3,45954288
2020,144267453,149099298,3,47174093
2020,144267452,149099298,3,47174092
2020,144267486,149102491,1,47174100
2020,144269571,149102913,16,47170074
2020,144269674,149103000,18,47170119
2020,144269721,149099610,16,47170133
2020,144273071,149103487,24,47174279
2020,144270202,149103526,1,47170283
2020,144270315,149104972,3,47174312
2020,144270337,149104992,19,47170312
2020,144270458,149103788,18,47170345
2020,144267326,149099164,3,47174074
2020,142498591,147347890,1,46399181
2020,142498607,147343949,24,46396105
2020,142494390,147348015,27,46396158
2020,142494390,147348017,25,46396163
2020,142498778,147348017,27,46396165
2020,142498778,147348015,25,46396166
2020,142498865,147348088,3,46399250
2020,142499125,147348291,16,46399339
2020,142499157,147344497,17,46396349
2020,142499251,147348380,25,46401396
2020,142499252,147348379,25,46401402
2020,142499252,147348380,16,46401401
2020,142499251,147348379,16,46401395
2020,142499775,147350090,3,46399543
2020,142495711,147350630,16,46399666
2020,142495710,147350630,16,46399665
2020,142500375,147350650,16,46399674
2020,142495845,147350765,21,46399702
2020,142495848,147350766,24,46399703
2020,142500583,147349602,1,46401790
2020,142496049,147350913,1,46399740
2020,142494674,147348317,17,46396352
2020,142494714,147348358,4,46399377
2020,142494713,147348358,3,46399376
2020,142499293,147344623,21,46401425
2020,142499317,147348435,18,46399417
2020,142495001,147344915,24,46399483
2020,142499752,147350065,24,46401595
2020,142499217,147344544,14,46401382
2020,142494828,147348475,1,46399428
2020,142499531,147344833,24,46401512
2020,145411449,150279815,1,47703757
2020,145456259,150328830,27,47726099
2020,144268741,149102066,16,47174037
2020,144267191,149102079,14,47174042
2020,144268755,149102079,14,47174043
2020,142494591,147344379,18,46399313
2020,142494740,147344578,25,46401405
2020,142499255,147344581,25,46399391
2020,142494740,147344581,16,46401404
2020,142499255,147348385,24,46399392
2020,142494742,147344578,24,46401409
2020,142499255,147344578,16,46401403
2020,142494742,147344581,24,46401410
2020,142494740,147348385,24,46401406
2020,142494742,147348385,16,46399393
2020,142494802,147344652,3,46401442
2020,142499547,147344856,3,46401519
2020,142499625,147348666,5,46401548
2020,142499627,147348666,5,46401549
2020,144269357,149102676,24,47169990
2020,144269358,149102676,27,47169991
2020,144269644,149102975,18,47170100
2020,144267781,149103010,18,47174202
2020,144269846,149103164,3,47170170
2020,144269870,149103185,17,47170180
2020,146738643,151770759,18,48332841
2020,146735473,151766481,1,48330019
2020,146738778,151770947,16,48332867
2020,142494320,147344022,3,46399203
2020,142494471,147348104,14,46399262
2020,142499038,147348220,1,46396298
2020,142499051,147348221,1,46396302
2020,142499051,147348220,25,46396309
2020,142499038,147348221,25,46396300
2020,142499291,147344618,16,46401423
2020,142499529,147344830,3,46401509
2020,142494969,147348622,1,46399474
2020,142494972,147348623,1,46399476
2020,142495125,147350058,19,46399530
2020,142495738,147350656,22,46399676
2020,142495908,147350801,27,46399712
2020,142496000,147349635,24,46399733
2020,142496063,147349692,16,46399743
2020,144268871,149099108,3,47169852
2020,142499640,147344958,1,46399496
2020,142495192,147350147,15,46399561
2020,142499859,147350167,1,46401636
2020,142495782,147349420,21,46399687
2020,142495864,147350777,18,46401773
2020,142495946,147349582,24,46399726
2020,142495946,147349581,24,46399725
2020,145456319,150331161,1,47726125
2020,145458896,150328397,3,47727869
2020,142494447,147344187,26,46399241
2020,142494469,147348097,24,46396207
2020,142494469,147344211,24,46399263
2020,142498948,147344274,3,46396236
2020,142499057,147348239,16,46396310
2020,142499119,147348282,16,46396333
2020,142499161,147344503,5,46396353
2020,142499349,147344657,1,46399425
2020,142499603,147348652,26,46401540
2020,142499651,147349981,3,46401553
2020,142495121,147348755,16,46401589
2020,142494234,147343873,1,46399173
2020,142494332,147344041,14,46396140
2020,142498755,147347999,1,46396152
2020,142494586,147348212,1,46396293
2020,142499170,147348318,16,46401359
2020,142499194,147344509,16,46399355
2020,142499500,147348583,27,46401494
2020,142495051,147349980,3,46399503
2020,142495059,147349990,3,46401563
2020,142499691,147350005,5,46401576
2020,142495162,147348798,14,46399553
2020,142498907,147344236,1,46399273
2020,142499124,147344476,16,46399338
2020,142499124,147344475,17,46396335
2020,142494668,147348305,16,46399349
2020,142494667,147348305,16,46399348
2020,142495174,147350119,18,46401622
2020,142498717,147344059,18,46396143
2020,142499072,147348244,19,46396314
2020,142499225,147344535,1,46401387
2020,142499327,147348446,2,46399421
2020,142499431,147348533,25,46401480
2020,142499431,147348534,3,46401478
2020,142499423,147348534,25,46401477
2020,142499423,147348533,3,46401476
2020,142495007,147348648,24,46401539
2020,142745742,147598202,1,46486316
2020,142750150,147600429,1,46488929
2020,142499151,147348306,16,46399350
2020,142499312,147344639,1,46401434
2020,142499680,147348711,5,46401570
2020,142499734,147350053,3,46399528
2020,142499034,147344383,16,46399316
2020,142499185,147348325,16,46401367
2020,142499558,147348625,18,46401522
2020,142499739,147350062,1,46399533
2020,142495156,147350103,7,46401610
2020,142494609,147348238,18,46399325
2020,142499077,147348247,24,46396317
2020,142499156,147348311,16,46399351
2020,142499227,147348364,25,46399380
2020,142499233,147348364,18,46401392
2020,142499233,147344557,25,46399382
2020,142499227,147344557,18,46401390
2020,142499509,147344805,18,46399465
2020,142494974,147344872,16,46399477
2020,142495052,147349983,24,46401558
2020,142499905,147348860,24,46401650
2020,142495714,147349355,1,46399668
2020,142500394,147350670,18,46401739
2020,142500399,147349389,1,46399682
2020,142500549,147349561,24,46399715
2020,142495956,147350840,24,46399728
2020,142496032,147350892,18,46399737
2020,142500631,147350898,9,46401801
2020,142498769,147348013,9,46399224
2020,142499022,147344366,9,46396286
2020,142494706,147344533,16,46401378
2020,142494861,147348510,16,46399433
2020,142499538,147344841,21,46401515
2020,142499545,147344852,27,46401518
2020,144267152,149101999,16,47174020
2020,144267152,149101997,16,47174019
2020,144267230,149099074,5,47174054
2020,144268849,149099094,1,47174057
2020,144267274,149102189,19,47174059
2020,144268960,149099194,3,47169870
2020,144267408,149102338,21,47169873
2020,144267434,149102375,24,47174085
2020,144269122,149102422,16,47169890
2020,144269161,149102479,3,47169913
2020,144269176,149102482,24,47169922
2020,144269285,149099386,14,47174132
2020,144269380,149099429,21,47170001
2020,144269417,149102736,16,47170016
2020,144269444,149102766,16,47170023
2020,144269501,149102816,18,47174171
2020,144269669,149102994,21,47170116
2020,144267768,149102994,1,47174197
2020,144267770,149102998,15,47174198
2020,144269672,149102998,16,47170117
2020,144267774,149103004,27,47170121
2020,144269685,149103011,24,47170122
2020,144269709,149103039,24,47170132
2020,144267801,149103055,15,47174206
2020,144272903,149103219,24,47174237
2020,144272904,149103219,24,47174238
2020,144269935,149103266,24,47170206
2020,144269965,149099740,1,47174246
2020,144269968,149099740,1,47170213
2020,144270065,149103394,14,47170236
2020,144270076,149103403,17,47174258
2020,144270116,149103437,18,47170260
2020,144270170,149103492,21,47174280
2020,144273082,149099862,16,47174282
2020,144270193,149103521,18,47170280
2020,144270196,149099876,3,47170281
2020,142498668,147347935,13,46399196
2020,142494307,147347935,1,46396124
2020,142499116,147348278,1,46396331
2020,142494650,147344466,1,46396334
2020,142499306,147348426,27,46401429
2020,142499311,147344635,5,46401433
2020,142494807,147348457,20,46401446
2020,142499615,147348662,27,46399491
2020,142499802,147348808,1,46401617
2020,142500397,147349384,3,46401742
2020,142498684,147344012,1,46396133
2020,142498680,147344012,1,46396132
2020,142498788,147344102,1,46396171
2020,142498807,147344146,1,46396180
2020,142494646,147344467,3,46396332
2020,142499139,147344486,1,46396343
2020,142499402,147348514,1,46399435
2020,142495195,147350152,24,46401632
2020,142495791,147349427,9,46399692
2020,142495831,147350753,24,46401764
2020,142495836,147350758,24,46399698
2020,142495837,147350758,24,46399699
2020,142498746,147347996,3,46396151
2020,142499232,147344551,1,46401388
2020,142494748,147348393,16,46399397
2020,142499286,147344614,5,46401420
2020,142495040,147344963,24,46399497
2020,142745552,147598009,21,46486282
2020,142498665,147347940,1,46396123
2020,142498923,147348126,14,46396225
2020,142499762,147348780,16,46399540
2020,142495213,147348846,1,46401640
2020,142500479,147350755,27,46401765
2020,142499095,147344428,3,46399332
2020,142494738,147344575,17,46399389
2020,142499295,147348417,5,46399409
2020,142494820,147348471,16,46401451
2020,142499362,147344682,1,46401455
2020,142499363,147344683,3,46399427
2020,142499803,147348809,24,46401619
2020,142498757,147344085,16,46396154
2020,142494573,147348201,27,46399308
2020,142499097,147344440,5,46396323
2020,142494649,147348271,16,46399337
2020,142499488,147344787,3,46399459
2020,142499589,147348640,24,46401536
2020,142499611,147344928,16,46401542
2020,142495028,147344953,1,46399493
2020,142495726,147350640,9,46401732
2020,142500429,147349413,3,46401755
2020,142500459,147349440,16,46401762
2020,142495936,147349572,24,46399721
2020,142498627,147343970,14,46399185
2020,142498671,147344007,1,46396128
2020,142498873,147348087,1,46396201
2020,142498903,147348116,24,46399269
2020,142494596,147344384,17,46396297
2020,142499168,147344499,16,46401357
2020,142499196,147348331,18,46399362
2020,142499690,147348721,1,46399512
2020,142499336,147348452,15,46401444
2020,142499559,147348626,24,46401523
2020,142495727,147350641,1,46399672
2020,142500441,147350714,1,46399690
2020,142500441,147350715,1,46399691
2020,142495935,147349571,24,46399720
2020,142500642,147349677,18,46399739
2020,142498659,147344003,16,46396121
2020,142498796,147344134,1,46396177
2020,142494603,147344398,24,46399321
2020,142499069,147344411,26,46399326
2020,142495048,147349969,24,46399501
2020,142495093,147350019,1,46399521
2020,142495804,147349442,16,46399695
2020,142495933,147349568,16,46401782
2020,142500584,147350844,1,46401791
2020,142500584,147350845,1,46401792
2020,142495995,147349631,9,46399731
2020,142496053,147349684,19,46399742
2020,142745706,147598161,3,46486311
2020,142498799,147344136,16,46399234
2020,142494623,147348253,1,46399331
2020,142494835,147348484,24,46401459
2020,142494932,147344814,24,46401498
2020,142745584,147600205,3,46486288
2020,142750124,147598251,21,46488922
2020,142750269,147598336,3,46488962
2020,142745724,147598183,19,46486313
2020,142745745,147598205,1,46488920
2020,141572484,146462216,21,45954344
2020,141572759,146462466,18,45954402
2020,141572757,146462466,25,45954401
2020,141572759,146462467,25,45954403
2020,141572757,146462467,18,45954400
2020,141571431,146458512,16,45953948
2020,141576261,146461536,24,45956623
2020,142494233,147343869,3,46396088
2020,142498601,147343944,18,46396104
2020,142498827,147348050,15,46396189
2020,142498845,147344180,24,46399239
2020,142494849,147348485,1,46399431
2020,142499510,147344807,3,46399466
2020,142495049,147348679,21,46401557
2020,142494287,147347912,3,46399187
2020,142494364,147344079,16,46396147
2020,142498756,147344106,24,46396155
2020,142494594,147344376,18,46399315
2020,142499259,147344583,1,46399394
2020,142499735,147348758,24,46399529
2020,142500380,147350657,24,46401737
2020,142500417,147349406,1,46401753
2020,142500561,147349570,1,46399719
2020,142500586,147349605,14,46401793
2020,142498519,147343864,1,46396084
2020,142498524,147347852,16,46396089
2020,142494237,147343879,25,46396090
2020,142498533,147343879,21,46399175
2020,142498533,147343878,25,46399176
2020,142494237,147343878,21,46399174
2020,142494258,147343926,1,46399180
2020,142494309,147344009,3,46399198
2020,142498801,147344140,21,46396179
2020,142499073,147348246,1,46396315
2020,142494689,147344510,24,46399361
2020,142499244,147344576,16,46401397
2020,142499266,147348394,1,46401414
2020,142499515,147344810,14,46401497
2020,142495163,147348800,18,46401614
2020,142498573,147347878,24,46396103
2020,142494724,147348370,27,46401391
2020,142494724,147344564,16,46401393
2020,142499377,147344695,24,46401461
2020,142499380,147344686,14,46401462
2020,142499776,147350086,13,46401607
2020,142498517,147343862,17,46396083
2020,142494397,147344128,1,46399227
2020,142494532,147344282,27,46396246
2020,142499769,147350081,3,46401602
2020,142499792,147350101,3,46399552
2020,142745554,147598011,15,46486283
2020,142745562,147600184,3,46486284
2020,142498556,147343902,24,46396100
2020,142498736,147344071,22,46396145
2020,142498953,147344280,1,46396239
2020,142499006,147344343,3,46396278
2020,142494663,147344491,18,46399345
2020,142499211,147348349,1,46399373
2020,142499648,147349978,1,46399499
2020,142499687,147348712,3,46401573
2020,142499688,147348712,16,46401574
2020,142495086,147348722,1,46399514
2020,142494300,147343996,1,46396120
2020,142498741,147347991,14,46399216
2020,142498814,147348042,1,46396183
2020,142499007,147344342,24,46396277
2020,142499040,147348219,17,46396301
2020,142494621,147344425,3,46399330
2020,142494832,147348486,24,46401458
2020,142499604,147344922,24,46399484
2020,142495146,147350080,24,46401601
2020,142499616,147344933,24,46401544
2020,142499616,147344932,24,46401543
2020,142495066,147348697,1,46399507
2020,142499669,147348697,1,46401566
2020,142499671,147348700,3,46401567
2020,146738426,151770487,24,48329922
2020,142498896,147344224,27,46399267
2020,142498954,147344273,19,46396238
2020,142499226,147344556,18,46401389
2020,142494727,147348371,24,46399385
2020,142494914,147348568,21,46399454
2020,142499481,147348568,1,46399457
2020,142499554,147344862,17,46401520
2020,142495092,147348733,24,46401583
2020,142495092,147348731,24,46399520
2020,142498712,147344050,1,46399208
2020,142499607,147344924,24,46401541
2020,142495159,147350102,24,46401613
2020,142495164,147350102,24,46399554
2020,145458751,150330564,17,47727820
2020,145455718,150330616,5,47727844
2020,145458936,150328442,24,47727883
2020,145455916,150330790,1,47725986
2020,145459032,150328584,13,47726007
2020,145459099,150330896,16,47726011
2020,145459173,150328708,27,47727934
2020,145459216,150331006,1,47726053
2020,145456314,150331151,1,47728004
2020,148157180,153144528,16,48945224
2020,148160979,153146235,3,48945277
2020,148157596,153144936,3,48945336
2020,148161488,153146761,24,48949378
2020,148161777,153147047,3,48949473
2020,148161810,153147069,16,48949479
2020,148161330,153150040,3,48949322
2020,148163051,153150318,17,48945483
2020,148163273,153150552,18,48945564
2020,148161021,153144762,1,48949237
2020,148157879,153146732,18,48945437
2020,148163208,153150457,24,48945543
2020,148163244,153147062,16,48945553
2020,148161869,153150575,16,48945571
2020,148163300,153150575,16,48949493
2020,148161885,153147128,18,48945572
2020,148157551,153146401,3,48949267
2020,146738180,151770164,18,48329817
2020,146734764,151770164,24,48332705
2020,146738212,151770200,27,48332723
2020,146734913,151770322,16,48332767
2020,146735029,151770430,16,48329908
2020,146735166,151770557,1,48329939
2020,146735554,151770934,20,48330037
2020,146738780,151770954,3,48330040
2020,146734689,151765897,18,48329791
2020,146734692,151765897,18,48329793
2020,146734690,151765897,18,48329792
2020,146734745,151765932,5,48329810
2020,146735205,151770602,14,48329949
2020,146735300,151770679,6,48329969
2020,146735625,151766611,16,48330048
2020,146738577,151770690,1,48329971
2020,148157355,153146219,15,48945270
2020,148160950,153146219,15,48949212
2020,148157737,153146616,1,48945390
2020,148161153,153146387,16,48949259
2020,148161266,153146522,16,48945356
2020,148157790,153146639,24,48945413
2020,148157788,153146639,16,48945412
2020,148157164,153146033,16,48945221
2020,148163206,153147023,18,48945542
2020,146734752,151765939,17,48329814
2020,146734895,151770293,24,48329866
2020,146735163,151770550,21,48329937
2020,146735646,151771018,16,48330058
2020,146738236,151770226,16,48332731
2020,146734855,151766048,24,48332744
2020,146735012,151766164,9,48329904
2020,146735344,151770731,1,48329980
2020,146735492,151766493,24,48330026
2020,146735488,151766493,16,48332857
2020,146738717,151766493,24,48332860
2020,146735603,151770983,16,48330046
2020,146734890,151770290,24,48332756
2020,146735009,151770414,23,48329903
2020,146735151,151770542,18,48329930
2020,148161331,153146605,14,48949323
2020,148163143,153146976,18,48945522
2020,148161669,153146976,18,48949442
2020,148161671,153146976,18,48945521
2020,148161739,153147025,1,48945541
2020,148161831,153147084,24,48949482
2020,138560044,143420117,1,44640937
2020,138560046,143420120,18,44640938
2020,138560047,143420121,16,44640939
2020,138560065,143420138,3,44640940
2020,138560067,143420139,16,44640941
2020,138560078,143420151,9,44640943
2020,138560077,143420147,1,44640942
2020,138560094,143420162,3,44640945
2020,138560123,143420194,1,44640946
2020,138560136,143420205,16,44640947
2020,138560159,143420225,3,44640951
2020,138560149,143420218,1,44640948
2020,138560153,143420221,3,44640949
2020,138560155,143420220,3,44640950
2020,138560168,143420234,7,44640953
2020,138560184,143420233,1,44640955
2020,138560173,143420233,1,44640952
2020,138560180,143420233,1,44640954
2020,138560202,143420257,18,44640958
2020,138560210,143420263,16,44640963
2020,138560197,143420253,24,44640956
2020,138560214,143420253,24,44640966
2020,138560199,143420253,18,44640957
2020,138560213,143420253,24,44640965
2020,138560209,143420253,18,44640962
2020,138560204,143420253,18,44640959
2020,138560215,143420253,24,44640967
2020,138560211,143420253,18,44640964
2020,138560207,143420253,24,44640961
2020,138560208,143420261,14,44640960
2020,138560223,143420273,1,44640970
2020,138560223,143420271,1,44640969
2020,138560221,143420272,14,44640971
2020,138560225,143420275,21,44640972
2020,138560222,143420269,20,44640968
2020,138560253,143420306,1,44640978
2020,138560250,143420300,1,44640974
2020,138560261,143420301,1,44640976
2020,138560261,143420300,25,44640977
2020,138560250,143420301,25,44640975
2020,138560279,143420334,3,44640986
2020,138560286,143420339,1,44640991
2020,138560287,143420298,3,44640992
2020,138560292,143420344,3,44640997
2020,138560288,143420341,1,44640994
2020,138560293,143420341,1,44640998
2020,138560299,143420343,1,44641004
2020,138560289,143420343,1,44640996
2020,138560294,143420343,1,44640999
2020,138560295,143420335,3,44641001
2020,138560290,143420327,16,44640990
2020,138560280,143420327,16,44640987
2020,138560290,143420330,16,44640995
2020,138560280,143420330,16,44640989
2020,138560280,143420328,16,44640988
2020,140322750,145207545,19,45441438
2020,140322750,145207546,19,45441440
2020,134507997,139331118,3,42766383
2020,134508016,139331141,22,42766387
2020,134507985,139339992,12,42776354
2020,134508038,139331159,1,42766395
2020,134508080,139340072,16,42766403
2020,134508098,139331224,3,42766405
2020,134508245,139335030,16,42766440
2020,134508833,139340617,3,42766644
2020,134509033,139340740,3,42766717
2020,134518737,139340763,2,42771593
2020,134509083,139340786,5,42771600
2020,134509206,139332307,9,42766805
2020,134509205,139332306,9,42766803
2020,134509206,139332306,25,42776570
2020,134509205,139332307,25,42766804
2020,134518868,139332327,16,42771658
2020,134513475,139332327,16,42771656
2020,134508802,139331920,1,42766630
2020,134508837,139340619,17,42766645
2020,134508847,139331970,21,42766648
2020,134508931,139332052,3,42766680
2020,134508959,139332079,17,42771565
2020,134518662,139332088,1,42776494
2020,134518668,139335400,16,42771566
2020,134509069,139332197,24,42776524
2020,134509116,139340807,24,42771612
2020,134509124,139340812,9,42771614
2020,134509140,139340824,1,42766771
2020,134509144,139340827,1,42771621
2020,134518812,139340847,3,42771630
2020,134509179,139335530,24,42771631
2020,134509182,139332292,1,42766784
2020,134509203,139340867,16,42771642
2020,134509222,139340891,21,42766814
2020,134509236,139332328,16,42771660
2020,134509236,139340904,24,42771659
2020,134518306,139331448,16,42771450
2020,134508328,139340360,8,42776384
2020,145459187,150330981,14,47727943
2020,145459209,150328733,17,47727954
2020,145456246,150328811,24,47726091
2020,145456244,150328812,24,47726087
2020,145456246,150328812,16,47727991
2020,145456244,150328811,16,47726086
2020,145459292,150328812,25,47726089
2020,145459292,150328811,16,47726088
2020,145456297,150328866,21,47726119
2020,145459397,150328893,3,47728021
2020,145459415,150328901,17,47728026
2020,145459436,150328915,1,47728038
2020,134507969,139339985,1,42771355
2020,134518068,139340109,5,42771388
2020,134518120,139331281,14,42771398
2020,134518118,139331281,25,42771396
2020,134518118,139331282,14,42771395
2020,134518120,139331282,25,42771400
2020,134518167,139340207,3,42771406
2020,134518205,139340247,24,42771410
2020,134518272,139335035,1,42771437
2020,134513053,139340431,1,42771479
2020,134518394,139340445,1,42771484
2020,134518480,139340548,1,42771515
2020,134513252,139332059,24,42776482
2020,134513251,139332059,18,42776481
2020,134509040,139332163,3,42771586
2020,134513345,139332178,20,42776517
2020,134509059,139340775,3,42766733
2020,134509088,139340789,1,42766749
2020,134518652,139340685,27,42776487
2020,134518597,139335300,16,42766659
2020,134518611,139340650,21,42771551
2020,134513264,139340684,18,42776486
2020,134509009,139332133,3,42766706
2020,134513309,139340718,17,42766707
2020,134513335,139332169,27,42776516
2020,134509046,139332174,14,42771590
2020,134509061,139332193,1,42766737
2020,134518755,139340785,24,42771599
2020,134518756,139335480,21,42771601
2020,134509085,139340788,1,42776526
2020,134518772,139332222,15,42771605
2020,134513378,139332222,17,42771604
2020,134513379,139332222,16,42776534
2020,134513380,139332222,16,42776535
2020,134518770,139332222,16,42766751
2020,134518774,139340797,24,42771606
2020,134518777,139340802,24,42766758
2020,134509169,139332278,18,42766779
2020,134509170,139332278,18,42766780
2020,134518820,139335541,21,42771635
2020,134518839,139340870,16,42771645
2020,134518841,139340872,20,42771646
2020,134518856,139340893,24,42771649
2020,134518863,139332326,1,42771653
2020,134509234,139340903,5,42766823
2020,134509233,139340903,4,42766822
2020,134518881,139335576,16,42771664
2020,141570912,146460684,18,45953718
2020,141576018,146461322,19,45953997
2020,141576015,146461322,24,45956532
2020,141576012,146461322,25,45956529
2020,141576015,146461320,1,45953993
2020,141576012,146461320,19,45953985
2020,141576018,146461324,1,45956533
2020,141576015,146461324,25,45953996
2020,146734697,151770104,21,48329794
2020,146738140,151765910,19,48332679
2020,146738158,151770149,21,48332692
2020,144270082,149103408,1,47170244
2020,141576018,146461320,25,45956534
2020,141576012,146461324,24,45956530
2020,142749942,147600252,5,46488893
2020,144267835,149103114,24,47174219
2020,144269800,149099646,1,47170156
2020,144269800,149103115,24,47170158
2020,144269802,149099646,25,47174221
2020,144267835,149099646,3,47174218
2020,144269802,149103115,1,47174220
2020,144269802,149103114,1,47170159
2020,144267835,149103115,24,47170155
2020,144269800,149103114,25,47170157
2020,144270096,149099802,16,47174261
2020,144269129,149102426,24,47169895
2020,144267457,149102426,9,47169896
2020,144267457,149102425,24,47169898
2020,144269129,149102425,9,47169894
2020,144269414,149102733,19,47170014
2020,144269449,149099476,18,47170026
2020,144267746,149102936,21,47170078
2020,144270074,149103399,5,47170238
2020,144270077,149103399,5,47170240
2020,144270071,149103399,5,47174256
2020,144270147,149099838,8,47174274
2020,144270201,149099879,14,47170282
2020,144270390,149103717,21,47170328
2020,144270406,149105032,19,47170332
2020,144270407,149105032,16,47170333
2020,144273268,149103748,24,47174330
2020,144273276,149105051,24,47170341
2020,145455701,150330598,3,47725936
2020,145458972,150328491,3,47725981
2020,145459036,150328591,1,47727902
2020,145459037,150328591,3,47727903
2020,145459038,150328591,1,47727904
2020,145456291,150328855,21,47726116
2020,144268889,149102200,1,47169857
2020,144267739,149102892,3,47174182
2020,144269636,149102970,18,47170096
