"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2020,4,152651437
2020,4,152651441
2020,4,152651444
2020,4,152651455
2020,4,152651479
2020,4,152651482
2020,4,152651496
2020,4,152651523
2020,4,152651542
2020,4,152651548
2020,4,162287304
2020,4,162287293
2020,4,162287297
2020,4,162284397
2020,4,162284405
2020,4,162287385
2020,4,162287396
2020,4,162287424
2020,4,162284512
2020,4,162287467
2020,4,162284532
2020,4,162287498
2020,4,162287497
2020,4,162287509
2020,4,162284590
2020,4,162287534
2020,4,162287531
2020,4,162284617
2020,4,162284619
2020,3,162287630
2020,4,162284702
2020,4,162287639
2020,4,162284713
2020,4,162284724
2020,3,162287665
2020,4,162284735
2020,4,162284790
2020,4,162284810
2020,4,162287812
2020,4,145089404
2020,4,145080304
2020,4,145083325
2020,4,145083324
2020,3,145080357
2020,3,145080360
2020,4,145080364
2020,4,148287026
2020,4,148297568
2020,4,148297575
2020,3,148297688
2020,1,148297688
2020,4,148297712
2020,4,148297783
2020,4,148287596
2020,4,148301423
2020,4,148287700
2020,4,148287715
2020,4,148298180
2020,4,148301591
2020,4,148301613
2020,4,148287821
2020,4,148298296
2020,4,148298311
2020,4,148298319
2020,4,148301654
2020,4,148301658
2020,4,148298328
2020,4,148298327
2020,4,148287847
2020,4,148301674
2020,4,148287864
2020,4,148298356
2020,4,145089306
2020,4,145089337
2020,1,145083285
2020,1,145083284
2020,4,145089396
2020,4,145080318
2020,4,145080319
2020,4,145083323
2020,4,145089455
2020,4,145080325
2020,4,145080338
2020,4,145080340
2020,3,145089540
2020,4,145080363
2020,3,145080369
2020,4,145080371
2020,3,145089591
2020,4,145080375
2020,3,145089595
2020,3,145080383
2020,4,148287665
2020,4,148298031
2020,4,148298050
2020,4,148298075
2020,4,148301463
2020,4,148287706
2020,4,148298111
2020,4,148298154
2020,4,148298198
2020,4,148301559
2020,4,148298227
2020,4,148301587
2020,4,148301600
2020,4,148298271
2020,4,148301625
2020,4,148287832
2020,4,148301638
2020,3,148301666
2020,4,148298337
2020,4,148298343
2020,1,148298360
2020,1,148298361
2020,4,148298375
2020,4,148287908
2020,4,148287907
2020,4,148301719
2020,4,151641771
2020,4,151638281
2020,4,151644020
2020,4,151646539
2020,4,151644293
2020,4,151644110
2020,1,151646598
2020,2,151646604
2020,4,151638578
2020,4,151642253
2020,4,151644147
2020,4,151646614
2020,4,151638745
2020,4,151644184
2020,4,151644289
2020,4,151644380
2020,4,151644394
2020,4,151646844
2020,4,151644433
2020,4,145114673
2020,4,145117134
2020,4,145122141
2020,4,145114971
2020,4,145122182
2020,4,145114991
2020,4,145115051
2020,4,145114660
2020,4,145117117
2020,4,145117223
2020,4,145122257
2020,4,145115113
2020,1,145115122
2020,4,145115130
2020,4,145115132
2020,4,145115133
2020,4,145121918
2020,4,148287515
2020,4,148297788
2020,4,148287614
2020,4,148287616
2020,4,148287615
2020,4,148298042
2020,4,148297715
2020,4,148287650
2020,4,148298027
2020,4,148298028
2020,4,146893876
2020,4,146893893
2020,4,146885054
2020,4,146893958
2020,4,146893952
2020,4,146893973
2020,4,146898205
2020,4,146894042
2020,4,146898357
2020,4,146894066
2020,4,146898413
2020,4,146894106
2020,4,146898441
2020,4,146894130
2020,4,146894131
2020,4,146894249
2020,4,146894265
2020,4,146894291
2020,4,146885242
2020,3,146894317
2020,4,146898575
2020,4,146894319
2020,4,146894328
2020,4,146898588
2020,4,146893862
2020,4,146898140
2020,4,146893922
2020,4,146893924
2020,4,146893988
2020,3,146894047
2020,4,146885103
2020,4,146894067
2020,4,146898436
2020,4,146894110
2020,4,146894118
2020,4,146885164
2020,4,146894164
2020,4,146898487
2020,4,146898528
2020,4,146885205
2020,4,146885207
2020,4,146885218
2020,4,146894303
2020,4,146894278
2020,4,146894286
2020,4,146885237
2020,4,146894293
2020,4,146894298
2020,3,146898569
2020,4,146894306
2020,3,146894320
2020,4,146894323
2020,4,146885259
2020,4,146885262
2020,4,148287034
2020,4,148297522
2020,4,148301307
2020,4,148301387
2020,4,148301474
2020,4,148287699
2020,4,148298403
2020,4,148298410
2020,4,148287935
2020,4,148298449
2020,4,148298454
2020,4,150621677
2020,4,150621710
2020,4,158395575
2020,4,158395617
2020,4,158395645
2020,4,158400558
2020,4,158395691
2020,4,158400599
2020,4,158395776
2020,4,158395767
2020,4,158395788
2020,4,158395806
2020,4,158400644
2020,4,158395781
2020,4,158400674
2020,4,158395879
2020,4,158395916
2020,4,158400714
2020,4,158400736
2020,4,158395957
2020,4,158400737
2020,4,158400746
2020,4,158395969
2020,4,158395991
2020,4,158400769
2020,4,158396022
2020,4,158396018
2020,4,158400795
2020,4,158400785
2020,4,158396029
2020,4,158400799
2020,4,158400784
2020,4,158396053
2020,4,158400809
2020,4,158396097
2020,4,158396107
2020,4,158396125
2020,4,158396131
2020,4,158396103
2020,4,158396105
2020,4,158396116
2020,4,158396111
2020,2,158395221
2020,4,158395240
2020,4,158395235
2020,4,158395246
2020,4,158395257
2020,3,158395260
2020,4,158395270
2020,4,158395283
2020,4,158395326
2020,4,158395338
2020,4,158395331
2020,4,158395333
2020,4,158400327
2020,4,152650797
2020,4,152650827
2020,4,152651424
2020,4,152651425
2020,4,152651456
2020,4,152651477
2020,4,152651505
2020,4,152651524
2020,4,152651762
2020,4,152651753
2020,4,155698468
2020,4,155698489
2020,4,155711384
2020,4,155711400
2020,3,155711430
2020,4,155698376
2020,4,155698435
2020,4,155698514
2020,4,155698515
2020,3,155698598
2020,4,155698609
2020,4,155698618
2020,4,155704695
2020,4,155698697
2020,4,155704765
2020,4,155698725
2020,4,158395149
2020,4,158400173
2020,4,158400172
2020,4,158395173
2020,4,158400223
2020,4,158395222
2020,3,158395256
2020,4,158395273
2020,4,158395293
2020,4,158400308
2020,4,158395323
2020,4,158395356
2020,4,158400345
2020,2,158400349
2020,4,158400361
2020,4,158395385
2020,4,158395387
2020,4,158395390
2020,4,158395391
2020,4,158395392
2020,4,158400369
2020,4,158395421
2020,4,158395418
2020,4,158400397
2020,3,158395451
2020,4,158400428
2020,4,158395481
2020,4,158400459
2020,4,154414821
2020,2,154409723
2020,4,154414943
2020,4,154414941
2020,4,154409774
2020,4,155711406
2020,4,155708481
2020,4,155711433
2020,4,153553892
2020,3,153557141
2020,3,153557151
2020,4,153554004
2020,4,153557192
2020,4,153557204
2020,4,153554064
2020,1,153554072
2020,3,153554073
2020,4,156892401
2020,4,156892046
2020,4,156887148
2020,4,156892354
2020,4,156887185
2020,4,154415030
2020,4,154414939
2020,4,154415008
2020,4,154409822
2020,4,154415057
2020,4,162284363
2020,4,162287314
2020,4,162284420
2020,4,162287402
2020,4,162287403
2020,4,162284459
2020,4,162287461
2020,4,162284515
2020,4,162287475
2020,4,162287504
2020,1,162287500
2020,4,162284564
2020,4,162287525
2020,4,162284601
2020,4,162287550
2020,4,162287610
2020,4,162287601
2020,4,162287615
2020,4,162287686
2020,4,162284749
2020,4,162284767
2020,4,162284768
2020,4,162287751
2020,4,162287752
2020,4,162287769
2020,4,162287825
2020,4,162287878
2020,4,155702990
2020,3,155697448
2020,3,155697446
2020,4,155697725
2020,4,155698212
2020,4,155704358
2020,4,155698383
2020,4,155698437
2020,4,155698445
2020,4,155704456
2020,4,155704493
2020,4,155698534
2020,4,155698552
2020,4,155704597
2020,4,155698564
2020,3,155704627
2020,4,155698610
2020,3,155704656
2020,4,155698626
2020,4,155698623
2020,4,155704705
2020,4,155704733
2020,4,155698710
2020,4,155698733
2020,4,155698745
2020,4,151642277
2020,4,154414966
2020,4,154415028
2020,4,154415072
2020,4,154415079
2020,4,155698379
2020,4,155698388
2020,4,155698389
2020,4,155698410
2020,1,155704403
2020,3,155704403
2020,4,155704513
2020,4,155698579
2020,4,155698597
2020,4,155698634
2020,4,155704679
2020,4,155698652
2020,4,159620223
2020,4,159620226
2020,4,159620260
2020,4,159623101
2020,4,159620376
2020,4,159620375
2020,1,159620407
2020,4,159623192
2020,4,159620424
2020,4,159623201
2020,4,159620431
2020,4,159623208
2020,3,159620435
2020,4,159623209
2020,4,159620437
2020,4,159623213
2020,4,159623216
2020,4,159623220
2020,4,159620441
2020,4,159620440
2020,4,159620442
2020,4,159623224
2020,4,156892067
2020,4,156886957
2020,4,156892049
2020,4,156892242
2020,4,156887144
2020,4,156892342
2020,4,151644282
2020,4,151646761
2020,4,151644328
2020,4,152650543
2020,1,152650542
2020,4,152650605
2020,4,152650615
2020,4,152650710
2020,4,152650876
2020,4,152650891
2020,4,152650933
2020,4,152651467
2020,4,152651486
2020,4,152651565
2020,4,152651838
2020,4,152651901
2020,4,152652311
2020,4,152652350
2020,4,152652385
2020,4,153557047
2020,4,153557078
2020,4,153557095
2020,4,153557103
2020,4,153557195
2020,4,153557203
2020,1,153557213
2020,4,153554079
2020,4,153557254
2020,4,153553933
2020,4,153553958
2020,1,153554010
2020,4,153554017
2020,4,153554044
2020,4,153554062
2020,4,153557226
2020,4,153557235
2020,4,153557238
2020,4,153554132
2020,4,153554146
2020,4,152650566
2020,4,152650632
2020,4,152651075
2020,4,152651072
2020,4,152651095
2020,4,152651099
2020,4,152651101
2020,3,152651104
2020,4,152651138
2020,3,152651188
2020,4,152651196
2020,4,152651281
2020,4,152651305
2020,3,152651349
2020,4,152651365
2020,4,152651469
2020,4,152651504
2020,4,152651521
2020,4,152651620
2020,4,152651699
2020,4,152651789
2020,3,156886910
2020,4,156892132
2020,4,156887095
2020,4,156887099
2020,4,156887122
2020,4,156887157
2020,4,156887186
2020,2,156887207
2020,2,151644100
2020,4,151644126
2020,4,151644150
2020,4,152650525
2020,4,152650550
2020,4,152650667
2020,3,152650681
2020,4,152650697
2020,4,152650722
2020,4,152650818
2020,4,152650893
2020,4,152650895
2020,1,152650937
2020,4,152650959
2020,4,152651555
2020,4,152651721
2020,4,152651923
2020,4,152651921
2020,4,152651962
2020,4,152652074
2020,1,152652239
2020,4,154414828
2020,4,154409709
2020,4,154414891
2020,4,151638754
2020,4,155698471
2020,4,155698530
2020,4,155698555
2020,4,155698633
2020,4,155698644
2020,4,151644179
2020,4,151642114
2020,4,151642131
2020,4,151644197
2020,3,151638738
2020,3,151646633
2020,3,151646632
2020,1,151644264
2020,4,152651724
2020,4,152651723
2020,4,152651806
2020,4,152651867
2020,4,152652261
2020,4,152652286
2020,4,152652289
2020,4,151638715
2020,3,151638741
2020,3,151642283
2020,4,152650582
2020,4,152650590
2020,4,152650628
2020,4,152650657
2020,4,152650748
2020,4,152650772
2020,4,152650788
2020,4,152650792
2020,4,152650934
2020,4,152651009
2020,4,152651049
2020,4,152651278
2020,4,152651339
2020,4,152651457
2020,4,152651459
2020,4,152651481
2020,4,152651634
2020,4,152651996
2020,4,152652070
2020,4,152652122
2020,4,152652124
2020,4,152652121
2020,4,152652128
2020,4,152652126
2020,4,152652274
2020,4,153557072
2020,4,151641831
2020,4,151646516
2020,3,151638737
2020,4,151646424
2020,4,151644142
2020,4,151644145
2020,4,151644169
2020,3,151646649
2020,4,151646666
2020,4,151644252
2020,4,151644270
2020,4,151646745
2020,4,151646758
2020,4,151644325
2020,4,151646856
2020,4,151644436
2020,4,153557066
2020,4,153553918
2020,4,159578006
2020,4,155711398
2020,4,155711427
2020,4,155711432
2020,2,155698392
2020,4,155698403
2020,3,155698472
2020,4,154409901
2020,4,154415304
2020,4,154409938
2020,4,154410979
2020,4,154410993
2020,4,156892023
2020,4,156892080
2020,4,156886962
2020,4,156892111
2020,4,156887000
2020,4,156892175
2020,4,156892205
2020,4,156887068
2020,4,156892224
2020,4,156892247
2020,4,156892312
2020,4,156892336
2020,4,156892400
2020,4,156887216
2020,4,156887218
2020,4,155698394
2020,3,155698479
2020,4,155704570
2020,4,155698568
2020,4,155698594
2020,4,155698620
2020,4,155704685
2020,4,155704747
2020,4,155698723
2020,4,154409748
2020,4,154414970
2020,4,154415002
2020,4,154415086
2020,4,154409850
2020,4,154415145
2020,4,154415146
2020,4,154409866
2020,4,154415241
2020,4,154415265
2020,4,154409907
2020,1,154409898
2020,4,154414898
2020,1,154409746
2020,4,154414929
2020,4,154415103
2020,4,154415256
2020,4,154415277
2020,4,154415312
2020,4,154409940
2020,4,154415875
2020,4,154415877
2020,4,154415876
2020,1,154415906
2020,4,154411003
2020,4,152651706
2020,4,152651717
2020,4,152651858
2020,4,152652105
2020,4,152652101
2020,4,152652106
2020,3,152652217
2020,4,152652317
2020,4,152652361
2020,4,155711415
2020,4,152651976
2020,4,152652143
2020,4,152652156
2020,4,152652167
2020,4,152652166
2020,4,152652186
2020,4,155703032
2020,4,155704411
2020,4,155698438
2020,4,155704465
2020,4,155698508
2020,4,155698510
2020,4,155698509
2020,4,155704621
2020,4,155704642
2020,4,155698653
2020,4,155704715
2020,4,155704713
2020,4,155704714
2020,4,155698685
2020,4,155698700
2020,4,155698716
2020,4,155698728
2020,4,155698743
2020,4,155704809
2020,4,155704812
2020,4,155711386
2020,3,155711420
2020,4,155698480
2020,4,155698494
2020,4,155698561
2020,4,155698602
2020,4,155704649
2020,4,155704648
2020,4,155698690
2020,4,155698698
2020,4,155698408
2020,4,155698418
2020,4,155698532
2020,4,152651744
2020,4,152651746
2020,4,152651745
2020,3,152652099
2020,4,152652141
2020,4,152652145
2020,4,152652160
2020,1,152652176
2020,3,155696912
2020,1,155696912
2020,4,155697505
2020,4,155704388
2020,4,155698424
2020,1,155698440
2020,4,155704440
2020,4,155698453
2020,4,155704488
2020,4,155704625
2020,4,155704640
2020,4,155698670
2020,4,155698677
2020,4,155704740
2020,3,155704757
2020,4,155698744
2020,4,155704810
2020,4,158400179
2020,4,158400263
2020,4,158400283
2020,4,158395279
2020,4,158395306
2020,4,158395313
2020,4,158400326
2020,4,158400325
2020,4,158395353
2020,1,158395362
2020,4,158395406
2020,2,158395404
2020,4,158395425
2020,4,158400408
2020,3,158395440
2020,3,158400405
2020,4,158395448
2020,3,158400448
2020,4,158395457
2020,3,158400433
2020,4,158400450
2020,4,158395486
2020,4,158400464
2020,4,158395521
2020,3,158395508
2020,4,158400494
2020,4,158395540
2020,4,158395558
2020,4,158395560
2020,4,158395564
2020,4,158395569
2020,4,158395567
2020,4,158395577
2020,3,158400516
2020,4,158400538
2020,4,158395616
2020,4,158395626
2020,4,158400556
2020,4,158400555
2020,4,158395652
2020,4,158395650
2020,4,158395638
2020,4,158395672
2020,4,158395674
2020,4,158395696
2020,4,158395700
2020,4,158395687
2020,4,158395675
2020,4,158395727
2020,4,158400622
2020,4,158400617
2020,4,158395756
2020,4,158395765
2020,4,158395799
2020,4,158395812
2020,4,158400657
2020,4,158395828
2020,4,158395831
2020,4,158395830
2020,4,158395856
2020,4,158395866
2020,4,158395868
2020,4,158400640
2020,4,155698537
2020,4,155704557
2020,4,155704568
2020,4,155698573
2020,4,155704620
2020,4,155704626
2020,4,155704717
2020,4,155704728
2020,4,155698706
2020,4,155698721
2020,1,152650532
2020,4,152650584
2020,4,152650600
2020,4,152650715
2020,4,152650974
2020,4,152651026
2020,1,152651164
2020,1,152651165
2020,3,152651189
2020,4,152651216
2020,4,152651335
2020,4,152651471
2020,4,152651710
2020,4,152651790
2020,3,152652054
2020,4,152652282
2020,4,152652290
2020,3,152652309
2020,4,152652331
2020,4,152652349
2020,4,152652405
2020,4,156632443
2020,4,156632462
2020,4,156628020
2020,4,156632951
2020,4,156632949
2020,4,156628149
2020,4,156628148
2020,4,156628187
2020,4,156628218
2020,4,156627986
2020,4,156632906
2020,4,156632918
2020,4,156628037
2020,4,156632944
2020,4,156632948
2020,4,156632953
2020,4,156632962
2020,4,156632973
2020,4,156628097
2020,4,156628104
2020,4,156628129
2020,4,156633075
2020,4,156628202
2020,4,156628225
2020,4,156628232
2020,4,156628234
2020,4,156628252
2020,4,156628258
2020,4,156628269
2020,4,156628267
2020,4,156628277
2020,4,156628276
2020,4,156633172
2020,4,156633189
2020,4,156628306
2020,4,156633201
2020,4,156628334
2020,4,155698386
2020,4,155704520
2020,4,155698520
2020,4,155698675
2020,4,155704738
2020,3,155698714
2020,4,155698732
2020,4,155698761
2020,4,158400492
2020,4,158400443
2020,4,158395603
2020,4,158395725
2020,4,158395861
2020,4,158400725
2020,4,158396135
2020,4,158400844
2020,4,158400845
2020,4,158401198
2020,4,158400870
2020,4,158401272
2020,4,158401044
2020,4,158401625
2020,4,158401643
2020,4,158401647
2020,4,158401651
2020,4,158401093
2020,4,158401718
2020,4,158406230
2020,4,158406246
2020,4,158406267
2020,1,158406271
2020,4,158401849
2020,4,158401861
2020,4,158401890
2020,4,158406321
2020,4,158406355
2020,4,158401962
2020,4,158406386
2020,4,158406416
2020,4,160864113
2020,4,160864153
2020,4,160864173
2020,4,160864185
2020,4,160868753
2020,4,160864201
2020,4,160864262
2020,4,160868839
2020,4,160868838
2020,4,160868914
2020,4,160868954
2020,4,160868989
2020,4,160868994
2020,4,160864375
2020,4,160869053
2020,4,160869106
2020,4,159619761
2020,4,159619811
2020,4,159622671
2020,4,159622536
2020,4,159622584
2020,4,159623011
2020,4,159623227
2020,4,160868146
2020,4,160868149
2020,4,160868153
2020,4,160868157
2020,4,160863776
2020,4,160864096
2020,4,160868675
2020,4,160864140
2020,4,160864175
2020,4,160868743
2020,4,160868782
2020,4,160864216
2020,4,160868817
2020,4,160864265
2020,4,160868882
2020,4,160864309
2020,4,160868951
2020,4,160868972
2020,4,160864341
2020,2,160864355
2020,3,160869011
2020,3,160869022
2020,3,160869023
2020,4,160869048
2020,4,162284342
2020,3,162287331
2020,4,162284386
2020,4,162284436
2020,4,162287409
2020,4,162287427
2020,4,162287470
2020,4,162287513
2020,4,162284597
2020,2,162287606
2020,4,162284663
2020,4,162287690
2020,4,162287755
2020,4,162284784
2020,4,162287768
2020,4,162287775
2020,4,162287809
2020,4,159622578
2020,4,159619751
2020,4,159622593
2020,4,159619778
2020,4,159619804
2020,4,159619813
2020,4,159619835
2020,4,159622718
2020,4,159619857
2020,4,159622722
2020,4,159619861
2020,4,159619853
2020,4,159619886
2020,4,159619948
2020,4,159622774
2020,3,159619958
2020,4,159619986
2020,4,159622806
2020,4,159622850
2020,4,159620145
2020,4,159620210
2020,4,159623000
2020,4,159622998
2020,4,159620266
2020,4,159620286
2020,4,159620326
2020,4,159623083
2020,4,159620333
2020,4,159623089
2020,4,159623096
2020,4,159620353
2020,4,159623112
2020,4,159620359
2020,4,159620384
2020,4,159620392
2020,4,159620402
2020,4,159620405
2020,4,159623170
2020,4,159623183
2020,4,159623190
2020,4,159623194
2020,4,159620427
2020,4,159620429
2020,4,159620432
2020,4,158395169
2020,4,158400218
2020,4,158400240
2020,4,158395254
2020,4,158400260
2020,1,158400272
2020,4,158400297
2020,4,158395350
2020,4,158395411
2020,4,158400474
2020,4,158395520
2020,4,158400641
2020,4,158400648
2020,4,158400672
2020,4,158400706
2020,4,158395956
2020,4,158395983
2020,4,158396011
2020,4,158396051
2020,4,158401271
2020,4,158401323
2020,4,158401538
2020,4,158401048
2020,4,158401628
2020,4,158401626
2020,4,158401630
2020,4,158401083
2020,4,158400170
2020,1,158400198
2020,4,158400252
2020,4,158400387
2020,4,158395455
2020,4,158395970
2020,4,158400788
2020,4,158400813
2020,4,158400832
2020,4,158400825
2020,4,158401189
2020,4,158400875
2020,4,158401241
2020,4,158400948
2020,4,158400990
2020,4,158401450
2020,4,158401448
2020,4,158401463
2020,4,158401474
2020,4,158401485
2020,4,158401517
2020,4,158401563
2020,4,158401574
2020,4,158401063
2020,4,158401076
2020,4,158401624
2020,4,158401637
2020,4,158401660
2020,4,158401113
2020,4,158401679
2020,4,158401134
2020,4,158401692
2020,4,158401717
2020,4,158401732
2020,4,158406247
2020,4,158401809
2020,4,158401815
2020,4,158401847
2020,4,158406299
2020,4,158406314
2020,4,158406313
2020,4,158406328
2020,4,158401916
2020,4,158406338
2020,4,158401924
2020,4,158401928
2020,4,158406354
2020,4,158401947
2020,4,158406384
2020,4,158406442
2020,4,158402054
2020,4,158406460
2020,4,158395155
2020,4,158400264
2020,4,158400276
2020,1,158400280
2020,4,158400290
2020,4,158400295
2020,4,158395334
2020,4,158400342
2020,3,158400351
2020,4,158400367
2020,3,158395434
2020,3,158395490
2020,4,158395546
2020,4,158395632
2020,4,158395685
2020,4,158400598
2020,4,158395935
2020,4,158400779
2020,4,158396152
2020,4,158396153
2020,4,158401201
2020,4,158401233
2020,4,158401329
2020,4,158401387
2020,4,158401385
2020,4,158400971
2020,4,158401478
2020,4,158401496
2020,4,158401017
2020,4,158401031
2020,4,158401548
2020,4,158401062
2020,4,158401669
2020,4,158401151
2020,4,158401797
2020,4,158406248
2020,4,158401881
2020,4,158401889
2020,4,158406324
2020,4,158401929
2020,4,158406373
2020,4,158406409
2020,4,158406408
2020,4,158402036
2020,4,158406429
2020,4,158402060
2020,4,158402077
2020,4,158395168
2020,4,158400217
2020,4,158395234
2020,4,158400251
2020,4,158395322
2020,4,158400346
2020,4,158400373
2020,3,158400391
2020,3,158395430
2020,4,158395469
2020,4,158395531
2020,4,158395543
2020,4,158400499
2020,4,158400564
2020,4,158395656
2020,4,158395711
2020,4,158395810
2020,4,158395998
2020,4,158401316
2020,4,158401327
2020,4,158401403
2020,4,158400268
2020,1,158400354
2020,4,158395384
2020,4,158400381
2020,4,158400442
2020,4,158400508
2020,4,158395676
2020,4,158396117
2020,4,158401374
2020,4,158401404
2020,4,158401405
2020,4,158401470
2020,4,158401556
2020,4,158401559
2020,4,158401607
2020,4,158401802
2020,4,158406257
2020,4,158401823
2020,4,158406263
2020,4,158406272
2020,4,158401840
2020,4,158406290
2020,4,158406315
2020,4,158401917
2020,4,158401925
2020,4,158401933
2020,4,158401938
2020,4,158406365
2020,4,158406378
2020,4,158406385
2020,4,158402049
2020,4,158406444
2020,4,158406443
2020,4,158402058
2020,4,158401492
2020,4,158401506
2020,4,158401041
2020,4,158401557
2020,4,158401595
2020,4,160868477
2020,1,160864010
2020,4,160868580
2020,4,160868655
2020,4,160864124
2020,4,160864134
2020,4,160864197
2020,4,160863847
2020,4,160863874
2020,4,160868397
2020,4,160863954
2020,4,160863955
2020,4,160863952
2020,4,160868463
2020,4,160864003
2020,4,160864027
2020,4,160864037
2020,4,160864058
2020,4,160868589
2020,4,160864178
2020,4,160864202
2020,4,160868847
2020,4,160868903
2020,4,159622538
2020,3,159619759
2020,1,159619759
2020,4,159622614
2020,4,159622634
2020,4,159622642
2020,4,159619971
2020,4,159620005
2020,4,159620087
2020,4,159620104
2020,4,159622884
2020,4,159622891
2020,4,159622912
2020,4,159622909
2020,4,159622910
2020,4,159622922
2020,4,159622925
2020,4,159622926
2020,4,159623149
2020,4,160868128
2020,4,160868186
2020,3,160868195
2020,4,160868191
2020,4,160868235
2020,4,160868259
2020,4,160863872
2020,4,160863873
2020,4,160863924
2020,4,160868359
2020,4,160863958
2020,4,160868421
2020,4,160868476
2020,4,160868487
2020,4,160864006
2020,4,160868527
2020,4,160868534
2020,4,160868602
2020,4,160864070
2020,4,160868608
2020,4,160864094
2020,4,160868645
2020,4,160868720
2020,4,160864165
2020,4,160864186
2020,4,160864194
2020,4,160868762
2020,4,160864260
2020,4,160868824
2020,4,160868834
2020,4,160868841
2020,4,160864284
2020,4,160868875
2020,4,160868888
2020,3,160864336
2020,4,160864343
2020,4,160868984
2020,4,160868999
2020,4,160869017
2020,3,160869026
2020,4,160864424
2020,3,158395542
2020,1,158395542
2020,4,158400509
2020,4,158395615
2020,4,158395677
2020,4,158395694
2020,4,158400613
2020,4,158395789
2020,4,158395825
2020,4,158401219
2020,4,158401259
2020,4,158401269
2020,4,158401285
2020,4,158401303
2020,4,158401399
2020,1,158401413
2020,4,158401552
2020,4,158401587
2020,4,158401070
2020,4,159622731
2020,4,159622754
2020,4,159619898
2020,4,159619929
2020,4,159622784
2020,3,159619996
2020,4,159620022
2020,4,159622830
2020,4,159622843
2020,3,159620076
2020,3,159622852
2020,4,159620089
2020,4,159620108
2020,4,159620113
2020,4,159622898
2020,4,159622907
2020,4,159620276
2020,4,156626020
2020,4,156626539
2020,4,156626172
2020,4,156631230
2020,4,156626680
2020,4,156631319
2020,4,156626701
2020,4,156626732
2020,4,156631556
2020,4,156626923
2020,4,156631701
2020,4,156626967
2020,4,156626988
2020,4,156631778
2020,4,156631958
2020,4,156627171
2020,4,156627221
2020,4,156632047
2020,4,156632134
2020,4,156632233
2020,4,156627410
2020,4,156632319
2020,4,156632359
2020,4,156632358
2020,4,156627460
2020,4,156632369
2020,4,156627467
2020,4,156627484
2020,4,156627520
2020,4,156632894
2020,4,156627983
2020,4,156628010
2020,4,156632913
2020,4,156628022
2020,4,156632916
2020,4,156628057
2020,4,156632980
2020,4,156628091
2020,4,156628103
2020,4,156632993
2020,4,156632996
2020,4,156633019
2020,4,156633048
2020,4,156628170
2020,4,156628189
2020,4,156633086
2020,4,156633104
2020,4,156633115
2020,4,156628250
2020,1,156628253
2020,1,156628278
2020,4,156633166
2020,4,158395147
2020,4,158395157
2020,4,158395258
2020,4,158395282
2020,4,158395303
2020,4,158395317
2020,4,158400318
2020,4,158395407
2020,4,158395465
2020,4,158395578
2020,4,158395745
2020,4,158395742
2020,4,158395769
2020,4,158395871
2020,4,158400854
2020,4,158400871
2020,4,158401289
2020,4,158401458
2020,4,158401473
2020,4,158401013
2020,4,158401026
2020,4,158401673
2020,4,158401123
2020,4,158401702
2020,4,158406233
2020,4,158406261
2020,4,158401880
2020,4,158406312
2020,4,158406343
2020,3,158402000
2020,4,158406418
2020,4,158402048
2020,4,158402059
2020,4,156626029
2020,4,156626109
2020,4,156631192
2020,3,156626625
2020,4,156631253
2020,4,156626704
2020,4,156631338
2020,4,156626715
2020,4,156631357
2020,4,156626735
2020,4,156631453
2020,4,156626841
2020,1,156631572
2020,4,156631584
2020,4,156631611
2020,4,156626886
2020,4,156626891
2020,4,156631682
2020,4,156626948
2020,4,156632055
2020,4,156632104
2020,4,156632124
2020,4,156627283
2020,4,156632156
2020,4,156627380
2020,4,156627378
2020,4,156632269
2020,4,156632286
2020,4,156632306
2020,4,156627425
2020,4,156627427
2020,4,156627442
2020,4,156626035
2020,3,156626058
2020,4,156626100
2020,4,156626559
2020,4,156631184
2020,1,156631222
2020,4,156631257
2020,4,156626685
2020,4,156631419
2020,4,156631593
2020,4,156631643
2020,4,156626949
2020,4,156627044
2020,4,156627052
2020,4,156627051
2020,4,156631834
2020,4,156631873
2020,4,156631932
2020,4,156627279
2020,4,156632163
2020,4,156632174
2020,4,156627311
2020,4,156632253
2020,4,156632248
2020,4,156627458
2020,4,156632374
2020,4,156632375
2020,4,156628033
2020,4,156628079
2020,4,156633043
2020,4,156633060
2020,4,156633070
2020,4,156628215
2020,4,156633136
2020,4,156633139
2020,4,156628255
2020,4,156628259
2020,4,156633173
2020,4,156628302
2020,4,156628300
2020,4,160868668
2020,4,160868766
2020,4,160868788
2020,4,160864221
2020,4,160868787
2020,4,160868868
2020,4,156892039
2020,1,156887005
2020,3,156887030
2020,4,156892208
2020,4,156892275
2020,4,156892341
2020,4,156892383
2020,4,156631957
2020,4,156632013
2020,4,156632079
2020,4,156632110
2020,4,156627270
2020,4,156627411
2020,4,156632348
2020,4,156886963
2020,4,156892267
2020,4,156631179
2020,4,156626751
2020,4,156631506
2020,4,156626833
2020,4,156631580
2020,4,156626883
2020,4,156631674
2020,4,156631716
2020,4,156631734
2020,4,156627004
2020,1,156631801
2020,4,156631784
2020,4,156627046
2020,4,156631943
2020,4,156632001
2020,4,156632211
2020,4,156627352
2020,4,156627388
2020,4,156627405
2020,4,156632379
2020,4,156632405
2020,4,156632440
2020,4,156632456
2020,4,156632935
2020,4,156632979
2020,4,156628092
2020,4,156628099
2020,4,156628116
2020,4,156633015
2020,4,156633013
2020,4,156633035
2020,4,156628153
