"DATA_YEAR","VICTIM_ID","INJURY_ID"
2019,123907807,5
2019,123904468,4
2019,123903554,4
2019,123906951,4
2019,123907116,4
2019,123907339,4
2019,123903887,2
2019,123907567,5
2019,123907748,4
2019,123904526,4
2019,123907027,5
2019,123903606,5
2019,123907026,5
2019,123907154,4
2019,123903785,4
2019,123903873,2
2019,123907441,5
2019,123907649,4
2019,123907952,5
2019,123903499,2
2019,123903505,4
2019,119254606,4
2019,119254628,4
2019,119263516,4
2019,119254907,4
2019,123472585,4
2019,123470753,4
2019,123470779,5
2019,119193646,5
2019,119198246,4
2019,119198245,4
2019,119195078,4
2019,119195079,5
2019,119299143,4
2019,119254632,4
2019,119254941,4
2019,119254950,4
2019,119264217,4
2019,119255293,5
2019,119311428,4
2019,119308906,4
2019,119309059,4
2019,119309238,4
2019,123470898,4
2019,123470947,5
2019,123471004,2
2019,123907087,5
2019,123907126,4
2019,123903747,4
2019,123903745,5
2019,123907431,4
2019,123907430,5
2019,123907435,4
2019,123907506,4
2019,123907507,4
2019,123904092,4
2019,123907710,5
2019,123904340,4
2019,123907936,6
2019,123472709,4
2019,123907209,4
2019,123903705,4
2019,123907509,4
2019,123907572,4
2019,123907915,4
2019,123904615,4
2019,119193548,4
2019,119193650,2
2019,119193650,7
2019,119197425,4
2019,123906920,4
2019,123906937,4
2019,123906949,4
2019,123906950,4
2019,123907065,4
2019,123907133,5
2019,123907132,5
2019,123907134,5
2019,123903718,5
2019,123907343,4
2019,123907370,4
2019,123907636,4
2019,123907641,4
2019,123907767,5
2019,123904360,4
2019,123907913,5
2019,129421833,4
2019,129421898,4
2019,129425395,4
2019,129425502,4
2019,129425587,4
2019,129425588,4
2019,129427503,2
2019,129427514,5
2019,129427549,5
2019,129427557,4
2019,129438470,4
2019,129427598,5
2019,129427597,5
2019,129438634,4
2019,129427768,4
2019,129427779,4
2019,123453530,4
2019,123476808,4
2019,123476905,5
2019,123476901,5
2019,129425127,4
2019,129421853,4
2019,129417227,6
2019,123903567,4
2019,123906963,4
2019,123907061,4
2019,123903865,4
2019,123907400,5
2019,123904003,4
2019,123907778,4
2019,123907844,5
2019,123907914,5
2019,123908026,4
2019,123237012,4
2019,123242479,4
2019,123237916,4
2019,123237967,4
2019,123243083,4
2019,123238426,4
2019,123449818,5
2019,123470990,4
2019,123476798,4
2019,123237503,5
2019,123235110,4
2019,123242498,5
2019,123237857,5
2019,123237909,4
2019,123242898,4
2019,123238167,4
2019,123235670,4
2019,123456261,5
2019,123453453,4
2019,123476758,5
2019,123470849,5
2019,123470857,4
2019,123472882,4
2019,123470919,5
2019,123470917,4
2019,123476930,4
2019,123472687,4
2019,123472716,4
2019,124469927,4
2019,124469926,4
2019,124476304,5
2019,124476333,5
2019,124476374,5
2019,124479271,5
2019,124470522,4
2019,124479522,5
2019,124476637,5
2019,124470561,4
2019,124476687,4
2019,124476707,4
2019,123456323,4
2019,124478950,5
2019,124476201,5
2019,124476346,5
2019,124470299,5
2019,124476458,4
2019,124479368,4
2019,124470392,4
2019,124470429,4
2019,124479505,4
2019,124470497,4
2019,124470536,4
2019,124476658,4
2019,124479556,5
2019,124476748,5
2019,124470664,4
2019,124476768,4
2019,124476289,4
2019,124479201,4
2019,124470210,4
2019,124470250,4
2019,124476345,4
2019,124476642,4
2019,124476113,4
2019,124476133,4
2019,124479183,4
2019,124476319,8
2019,124479240,4
2019,124476339,5
2019,124476344,4
2019,124476348,4
2019,124479254,4
2019,124476402,4
2019,124476432,5
2019,124476734,4
2019,124476528,5
2019,124470446,4
2019,124476552,4
2019,124476571,4
2019,124476583,4
2019,124476583,7
2019,124476667,4
2019,124470563,4
2019,124479594,4
2019,124476749,4
2019,124470659,4
2019,124476769,4
2019,124476347,4
2019,124470253,4
2019,124470313,4
2019,124470362,4
2019,124476469,4
2019,124479428,4
2019,124470486,4
2019,124470030,4
2019,124470002,4
2019,124479059,4
2019,124476116,4
2019,124479079,4
2019,124476193,4
2019,124476150,4
2019,124476155,4
2019,124476300,4
2019,124479228,4
2019,124476461,4
2019,124470382,4
2019,124470395,4
2019,124476472,4
2019,124476497,4
2019,124476541,4
2019,124479455,4
2019,124470466,5
2019,124470467,3
2019,124476648,5
2019,124479548,4
2019,124479567,5
2019,124476700,4
2019,124470143,4
2019,124479394,5
2019,124479487,5
2019,123906851,4
2019,123906894,2
2019,123907345,5
2019,123907362,4
2019,123907416,4
2019,123907553,5
2019,123904172,4
2019,123904518,4
2019,123903497,4
2019,123907106,4
2019,123907114,4
2019,123903752,4
2019,123907256,4
2019,123907770,4
2019,123907771,4
2019,123907896,5
2019,123907960,4
2019,123904573,4
2019,123907966,4
2019,123908027,4
2019,124479023,5
2019,124470043,5
2019,124476249,5
2019,124476250,4
2019,124470168,5
2019,124470308,4
2019,124479328,5
2019,124479329,5
2019,123908029,4
2019,123907172,4
2019,123903711,4
2019,123907236,4
2019,123907234,4
2019,123907303,4
2019,123907308,4
2019,123904209,5
2019,123907665,5
2019,123904347,4
2019,123907811,4
2019,123904514,5
2019,123904632,5
2019,123904630,4
2019,123908006,4
2019,123904521,4
2019,123904581,4
2019,123904579,4
2019,119255488,5
2019,119265095,5
2019,123241921,4
2019,123242060,4
2019,123237528,4
2019,119255630,4
2019,119197682,4
2019,119258541,5
2019,119255149,4
2019,119299141,5
2019,119299186,4
2019,119307034,4
2019,119313064,2
2019,119193555,4
2019,119193583,4
2019,119197193,5
2019,119255025,5
2019,119255252,4
2019,119255314,4
2019,119255315,1
2019,119255632,2
2019,129421773,4
2019,129425171,5
2019,129417091,5
2019,129421759,4
2019,129421858,5
2019,129417231,5
2019,129425327,4
2019,129417234,4
2019,129421865,4
2019,129421896,5
2019,129425394,4
2019,129425515,4
2019,129417307,5
2019,129417309,5
2019,129417310,5
2019,129421981,5
2019,129422006,5
2019,129417359,4
2019,129425642,4
2019,129425667,5
2019,129417404,5
2019,129417422,4
2019,129417423,4
2019,123242736,2
2019,123238174,5
2019,123238172,4
2019,123235842,4
2019,123243102,2
2019,119197217,4
2019,119197346,4
2019,119197395,5
2019,119197674,4
2019,119198287,4
2019,119198513,5
2019,119258630,4
2019,119259141,4
2019,131328650,4
2019,123237170,5
2019,123242178,5
2019,123235674,4
2019,123242947,4
2019,123238239,5
2019,123238424,4
2019,123907481,5
2019,123904018,1
2019,123904018,4
2019,123904018,2
2019,123904018,6
2019,123907531,6
2019,123907531,4
2019,123907551,4
2019,123904096,5
2019,123907570,5
2019,119306900,4
2019,119311998,5
2019,119299708,4
2019,119312139,5
2019,119312656,4
2019,119312698,4
2019,119300251,5
2019,119312786,5
2019,119312787,5
2019,119300355,4
2019,119309292,8
2019,119309295,8
2019,119312036,4
2019,119312129,4
2019,119300268,4
2019,119307392,4
2019,119197484,4
2019,119197483,4
2019,119258551,4
2019,119259202,5
2019,119265102,4
2019,119197218,4
2019,119202706,5
2019,119312066,4
2019,119258717,4
2019,119259190,6
2019,119265161,4
2019,119259466,4
2019,119259467,4
2019,119308878,4
2019,119312734,4
2019,119300286,4
2019,119300579,4
2019,123242392,4
2019,123235133,4
2019,123235133,8
2019,123235262,5
2019,123242688,4
2019,123235422,4
2019,123235713,4
2019,123238379,4
2019,123235887,5
2019,123243100,4
2019,123238432,2
2019,123234429,4
2019,123237050,4
2019,123234710,5
2019,123235107,5
2019,123235108,5
2019,123242480,4
2019,123242564,4
2019,123242565,4
2019,123234439,4
2019,123237345,4
2019,123242276,5
2019,123242399,4
2019,123235255,4
2019,123242708,4
2019,123243075,4
2019,134508820,4
2019,134518565,4
2019,134513184,4
2019,134508995,4
2019,119193904,4
2019,119193957,4
2019,119198403,4
2019,119195088,4
2019,119253819,4
2019,119261978,4
2019,119258494,1
2019,119258494,6
2019,119259187,4
2019,123234513,4
2019,123237481,4
2019,123242420,4
2019,123235420,4
2019,123242875,4
2019,119197401,5
2019,119203603,4
2019,119198512,6
2019,119255620,4
2019,123242102,5
2019,123234624,5
2019,123234837,4
2019,123237445,4
2019,119299008,5
2019,119306564,5
2019,119299177,4
2019,123236983,5
2019,123242079,4
2019,123234838,4
2019,123234909,4
2019,123237646,5
2019,123237645,5
2019,123237671,5
2019,123237990,4
2019,123242914,4
2019,123235896,4
2019,123237000,4
2019,123234578,4
2019,123237268,4
2019,123237352,2
2019,123237472,4
2019,123242426,5
2019,123242602,3
2019,123238113,5
2019,123242858,4
2019,123235675,5
2019,123238188,5
2019,123235844,4
2019,123238385,4
2019,123238399,4
2019,129427624,5
2019,129438565,4
2019,129438657,5
2019,129427709,4
2019,129431783,5
2019,129438695,4
2019,129431793,4
2019,129427815,4
2019,129438341,5
2019,129438403,4
2019,129427816,4
2019,129438494,4
2019,129438492,2
2019,129438493,4
2019,129427578,4
2019,119312050,4
2019,119300358,5
2019,119313112,4
2019,119307415,5
2019,123234482,1
2019,123242133,5
2019,123237285,4
2019,123237382,5
2019,123237400,5
2019,123242280,5
2019,123234903,5
2019,123234915,4
2019,123234946,4
2019,123235009,5
2019,123235075,5
2019,123242459,4
2019,123235137,4
2019,123235136,4
2019,123242502,5
2019,123237713,5
2019,123242536,4
2019,123242562,4
2019,123237821,2
2019,123235253,5
2019,123237860,2
2019,123235287,4
2019,123235290,4
2019,123242654,4
2019,123242665,4
2019,123235370,4
2019,123237973,2
2019,123238007,4
2019,123235507,4
2019,123242861,4
2019,123238217,5
2019,123238238,5
2019,123238425,4
2019,123238430,4
2019,119258704,4
2019,119255277,4
2019,119255278,5
2019,119255439,5
2019,119255437,4
2019,119313055,2
2019,119255491,1
2019,119265331,4
2019,119298974,4
2019,119311276,4
2019,119311579,5
2019,119299443,2
2019,119299642,4
2019,119299677,4
2019,119309142,4
2019,119300408,5
2019,119313103,4
2019,123453415,5
2019,123453446,4
2019,123456264,3
2019,123453456,4
2019,123453506,4
2019,123449817,5
2019,134508275,4
2019,134508561,4
2019,134508954,4
2019,134508984,4
2019,134509172,4
2019,134513438,4
2019,134508226,5
2019,134508229,4
2019,134508533,4
2019,135404741,4
2019,135404738,4
2019,135405077,4
2019,135405100,2
2019,135405103,2
2019,135404641,5
2019,135408315,4
2019,135404942,4
2019,135405081,5
2019,135404860,4
2019,135404664,5
2019,134518364,5
2019,134518363,5
2019,134508748,4
2019,135405104,2
2019,134513196,5
2019,134513344,4
2019,134513344,1
2019,134513417,4
2019,134512991,5
2019,135405019,5
2019,135408351,4
2019,135408481,5
2019,135408521,5
2019,135408497,5
2019,134508236,4
2019,134513009,5
2019,134518410,5
2019,135408247,1
2019,135408247,3
2019,135408247,4
2019,135408240,4
2019,135408474,4
2019,135408730,2
2019,135408272,5
2019,135408381,5
2019,135408493,5
2019,135404954,4
2019,135404953,4
2019,135404999,5
2019,135408728,2
2019,135408281,4
2019,135408547,4
2019,135408744,2
2019,135404668,5
2019,135408525,4
2019,135408556,5
2019,135408566,4
2019,135408592,4
2019,134507989,4
2019,134513092,4
2019,134513091,4
2019,134507982,4
2019,134517978,4
2019,134508160,4
2019,134518119,4
2019,134518255,5
2019,134512981,5
2019,134508929,4
2019,134509020,5
2019,134508461,4
2019,134513094,4
2019,134518609,4
2019,134518240,5
2019,134518280,4
2019,134509005,4
2019,134509133,4
2019,134518787,4
2019,134518338,5
2019,134518274,5
2019,134513303,5
2019,134513302,5
2019,134518245,5
2019,134518260,4
2019,134518261,4
2019,134508987,5
2019,134513414,5
2019,134518145,4
2019,134518304,4
2019,134518621,2
2019,134518050,4
2019,134518301,5
2019,134518352,5
2019,134518563,4
2019,134508852,4
2019,134509092,5
2019,134513443,4
2019,134509195,5
2019,134518828,4
2019,135408395,4
2019,135408420,4
2019,134518681,4
2019,134509168,5
2019,134518398,4
2019,134518521,4
2019,134518522,4
2019,134518644,5
2019,134518455,8
2019,134518412,5
2019,135408579,4
2019,119257177,4
2019,119307084,5
2019,119254958,4
2019,119264669,4
2019,119258993,4
2019,119259015,4
2019,119259080,4
2019,119255422,4
2019,119259402,4
2019,119259449,4
2019,119259450,4
2019,119265338,4
2019,119265339,4
2019,119307489,4
2019,119312672,2
2019,119300243,4
2019,119309001,4
2019,119312880,5
2019,119311252,5
2019,119299281,4
2019,119311685,5
2019,119307384,4
2019,119311805,4
2019,119312673,4
2019,119312868,4
2019,119300409,4
2019,119197286,5
2019,125168408,5
2019,125168409,4
2019,125172892,4
2019,125168415,5
2019,125172907,4
2019,125177885,5
2019,125168529,5
2019,125168661,4
2019,125173147,4
2019,125173161,5
2019,125168680,5
2019,125178156,5
2019,125173208,4
2019,125178309,5
2019,125169010,4
2019,125178485,4
2019,125173482,4
2019,125169046,6
2019,125169080,4
2019,125169103,4
2019,125169126,4
2019,125169184,5
2019,125173602,4
2019,125172912,4
2019,125172925,5
2019,125177877,4
2019,125173003,5
2019,125178196,4
2019,125178243,4
2019,125168741,3
2019,125173259,4
2019,125168838,4
2019,125168898,4
2019,125168941,2
2019,125173419,5
2019,125168950,4
2019,125173437,4
2019,125168986,4
2019,125168987,4
2019,125173458,4
2019,125169051,4
2019,125169096,6
2019,125169121,5
2019,125169146,4
2019,125178569,5
2019,123242430,4
2019,123235568,5
2019,123238390,4
2019,125172930,4
2019,125178008,5
2019,125173369,5
2019,125173402,4
2019,125173445,4
2019,125173451,4
2019,125173453,5
2019,125173457,4
2019,125173495,4
2019,125173499,4
2019,125169087,5
2019,125178521,5
2019,125169092,5
2019,125178527,4
2019,125173514,4
2019,125169104,5
2019,125169221,4
2019,125178613,4
2019,125173647,4
2019,123470871,4
2019,123472878,5
2019,123476927,4
2019,123456271,5
2019,123449774,5
2019,123456272,5
2019,123453463,5
2019,123472699,4
2019,119193776,5
2019,119193809,4
2019,119193950,5
2019,119193952,4
2019,119263081,5
2019,119263982,4
2019,119254903,4
2019,119255112,5
2019,119255339,4
2019,119255364,4
2019,119259191,4
2019,119255429,4
2019,119255515,4
2019,119255531,4
2019,119265215,4
2019,119265272,4
2019,119255626,4
2019,119306493,5
2019,119306530,5
2019,119311295,4
2019,119311597,4
2019,119299380,5
2019,119299424,4
2019,119299446,5
2019,119307512,4
2019,119299613,4
2019,119308919,4
2019,119308958,4
2019,119308955,4
2019,119312742,4
2019,119309388,4
2019,119313031,4
2019,119313058,4
2019,119300544,2
2019,119309609,4
2019,123456266,4
2019,123453486,4
2019,123472664,5
2019,123470780,4
2019,123453499,4
2019,123476652,4
2019,123470737,6
2019,123237024,4
2019,123237147,5
2019,123234748,5
2019,123237617,4
2019,123235057,4
2019,123235163,6
2019,123242689,5
2019,123235510,8
2019,123236953,4
2019,123234668,4
2019,123234665,5
2019,123235160,5
2019,123242597,5
2019,123238237,4
2019,123238428,2
2019,123476815,5
2019,123476826,4
2019,123472881,5
2019,123476912,5
2019,123477016,2
2019,119201778,4
2019,119197241,4
2019,119197328,4
2019,119194308,2
2019,119258990,5
2019,119253661,4
2019,119258995,5
2019,119264696,4
2019,119259200,5
2019,119265109,3
2019,119255547,4
2019,119308837,4
2019,119312658,5
2019,119300179,5
2019,119308894,4
2019,119308986,4
2019,119312884,3
2019,119313100,5
2019,131322480,5
2019,131325638,5
2019,131325661,5
2019,131328651,4
2019,128268535,4
2019,128268539,4
2019,128268762,5
2019,128268846,4
2019,128268969,2
2019,128269080,4
2019,128269215,4
2019,128268322,5
2019,128268321,4
2019,128268690,5
2019,128268820,4
2019,128264163,4
2019,129421847,5
2019,129425427,4
2019,129425428,5
2019,129421959,4
2019,129421964,7
2019,131325709,3
2019,128268028,5
2019,128268057,5
2019,128268180,4
2019,128268244,4
2019,128268743,6
2019,128264158,5
2019,128268812,4
2019,128268851,4
2019,128268934,1
2019,128268958,5
2019,128264196,4
2019,128269161,4
2019,128269438,4
2019,128269464,4
2019,128269471,4
2019,128269508,4
2019,129417262,4
2019,129425149,5
2019,129425430,4
2019,129425503,5
2019,129425636,4
2019,129425276,4
2019,129425396,5
2019,131325340,4
2019,131325422,4
2019,131325485,4
2019,131325514,5
2019,131328551,4
2019,131325589,4
2019,131328552,4
2019,131325590,4
2019,131328553,4
2019,131325618,4
2019,131322548,5
2019,131325674,4
2019,131296329,4
2019,131325349,4
2019,131325373,5
2019,131325633,5
2019,131325759,5
2019,131287761,5
2019,131287772,4
2019,131287826,4
2019,131287831,4
2019,131322408,4
2019,131322482,2
2019,131325630,5
2019,131322643,4
2019,129425586,4
2019,129425671,5
2019,131322650,4
2019,131322410,5
2019,131325465,5
2019,131325466,5
2019,131325670,5
2019,131328665,4
2019,131325775,4
2019,131328666,4
2019,131325777,4
2019,131322667,4
2019,131322668,4
2019,131325799,5
2019,131325825,5
2019,131325850,5
2019,131325851,5
2019,131325873,4
2019,131325874,4
2019,131325875,5
2019,131325879,4
2019,131325887,4
2019,131287726,5
2019,131287732,4
2019,131287734,4
2019,131287808,5
2019,131302923,2
2019,131299806,4
2019,131302940,4
2019,131296422,5
2019,131287895,4
2019,131322412,5
2019,131322431,4
2019,131325504,5
2019,131325502,4
2019,131325585,4
2019,131325639,4
2019,131325641,4
2019,131325640,4
2019,131325760,5
2019,131325761,4
2019,131325768,5
2019,131325832,5
2019,131325864,5
2019,131322390,4
2019,131325421,5
2019,131325438,5
2019,131325441,4
2019,131325546,4
2019,131325707,6
2019,131325815,4
2019,130317439,4
2019,130317475,5
2019,130301977,4
2019,130301977,1
2019,130328002,5
2019,130325731,4
2019,130328019,4
2019,130328043,4
2019,130328061,4
2019,130328126,4
2019,130328139,5
2019,130328141,4
2019,130328144,4
2019,130328168,5
2019,130301846,4
2019,130301847,4
2019,130317547,6
2019,130317604,4
2019,133070597,6
2019,133070596,6
2019,133070621,4
2019,133070642,5
2019,133070676,2
2019,133062305,4
2019,133070938,4
2019,133075230,5
2019,133071044,6
2019,133075279,5
2019,133062405,5
2019,131325381,4
2019,131325516,4
2019,131325516,8
2019,131325522,4
2019,131325541,4
2019,131325592,4
2019,131328614,4
2019,131328613,4
2019,131325751,5
2019,134518699,5
2019,134509183,4
2019,129427533,4
2019,129431839,5
2019,129431843,2
2019,131287777,4
2019,131287783,4
2019,131296376,5
2019,131296377,6
2019,131322468,4
2019,134512990,4
2019,134513042,5
2019,134513060,4
2019,129438344,4
2019,129438358,5
2019,129438357,4
2019,129438356,4
2019,129438439,2
2019,129427580,5
2019,129438528,5
2019,129438530,4
2019,129438559,4
2019,129427625,4
2019,129431719,4
2019,129427706,3
2019,129438689,5
2019,129431795,5
2019,129438700,4
2019,129427738,4
2019,129438392,4
2019,129425118,5
2019,129431583,5
2019,129431584,5
2019,129431644,5
2019,129427559,5
2019,129431662,5
2019,129431666,4
2019,129431665,4
2019,129438505,5
2019,129438504,5
2019,130301930,4
2019,129421766,4
2019,129438371,4
2019,129431605,4
2019,129431608,5
2019,129431625,3
2019,129421747,4
2019,129421749,4
2019,129425387,4
2019,129417292,5
2019,129425600,4
2019,129422016,5
2019,129417387,4
2019,129422041,4
2019,129425691,4
2019,129431640,4
2019,129431639,5
2019,129425185,5
2019,129417170,5
2019,129417180,5
2019,129417185,4
2019,129425501,4
2019,129421943,4
2019,129425524,4
2019,129417305,5
2019,129425534,4
2019,129425559,5
2019,129425556,5
2019,129425570,4
2019,129421974,5
2019,129425571,5
2019,129425569,5
2019,129421997,4
2019,129422009,4
2019,129425621,8
2019,129425672,5
2019,129438421,4
2019,129438461,2
2019,129427560,2
2019,129438516,4
2019,129438518,5
2019,129438522,4
2019,129438551,5
2019,129438567,4
2019,129438566,4
2019,129438572,4
2019,129438570,4
2019,129438675,5
2019,129431790,4
2019,129438737,5
2019,129438781,4
2019,129438319,5
2019,129431620,4
2019,129427575,5
2019,129438483,5
2019,129421809,5
2019,129425438,4
2019,129425517,5
2019,129421963,5
2019,129425551,5
2019,129417358,4
2019,129425680,4
2019,129425202,4
2019,129425203,4
2019,129431577,5
2019,129438353,5
2019,129438490,5
2019,129438502,4
2019,129431684,4
2019,129438534,5
2019,129431696,4
2019,129438595,4
2019,129438714,4
2019,129438763,2
2019,129427811,4
2019,129438770,4
2019,129431870,4
2019,129438793,5
2019,129438794,2
2019,129431601,5
2019,129438399,4
2019,129427528,4
2019,129438418,2
2019,129431699,4
2019,129427632,4
2019,130325570,4
2019,130325629,3
2019,130325628,3
2019,130325628,6
2019,130325629,1
2019,130325629,8
2019,130325628,8
2019,130327924,5
2019,130325610,4
2019,130325650,4
2019,130325708,4
2019,130325734,4
2019,130325744,4
2019,130325745,4
2019,130325103,5
2019,130301807,4
2019,130325233,4
2019,130325421,4
2019,130325440,4
2019,130325473,4
2019,130325181,4
2019,130325093,5
2019,130325105,4
2019,130325185,4
2019,130317501,5
2019,130317347,2
2019,130325198,4
2019,130317431,2
2019,130325242,5
2019,130317446,5
2019,130325335,4
2019,130325336,4
2019,130325358,4
2019,130325398,4
2019,130301889,4
2019,130301900,6
2019,130317648,4
2019,130301803,3
2019,130301812,4
2019,130325166,8
2019,130325171,4
2019,130325376,4
2019,130325114,4
2019,130325197,4
2019,130325199,4
2019,130325395,4
2019,130317616,5
2019,130325588,5
2019,130325587,4
2019,130317873,4
2019,130325611,4
2019,130327912,5
2019,130325627,4
2019,130327911,5
2019,130325626,4
2019,130325726,5
2019,130325746,4
2019,130325780,4
2019,130325565,5
2019,130301983,5
2019,130325645,4
2019,130325661,4
2019,130302097,5
2019,130302096,3
2019,130328094,4
2019,134518162,2
2019,134508465,4
2019,134508778,4
2019,134513176,4
2019,134518572,5
2019,134518646,5
2019,134509008,4
2019,134518692,1
2019,134518728,2
2019,130325578,5
2019,130325115,4
2019,130317365,4
2019,130325113,4
2019,130325112,6
2019,130325112,3
2019,130317364,4
2019,130325133,5
2019,130317410,4
2019,130325209,5
2019,130325208,5
2019,130325260,4
2019,130325286,6
2019,130325310,4
2019,130325338,5
2019,130325337,5
2019,130325383,5
2019,130325436,4
2019,130325456,4
2019,130325457,4
2019,133070697,4
2019,133074936,4
2019,130325244,2
2019,133070692,4
2019,133070855,4
2019,133070964,5
2019,133071118,5
2019,133071117,5
2019,133071116,4
2019,133062211,4
2019,133074900,4
2019,133070789,4
2019,133070877,4
2019,133071062,5
2019,133071085,5
2019,133070652,4
2019,133071119,4
2019,133062441,4
2019,133071159,4
2019,133074937,4
2019,133075082,5
2019,133075117,4
2019,133070875,4
2019,133070968,5
2019,133071034,3
2019,130325085,5
2019,130317387,5
2019,130317390,4
2019,130325341,1
2019,130325351,5
2019,130301908,2
2019,130317707,2
2019,130325513,5
2019,130325111,4
2019,130325123,5
2019,130325104,8
2019,130325124,2
2019,130325213,4
2019,130325214,5
2019,130301827,5
2019,130325354,4
2019,130325434,5
2019,130325475,5
2019,130325490,5
2019,130325489,4
2019,128263927,4
2019,123903777,4
2019,123903776,4
2019,123903828,4
2019,123903949,5
2019,123907919,4
2019,123907944,4
2019,123904261,4
2019,123906866,2
2019,123906914,5
2019,123907458,5
2019,123904482,4
2019,134507980,4
2019,134508215,4
2019,134518376,4
2019,134508458,4
2019,134508550,5
2019,134508633,4
2019,119253735,4
2019,119263535,4
2019,119264733,4
2019,119264959,5
2019,119264958,5
2019,119259250,4
2019,119265108,4
2019,119255500,4
2019,119255499,4
2019,119265162,4
2019,119265318,5
2019,123904538,5
2019,123904493,4
2019,123904491,4
2019,123904508,4
2019,123906913,2
2019,123903578,5
2019,123907037,4
2019,123907055,4
2019,123907203,7
2019,123907203,4
2019,123907202,8
2019,123903751,6
2019,123907291,4
2019,123903946,4
2019,123904533,4
2019,123907937,4
2019,123907941,4
2019,123476842,4
2019,123476840,4
2019,123476844,4
2019,123476839,4
2019,123476843,4
2019,123476841,4
2019,123472824,4
2019,123470884,4
2019,119299017,4
2019,119299112,4
2019,119306910,4
2019,119300239,4
2019,119308951,4
2019,119308950,4
2019,119312716,4
2019,119308952,4
2019,119312985,4
2019,119300481,4
2019,119309598,6
2019,123476658,5
2019,123472776,6
2019,123476813,4
2019,123476942,4
2019,123472985,4
2019,119202414,4
2019,119194501,2
2019,119195033,5
2019,119203625,5
2019,119202698,4
2019,119203633,4
2019,119258117,5
2019,119258307,4
2019,119264051,4
2019,119264336,4
2019,119264379,5
2019,119264509,6
2019,119258877,5
2019,119258878,4
2019,119264922,5
2019,119264957,5
2019,119265325,4
2019,119202985,4
2019,119263469,4
2019,119307787,4
2019,119262528,5
2019,119312069,5
2019,119258310,2
2019,119264059,4
2019,119264290,4
2019,119264293,5
2019,119255284,4
2019,119265069,4
2019,119265091,4
2019,119311503,4
2019,119254110,4
2019,119263481,4
2019,119264043,4
2019,119264271,4
2019,119264270,4
2019,119264816,5
2019,119299292,4
2019,119299297,4
2019,119312743,4
2019,119312835,5
2019,119309161,4
2019,119309361,4
2019,134518678,5
2019,134513376,5
2019,119306570,4
2019,119299190,4
2019,119307482,2
2019,119307483,3
2019,119308013,4
2019,119253888,4
2019,119254622,5
2019,119263549,4
2019,119264242,4
2019,119264415,4
2019,119264639,4
2019,119264695,4
2019,119255426,4
2019,119265333,4
2019,123449783,4
2019,123453496,4
2019,123456321,5
2019,119311560,5
2019,119307111,5
2019,119307248,5
2019,119299665,4
2019,119312784,5
2019,119309445,4
2019,119306596,4
2019,119311318,4
2019,119311319,4
2019,119306844,5
2019,119311446,4
2019,119311449,5
2019,119307112,4
2019,119307223,5
2019,119299405,4
2019,119307528,2
2019,119307809,8
2019,119307809,3
2019,119312029,4
2019,119312125,5
2019,119299748,4
2019,119308747,5
2019,119300190,5
2019,119300212,4
2019,119308898,2
2019,119312726,4
2019,119309382,4
2019,119313005,4
2019,119309446,3
2019,119313082,4
2019,119201787,5
2019,119202411,4
2019,119202666,4
2019,119201678,5
2019,119193618,4
2019,119202422,4
2019,119202708,4
2019,119264367,4
2019,119255139,4
2019,119258817,4
2019,119265308,4
2019,119265344,4
2019,123242185,5
2019,123234869,5
2019,123242446,4
2019,123242637,4
2019,123238063,4
2019,123238320,4
2019,123238322,4
2019,119311227,5
2019,119306670,4
2019,119311742,4
2019,119307397,4
2019,119311754,4
2019,119299442,4
2019,119308841,4
2019,119309138,4
2019,119300342,5
2019,119309307,4
2019,119255313,5
2019,119265087,4
2019,119311291,4
2019,119306851,4
2019,119307058,4
2019,119307309,4
2019,119307520,2
2019,119299598,4
2019,119309062,4
2019,123237119,4
2019,123237281,8
2019,123237279,5
2019,123237634,4
2019,123235491,5
2019,123235495,5
2019,123242817,5
2019,123235566,4
2019,123242962,4
2019,123472686,4
2019,123476749,4
2019,119306589,4
2019,119306833,5
2019,119311603,4
2019,119308021,4
2019,119308022,4
2019,119312670,2
2019,119308909,4
2019,119309167,4
2019,119300353,4
2019,119309318,4
2019,119309378,4
2019,119309435,6
2019,119309436,5
2019,119309569,4
2019,119309589,4
2019,119309592,5
2019,119309611,4
2019,119197394,5
2019,119202981,4
2019,119198472,4
2019,119198440,4
2019,123234480,4
2019,123234517,4
2019,123237168,4
2019,123234614,5
2019,123242196,4
2019,123234816,4
2019,123237624,5
2019,123235259,3
2019,123242761,4
2019,123235440,4
2019,123238058,4
2019,123235669,4
2019,123238070,5
2019,123235906,4
2019,123235415,4
2019,125172890,4
2019,125172891,4
2019,125172895,4
2019,125168418,4
2019,125168417,4
2019,125172898,4
2019,125162855,5
2019,125177878,5
2019,125177889,4
2019,125172956,5
2019,125177918,4
2019,125177928,4
2019,128268236,3
2019,119309607,4
2019,119258587,4
2019,119258725,4
2019,119264298,4
2019,119264303,4
2019,119264635,4
2019,119265096,4
2019,123476612,4
2019,123470747,4
2019,123470925,4
2019,119202426,4
2019,119253642,5
2019,119259313,5
2019,119259312,5
2019,123453447,4
2019,123453477,4
2019,123470649,5
2019,123472584,4
2019,123449792,5
2019,123456313,4
2019,123456328,4
2019,123453523,4
2019,125168528,4
2019,125173016,5
2019,125173015,5
2019,125178004,4
2019,125173037,5
2019,125178010,5
2019,125178032,5
2019,125178049,5
2019,125168611,4
2019,125178068,4
