"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2019,130317831,135134844,24,40854325
2019,131322408,136121463,3,41310343
2019,131322429,136121492,24,41305059
2019,131325630,136121623,16,41305105
2019,131322643,136121724,1,41305132
2019,131322650,136118956,27,41310459
2019,131325818,136119016,16,41310490
2019,131325514,136118724,1,41310368
2019,131325590,136113932,16,41310399
2019,131325589,136113932,16,41313274
2019,131328551,136113932,16,41313271
2019,131328552,136113932,16,41313272
2019,131328553,136113932,16,41313273
2019,131322548,136121613,1,41305100
2019,131322548,136121611,16,41305098
2019,131322548,136121612,16,41305099
2019,131287731,136093604,24,41298625
2019,131296329,136096603,18,41294850
2019,133070697,137912877,3,42107359
2019,133074936,137917802,3,42102139
2019,133062457,137913110,3,42107465
2019,133071178,137922508,24,42102250
2019,131322480,136121550,24,41305079
2019,131325638,136118846,16,41310409
2019,131325661,136118866,24,41310421
2019,131325671,136118878,14,41310425
2019,131325685,136118894,1,41310432
2019,131325738,136121719,24,41310457
2019,131325738,136121718,24,41310456
2019,131325743,136118954,1,41310458
2019,131328651,136114016,18,41313303
2019,131325351,136121394,1,41310309
2019,131322458,136121530,3,41305066
2019,133070616,137921972,1,42107343
2019,131325381,136121411,14,41310317
2019,131325402,136118643,16,41305037
2019,131325522,136121515,14,41310371
2019,130317790,135147744,24,40854299
2019,130317802,135140991,24,40854310
2019,130325583,135147753,11,40864069
2019,130327962,135134963,1,40854369
2019,130328011,135141082,1,40850196
2019,130328012,135141083,1,40864121
2019,130328011,135141083,25,40850197
2019,130328012,135141082,25,40854383
2019,131287772,136096607,16,41298638
2019,131287826,136093732,1,41291242
2019,131287826,136093731,1,41298656
2019,131287831,136088869,3,41298659
2019,131296412,136096686,22,41294867
2019,131296412,136096685,21,41294866
2019,131322482,136121551,18,41305080
2019,130328002,135141080,16,40854380
2019,130325729,135147900,24,40864124
2019,130325731,135150015,1,40854386
2019,130328019,135150017,24,40854387
2019,130328043,135150043,18,40854399
2019,130328061,135150059,1,40854405
2019,130328126,135150130,27,40854426
2019,130328139,135150145,21,40854428
2019,130328141,135150147,1,40854430
2019,130328141,135141120,1,40854429
2019,130328144,135150149,1,40854432
2019,130328168,135150172,3,40854435
2019,130328170,135150174,3,40854436
2019,130317732,135134739,19,40854274
2019,130328001,135150002,17,40854379
2019,130328036,135150026,15,40854394
2019,130328040,135150040,1,40854396
2019,130328039,135150040,1,40854395
2019,130328041,135150040,1,40854397
2019,130328092,135150095,1,40854417
2019,130317500,135134526,19,40854234
2019,130317540,135134560,3,40854239
2019,130325385,135140893,1,40864028
2019,130317570,135134591,16,40854246
2019,130302040,135141045,15,40850187
2019,130317599,135134616,3,40854249
2019,130317640,135147632,3,40854255
2019,130317684,135134691,16,40854261
2019,130302067,135141076,18,40850193
2019,130302069,135141077,24,40850194
2019,130327999,135149999,1,40854378
2019,130328005,135150007,17,40854381
2019,130328008,135147895,14,40854382
2019,130328029,135150027,26,40854392
2019,130328051,135147918,16,40854402
2019,130328051,135150048,16,40854403
2019,130328104,135150108,3,40854419
2019,130328111,135150113,9,40854422
2019,130317727,135134733,1,40854270
2019,130317728,135134733,25,40854273
2019,130317728,135134734,1,40854272
2019,130317727,135134734,25,40854271
2019,130317752,135134759,16,40854281
2019,130317753,135134759,16,40854283
2019,130325543,135134759,16,40854285
2019,130325543,135134758,16,40854284
2019,130317752,135134758,16,40854280
2019,130317753,135134758,16,40854282
2019,130317799,135134808,1,40854308
2019,130317804,135134811,1,40854312
2019,133070589,137917698,1,42107332
2019,133070688,137922055,1,42107355
2019,133070732,137922097,1,42087405
2019,133070942,137922356,1,42102178
2019,133071143,137922469,18,42107460
2019,133070855,137917935,9,42107393
2019,133070964,137922376,5,42102185
2019,133071116,137918187,24,42107447
2019,133071118,137918187,24,42107449
2019,133071117,137918187,18,42107448
2019,130395925,135223073,16,40889366
2019,133074937,137917804,16,42107369
2019,133075082,137922240,3,42102161
2019,133075117,137912949,3,42102168
2019,133070968,137913011,16,42107419
2019,133071034,137913042,15,42107432
2019,131287752,136093629,25,41298634
2019,131287751,136093628,25,41298632
2019,131287751,136093629,1,41298631
2019,131287752,136093628,1,41298633
2019,131287798,136088832,3,41298643
2019,131287829,136088868,16,41298658
2019,131322410,136118684,16,41305049
2019,131325466,136121476,9,41310349
2019,131325465,136121476,3,41310348
2019,131325670,136121655,21,41310424
2019,131325764,136114018,18,41310467
2019,131328666,136114031,25,41313311
2019,131325777,136114031,1,41313308
2019,131325777,136114032,25,41313309
2019,131328666,136114032,1,41313310
2019,131325509,136118718,24,41310367
2019,131287735,136088760,3,41298627
2019,131287805,136088838,1,41298645
2019,131322412,136118690,3,41305051
2019,131322431,136121494,26,41310360
2019,131325504,136121494,10,41310364
2019,131325502,136121494,10,41310362
2019,131325585,136121567,24,41313270
2019,131325659,136118863,24,41310419
2019,131325659,136118862,24,41310418
2019,131325761,136118972,16,41310464
2019,130325112,135134358,16,40863956
2019,130325113,135134359,16,40863959
2019,130325113,135134358,16,40863960
2019,130325113,135134357,16,40854184
2019,130325112,135134357,16,40863958
2019,130325209,135140832,5,40863981
2019,130325208,135140832,5,40863980
2019,130325286,135147474,16,40864002
2019,130325383,135147553,16,40864027
2019,130325436,135134621,3,40864034
2019,130325456,135147620,3,40864036
2019,130325456,135134637,25,40854254
2019,130325457,135147620,25,40864038
2019,130325457,135134637,3,40864037
2019,135408493,140315595,3,43156547
2019,135404953,140315690,16,43161465
2019,135404953,140315688,25,43161464
2019,135404954,140315688,16,43161467
2019,135404954,140315690,25,43161466
2019,135404999,140308999,15,43161481
2019,135408728,140309080,16,43156605
2019,135408395,140315486,5,43156515
2019,135408395,140315487,24,43156516
2019,135408420,140315508,3,43156531
2019,134518278,139335037,24,42771439
2019,134518278,139335038,24,42771440
2019,134508275,139331416,21,42766454
2019,134508386,139331538,8,42766497
2019,134518361,139340397,18,42771468
2019,134513036,139340397,18,42766507
2019,134508412,139340410,18,42766509
2019,134508435,139331578,16,42766516
2019,134508458,139340439,21,42766521
2019,134508608,139331721,16,42766562
2019,119197286,122517708,14,36495409
2019,119311252,122629264,17,36524657
2019,119299281,122640352,9,36528439
2019,119311685,122644715,4,36524823
2019,119307384,122640624,9,36524854
2019,119311805,122644861,1,36524884
2019,119312673,122645753,3,36525168
2019,119312868,122638524,16,36525228
2019,119300409,122638578,9,36514541
2019,119312963,122646068,21,36525263
2019,134508143,139335015,3,42766414
2019,134512940,139340266,24,42776365
2019,134512940,139335024,24,42776366
2019,134518389,139331594,18,42771481
2019,134508488,139331620,16,42766531
2019,134508487,139331620,16,42776413
2019,134508630,139331749,16,42776427
2019,119264008,122590758,3,36516078
2019,119264512,122596317,1,36516266
2019,119299708,122637854,16,36528699
2019,119312139,122641324,6,36524975
2019,119306900,122640128,26,36528336
2019,119312656,122638348,5,36525158
2019,119300251,122638406,15,36525181
2019,119312786,122642391,3,36525212
2019,119312787,122642391,5,36529039
2019,119300355,122645961,16,36525226
2019,119309292,122642639,1,36529135
2019,119309295,122642639,5,36529137
2019,119309381,122646122,26,36529162
2019,123903524,127381146,1,38252316
2019,123906920,127381186,3,38252327
2019,123906937,127381200,6,38252329
2019,123903567,127381204,1,38249718
2019,123906949,127381212,1,38252332
2019,123906950,127381212,1,38252333
2019,123906963,127376785,1,38252337
2019,123907061,127381319,21,38252353
2019,123907065,127381322,1,38252354
2019,123907133,127381386,16,38252379
2019,123907132,127381386,16,38252378
2019,123907134,127381386,16,38252380
2019,123903718,127376908,1,38252410
2019,123907231,127376929,15,38249754
2019,123907323,127381576,16,38252430
2019,123903865,127381589,4,38252434
2019,123907343,127381599,15,38252438
2019,123907370,127381617,16,38252444
2019,123907400,127377109,3,38252446
2019,123904003,127377187,1,38252460
2019,123904080,127377273,3,38249833
2019,123907567,127381812,24,38252484
2019,123904155,127377346,1,38249851
2019,123904161,127377352,16,38249853
2019,123907641,127377392,3,38252502
2019,123907659,127377406,16,38249864
2019,123904218,127381935,24,38249868
2019,123907676,127381935,21,38249869
2019,123907711,127377463,19,38249876
2019,123904283,127377473,1,38249885
2019,123904298,127377492,16,38249891
2019,123907748,127382005,3,38252525
2019,123907767,127377519,18,38252527
2019,123907778,127377530,18,38249903
2019,123904360,127382046,17,38249906
2019,123904382,127382062,1,38252539
2019,119197218,122517633,3,36488054
2019,119202706,122522468,1,36491751
2019,119265161,122596957,3,36516449
2019,119259466,122588386,3,36521044
2019,119259467,122588386,9,36521045
2019,119312066,122637837,16,36528686
2019,119308878,122645739,21,36514475
2019,119312734,122642309,9,36525188
2019,119300286,122642370,3,36514504
2019,119313073,122646199,16,36530314
2019,119313091,122642893,15,36530324
2019,119313091,122646217,16,36530325
2019,119300579,122646247,9,36514592
2019,119306930,122640159,3,36528341
2019,119311728,122644778,24,36524843
2019,119312912,122646004,3,36525246
2019,119312912,122646005,1,36525247
2019,119300495,122638674,16,36514563
2019,119313099,122646229,24,36530329
2019,119313101,122646229,24,36530330
2019,134508264,139331401,1,42766447
2019,134518281,139340314,16,42771442
2019,134508302,139331452,24,42766471
2019,134508302,139331451,24,42766470
2019,134508469,139335143,24,42766524
2019,134508469,139335144,24,42766525
2019,134508550,139331674,22,42766549
2019,134508629,139340513,24,42771503
2019,134508727,139335241,18,42766588
2019,134508825,139335272,24,42766638
2019,134518678,139335407,18,42776500
2019,134513293,139332111,3,42771572
2019,134509043,139340751,1,42766723
2019,134513376,139332215,1,42776528
2019,134509160,139332266,14,42771625
2019,123903554,127376764,1,38249714
2019,123906976,127381242,3,38249725
2019,123907116,127381370,19,38252373
2019,123907119,127381373,16,38252374
2019,123907130,127381384,26,38252377
2019,123907137,127381389,3,38252381
2019,123907148,127381402,3,38252386
2019,123907339,127377052,16,38249791
2019,123903867,127377045,3,38249787
2019,123907357,127381606,16,38249795
2019,123903887,127377063,3,38252441
2019,123903947,127381664,16,38249801
2019,123903948,127381664,16,38249802
2019,123904049,127377240,24,38252476
2019,123234480,126688129,16,37970264
2019,123234517,126691017,16,37981396
2019,123237168,126688200,1,37990279
2019,123242196,126688383,1,37985574
2019,123237624,126691528,20,37985662
2019,123235259,126688921,3,37985733
2019,123242392,126691511,3,37985658
2019,123235133,126683359,21,37981611
2019,123235262,126691768,24,37990492
2019,123242688,126691853,26,37985778
2019,123235422,126691919,1,37981728
2019,123235628,126689307,26,37981797
2019,123235713,126689385,1,37981818
2019,123238379,126692301,5,37990641
2019,123235887,126692319,16,37990647
2019,123243100,126689581,5,37990650
2019,123238432,126692354,16,37985921
2019,123235415,126691911,1,37990541
2019,123238070,126689169,3,37981765
2019,123235906,126689579,16,37981864
2019,129438403,134231649,1,40500354
2019,129438492,134231738,21,40500369
2019,129438493,134231738,16,40502325
2019,129427578,134231738,5,40496342
2019,129438494,134231738,5,40500370
2019,129427624,134234975,17,40500406
2019,129438565,134234978,16,40500407
2019,129431793,134231940,1,40502353
2019,123237158,126691035,3,37981398
2019,123234606,126688264,24,37981421
2019,123234606,126688266,24,37981422
2019,123242172,126688350,21,37981460
2019,123237441,126688479,1,37990356
2019,123237474,126683190,17,37981524
2019,123242451,126683341,3,37985684
2019,123242496,126691621,1,37985693
2019,123237913,126688981,16,37981692
2019,123237917,126688981,16,37985771
2019,123237910,126688981,16,37981689
2019,123235325,126688981,16,37990515
2019,123235326,126688981,16,37981694
2019,123242666,126688981,16,37981693
2019,123237906,126688981,16,37985767
2019,123235382,126689049,15,37981716
2019,123235387,126689049,15,37981718
2019,123237983,126689049,15,37990535
2019,123235384,126689049,15,37985787
2019,123235383,126689049,15,37981717
2019,123235720,126692159,1,37985884
2019,134512938,139335022,24,42776364
2019,134512944,139335028,15,42776367
2019,134512944,139335029,16,42776368
2019,134512952,139331411,18,42771443
2019,134513048,139335130,18,42776410
2019,134508661,139331779,21,42766572
2019,134508983,139335402,1,42766693
2019,134518676,139340707,1,42766695
2019,134508983,139340707,25,42766694
2019,134518676,139335402,25,42776499
2019,129417095,134220174,1,40498447
2019,129425169,134220197,16,40495568
2019,129421825,134220255,17,40491076
2019,129425241,134220255,17,40491077
2019,129421828,134214460,10,40498473
2019,129421840,134220266,16,40491088
2019,129425280,134214498,27,40495631
2019,129421848,134220279,1,40495630
2019,129425284,134217657,1,40495632
2019,129425283,134217657,1,40491094
2019,129425292,134214504,24,40495634
2019,129425302,134217676,1,40491100
2019,129425328,134217697,18,40495646
2019,129425331,134217698,3,40495648
2019,129425345,134220314,16,40495658
2019,127226433,131870381,25,39624775
2019,127228329,131870381,24,39621232
2019,127226433,131866105,24,39621234
2019,127228329,131866105,25,39621233
2019,127228343,131866129,14,39621239
2019,128264042,133058321,27,40048070
2019,128263835,133051055,27,39985038
2019,128262777,133057874,1,40047868
2019,128262776,133057874,24,40047867
2019,128267987,133042719,1,40042144
2019,128264069,133058370,9,39985120
2019,128268431,133058513,18,39985139
2019,128268481,133058565,11,40048156
2019,128268627,133058701,25,40048215
2019,128268629,133042820,25,40048217
2019,128268627,133042820,1,40048214
2019,128268629,133058701,1,40048216
2019,128268721,133058782,18,40042178
2019,128268716,133058782,18,39985152
2019,128264156,133058784,18,39985151
2019,128264155,133058784,18,39985148
2019,128264156,133058782,18,39985149
2019,128268718,133058782,18,40048245
2019,128268721,133058783,18,40048250
2019,128268718,133058783,18,40048246
2019,128268714,133058784,18,40048242
2019,128268721,133058784,18,40048251
2019,128255701,133058782,18,40048248
2019,128255701,133058784,18,40042177
2019,128268722,133058783,18,40048254
2019,128268716,133058784,18,39985154
2019,128264155,133058782,18,40048243
2019,128268714,133058783,18,40048241
2019,128268714,133058782,18,40048240
2019,128268718,133058784,18,40048247
2019,128264156,133058783,18,39985150
2019,128264155,133058783,18,40048244
2019,128268722,133058784,18,40048255
2019,128255701,133058783,18,40048249
2019,128268722,133058782,18,40048253
2019,128268716,133058783,18,39985153
2019,128268730,133058801,18,40048259
2019,128268750,133058822,5,40048264
2019,128268967,133059027,1,40048335
2019,128264204,133059069,1,40048349
2019,128264204,133059070,1,40048350
2019,128269089,133059154,18,40048377
2019,128269132,133059200,16,39985178
2019,128269178,133059237,16,40048393
2019,128262716,133057820,1,40047843
2019,128263826,133057820,1,40047844
2019,128263830,133051052,24,39985034
2019,128263830,133042676,24,39985033
2019,128263829,133051052,24,40042125
2019,128263829,133042676,24,40042124
2019,128263842,133057864,14,40047863
2019,128262763,133057868,14,40047865
2019,128262762,133057868,14,40047864
2019,128263913,133058039,26,40047944
2019,128255589,133058044,1,40047948
2019,128255589,133058043,1,40047947
2019,128263948,133051176,24,39985078
2019,128263955,133051181,18,39985080
2019,128263845,133051069,16,39985039
2019,128263855,133057886,27,39985044
2019,128267924,133058013,24,40047936
2019,128268161,133058232,21,40048035
2019,128263969,133058239,3,39985087
2019,127233091,131870899,17,39610513
2019,127226889,131863092,15,39624873
2019,127228839,131863092,18,39621330
2019,127226888,131863092,17,39624872
2019,127228844,131866626,1,39621333
2019,127228865,131866643,26,39621340
2019,127228870,131866651,1,39621343
2019,127233165,131870975,18,39610528
2019,127228905,131866682,1,39626356
2019,127228922,131866704,1,39626360
2019,127226257,131862483,5,39624731
2019,127228124,131865894,6,39621180
2019,127228132,131865902,1,39621182
2019,127226320,131870265,26,39610368
2019,127228169,131865934,18,39610369
2019,127226341,131865958,16,39624754
2019,127212492,131865967,25,39610376
2019,127228193,131865967,16,39621195
2019,127228193,131865966,25,39621196
2019,127212492,131865966,16,39610375
2019,127228197,131865973,1,39621199
2019,127212509,131862609,25,39610382
2019,127212509,131862608,16,39610381
2019,127212508,131862608,25,39610380
2019,127212508,131862609,16,39610379
2019,127228245,131866021,1,39610383
2019,127212753,131862739,3,39610443
2019,127228617,131866385,16,39621280
2019,127228617,131866384,16,39621279
2019,127228653,131870664,3,39621289
2019,127212894,131862883,16,39610469
2019,127226701,131870745,17,39624830
2019,127228705,131862939,16,39621296
2019,127228773,131866541,14,39621312
2019,127226840,131863052,1,39624858
2019,127228807,131870893,1,39621322
2019,127228813,131870904,21,39610515
2019,127228837,131863088,4,39621329
2019,127228841,131870928,16,39621331
2019,127226903,131870936,27,39621335
2019,127228866,131866644,3,39621341
2019,127212496,131870283,1,39610377
2019,127228225,131866007,16,39621206
2019,127228237,131866015,6,39621208
2019,127228262,131866036,25,39624766
2019,127226400,131866037,25,39621217
2019,127226400,131866036,1,39621215
2019,127228262,131866037,1,39624765
2019,127228326,131866103,3,39621231
2019,128268705,133058780,1,40048234
2019,128268709,133058780,1,40048237
2019,128268708,133058780,1,40048236
2019,128268706,133058780,1,40048235
2019,128264161,133051373,18,40048265
2019,128264161,133058821,18,39985156
2019,128268805,133058869,21,40048283
2019,128268827,133058894,16,39985159
2019,128268840,133051383,1,40048292
2019,128268986,133059045,18,39985175
2019,128269117,133059185,1,40048380
2019,128269174,133051433,16,40048391
2019,128269173,133051433,16,40048390
2019,128264276,133059460,16,39985188
2019,134513111,139331723,16,42776426
2019,134518565,139340609,24,42771535
2019,134508820,139340609,24,42766634
2019,134513184,139335288,3,42766649
2019,134513196,139331991,24,42766660
2019,134508996,139332122,1,42766699
2019,134509034,139340739,18,42766719
2019,134518715,139340739,18,42771584
2019,134513417,139332271,24,42776556
2019,127226314,131865915,3,39624746
2019,127228275,131862639,16,39621220
2019,127226430,131862653,16,39624772
2019,127212607,131866124,3,39610410
2019,127212630,131866161,16,39610419
2019,127228378,131866161,16,39621244
2019,127228401,131870435,3,39610422
2019,127228440,131870460,16,39621255
2019,127226460,131866221,9,39610433
2019,127228499,131866266,17,39621269
2019,127228496,131866266,17,39624796
2019,127226532,131862765,4,39624799
2019,127226573,131866333,18,39624805
2019,127228745,131862992,24,39621303
2019,127226834,131863043,25,39624854
2019,127228789,131863043,14,39624855
2019,127228789,131870872,25,39621315
2019,127226834,131870872,14,39624853
2019,127228806,131866581,26,39621321
2019,127228834,131863087,23,39621328
2019,127228833,131863087,23,39624870
2019,127226945,131863146,19,39624885
2019,127228127,131862529,1,39624739
2019,127228130,131865901,3,39621181
2019,127228446,131862687,16,39621256
2019,127228453,131862692,16,39621259
2019,127226497,131866262,16,39624793
2019,127226495,131866262,25,39610441
2019,127226497,131870516,25,39624794
2019,127226495,131870516,16,39624792
2019,127226598,131866365,11,39624812
2019,127228604,131862850,1,39621278
2019,127228770,131866538,16,39621311
2019,127228792,131863048,24,39621317
2019,127228791,131863048,24,39621316
2019,127228856,131866639,17,39621337
2019,127226974,131870985,1,39624893
2019,127226995,131863186,24,39626354
2019,127228898,131866675,5,39626355
2019,129421750,134214369,1,40498444
2019,129425118,134220169,1,40498443
2019,129417118,134217561,24,40491064
2019,129421863,134214526,16,40495643
2019,129425323,134217690,1,40498485
2019,129421939,134217860,18,40498513
2019,129421974,134217918,1,40495743
2019,129425571,134217919,24,40495745
2019,129425569,134217918,24,40495741
2019,129425571,134217918,24,40498535
2019,129421974,134217919,24,40495744
2019,129425569,134217919,24,40495742
2019,129421980,134217929,18,40498539
2019,129421980,134214633,18,40498538
2019,129421997,134214646,21,40495764
2019,129422009,134217964,18,40495768
2019,129425621,134214661,3,40495769
2019,129425624,134214665,24,40491154
2019,129417384,134214685,1,40491161
2019,129425672,134214696,16,40491168
2019,129421756,134214379,16,40498449
2019,129425203,134214420,25,40495589
2019,129425202,134214421,25,40495586
2019,129425202,134214420,17,40495584
2019,129425203,134214421,5,40495588
2019,127228215,131866000,3,39621201
2019,127228324,131870376,1,39610404
2019,127212616,131862666,25,39610416
2019,127212616,131866138,1,39610415
2019,127212615,131862666,1,39621240
2019,127212615,131866138,25,39610414
2019,127228359,131870406,20,39610417
2019,127212649,131866178,9,39621249
2019,127228447,131862689,16,39624780
2019,127228634,131870643,3,39610467
2019,127228828,131866609,1,39621327
2019,127226881,131870921,3,39624869
2019,127228862,131863127,1,39610524
2019,127228863,131863127,19,39621339
2019,127228890,131863179,18,39621352
2019,127228890,131863178,24,39621351
2019,127228294,131866072,1,39610395
2019,127228661,131870674,3,39621290
2019,127228136,131862532,1,39624740
2019,127226304,131862532,1,39621183
2019,127228220,131870299,16,39621205
2019,127228218,131870299,16,39621202
2019,127226383,131870299,16,39621203
2019,127228219,131870299,16,39621204
2019,127226387,131870307,15,39624758
2019,127228333,131866108,1,39621235
2019,127228333,131866109,1,39610406
2019,127226443,131862663,1,39610413
2019,127228386,131866164,3,39610420
2019,127228393,131870424,1,39621246
2019,127228393,131870425,3,39621247
2019,127226468,131866237,3,39624786
2019,127226582,131866346,16,39624808
2019,127228591,131862831,21,39621277
2019,127228687,131870719,17,39621295
2019,127226736,131866489,17,39624836
2019,127232975,131870764,1,39610476
2019,127228750,131866516,16,39621304
2019,127228759,131870821,27,39621306
2019,127228816,131863073,3,39621325
2019,127228820,131866603,17,39621326
2019,127226311,131870258,14,39624744
2019,127228170,131865935,1,39621189
2019,127226399,131866039,16,39621216
2019,127212574,131870360,21,39610402
2019,127212597,131866110,26,39621236
2019,127228406,131870441,16,39621250
2019,127212717,131866236,3,39610438
2019,127228096,131865864,1,39624725
2019,127212424,131862511,18,39610356
2019,127226327,131865932,9,39624750
2019,127212482,131865948,1,39621191
2019,127228184,131862581,16,39610371
2019,127228184,131862580,25,39621194
2019,127228185,131862581,25,39610372
2019,127228185,131862580,16,39610373
2019,127226407,131870331,3,39624768
2019,127228410,131870444,19,39621252
2019,127228428,131870451,3,39610424
2019,127228459,131866232,3,39621261
2019,127212754,131870532,16,39621271
2019,127228505,131870532,16,39624797
2019,127226251,131862479,1,39624728
2019,127226271,131870209,16,39624733
2019,127212432,131870230,1,39610359
2019,127228512,131862753,21,39610445
2019,127226335,131865953,3,39621193
2019,127226340,131870276,17,39624753
2019,127228644,131862871,16,39621288
2019,127226745,131862971,3,39624839
2019,127226837,131863045,1,39624857
2019,127226909,131863109,27,39621336
2019,127226986,131863175,3,39624894
2019,127226742,131870769,16,39624838
2019,127228857,131863119,3,39621338
2019,129438319,134228810,9,40500327
2019,129431620,134231667,15,40502314
2019,129431632,134231686,1,40496326
2019,129427575,134228892,20,40500365
2019,129438483,134228892,20,40502323
2019,129421809,134214437,5,40498464
2019,129425438,134217799,1,40495695
2019,129425455,134214579,27,40498506
2019,129417301,134217877,1,40498518
2019,129417301,134214607,3,40498517
2019,129421963,134220373,24,40498530
2019,129425551,134220373,24,40498529
2019,129425591,134217942,1,40495756
2019,129417336,134217949,16,40491143
2019,129417342,134217962,19,40491150
2019,129422011,134217966,16,40498549
2019,129417358,134217986,16,40495773
2019,129422027,134214678,16,40495779
2019,129425649,134218010,16,40495781
2019,129425680,134220438,21,40495792
2019,129431614,134231660,1,40500356
2019,129438647,134228956,3,40500429
2019,129425444,134217800,1,40495696
2019,129425387,134217752,16,40495679
2019,129417292,134217853,21,40491128
2019,129421947,134214610,7,40498520
2019,129421993,134220404,1,40498542
2019,129425600,134217956,3,40495765
2019,129422016,134220420,1,40491153
2019,129425629,134220421,24,40495772
2019,129422022,134220421,24,40491155
2019,129417387,134214689,6,40491162
2019,129422041,134218033,1,40495785
2019,129425691,134218054,21,40495798
2019,129431639,134231695,25,40496333
2019,129431639,134231697,19,40496332
2019,129431640,134231695,19,40502318
2019,129431640,134231697,25,40496334
2019,129438488,134231734,3,40500366
2019,129421748,134214368,1,40498442
2019,129417125,134217568,1,40495576
2019,129425267,134217639,5,40495625
2019,129417213,134217654,20,40495629
2019,129421857,134217675,16,40495638
2019,129417225,134217681,1,40491102
2019,129425314,134214520,24,40491104
2019,129438607,134231856,16,40500418
2019,134518212,139340250,24,42771411
2019,134518240,139340278,1,42771424
2019,134518243,139340282,24,42771426
2019,134518243,139340281,24,42771425
2019,134518243,139340283,24,42771427
2019,134518280,139340312,26,42771441
2019,134509005,139332129,21,42766701
2019,134518780,139340805,1,42766763
2019,134509112,139332231,16,42766759
2019,134509112,139340804,24,42766760
2019,134509112,139340805,24,42766761
2019,134518780,139340804,24,42771611
2019,134518780,139332231,25,42771610
2019,134509133,139332245,1,42771616
2019,134518787,139332246,1,42766768
2019,134509133,139332246,25,42766767
2019,134518787,139332245,25,42771617
2019,129438346,134228825,26,40500338
2019,129431617,134228857,1,40502312
2019,129438589,134228928,1,40500416
2019,129427647,134231864,5,40502339
2019,129431714,134231864,5,40502340
2019,129427751,134229038,16,40502357
2019,129427788,134232010,17,40506388
2019,129438330,134228819,3,40500330
2019,129438334,134228821,25,40500334
2019,129438333,134219848,25,40500332
2019,129438334,134219848,3,40500333
2019,129438333,134228821,3,40500331
2019,129431595,134219858,1,40502307
2019,129427513,134228836,1,40502310
2019,129438416,134231658,4,40500355
2019,129438479,134231729,1,40500364
2019,129438497,134231742,3,40500371
2019,129438533,134231783,3,40500391
2019,129438540,134231788,1,40500393
2019,129431736,134235018,16,40506368
2019,134518050,139340093,19,42771387
2019,134518301,139335060,1,42771448
2019,134518300,139335060,1,42771447
2019,134518352,139331532,24,42771464
2019,134518398,139335153,21,42771485
2019,134518522,139335232,16,42771524
2019,134518521,139335232,24,42776432
2019,134518521,139335230,16,42766586
2019,134518522,139335231,16,42771523
2019,134518521,139335231,24,42776431
2019,134518522,139335230,24,42771525
2019,134508962,139335385,19,42766687
2019,129425383,134217745,3,40495677
2019,129425412,134217777,5,40491116
2019,129425480,134217841,16,40495706
2019,129417355,134214662,16,40495770
2019,129425669,134214692,18,40491166
2019,129425688,134218051,25,40495795
2019,129425689,134218051,1,40495796
2019,129425688,134218050,1,40491175
2019,129425689,134218050,25,40495797
2019,129417412,134214717,16,40491176
2019,129425298,134220285,21,40495637
2019,129421834,134214469,1,40495616
2019,129417207,134220276,3,40495628
2019,129425296,134220285,24,40495636
2019,129417254,134217732,17,40495667
2019,129417314,134220381,16,40495740
2019,129425585,134217939,1,40495750
2019,129425606,134217959,3,40491147
2019,129425607,134217959,22,40495766
2019,129425648,134220427,1,40495780
2019,129425151,134220189,16,40495563
2019,129425391,134217757,10,40495680
2019,129425431,134217793,3,40495693
2019,129425485,134217846,16,40495707
2019,129425568,134217913,18,40495739
2019,129417335,134214641,24,40495759
2019,129417243,134214531,18,40495653
2019,129425403,134220328,27,40495687
2019,129425542,134217901,1,40495733
2019,129425560,134217910,21,40495737
2019,129421969,134217914,26,40498533
2019,129421990,134220399,1,40498541
2019,129421999,134214648,24,40498545
2019,129421998,134214648,3,40491146
2019,129425682,134214709,15,40495793
2019,129417263,134220324,16,40495685
2019,129425402,134220329,1,40495686
2019,129425389,134217754,16,40491115
2019,129421900,134220326,3,40498493
2019,129421903,134220327,14,40498495
2019,129425586,134217938,1,40495751
2019,129425671,134214694,5,40491167
2019,129421908,134214561,1,40498497
2019,129425384,134217747,24,40495678
2019,129421937,134214589,1,40498509
2019,129425544,134220368,1,40495734
2019,129417320,134217923,1,40495746
2019,129425610,134217963,17,40495767
2019,129425619,134217977,18,40498551
2019,129425376,134217744,16,40495674
2019,129425419,134217783,14,40491118
2019,129425435,134217796,18,40491123
2019,129417279,134217796,18,40491122
2019,129417278,134217796,18,40491121
2019,129421917,134217807,21,40498504
2019,129425670,134220433,1,40495789
2019,129417405,134218048,16,40491173
2019,129425687,134214711,3,40491174
2019,129417421,134214723,26,40491179
2019,129417430,134214729,16,40491183
2019,129425701,134218064,3,40495799
2019,129425703,134214733,1,40495800
2019,129425704,134218066,18,40495801
2019,129425718,134218081,19,40495803
2019,129425719,134218081,17,40495804
2019,129425722,134218084,3,40495805
2019,129425726,134218088,21,40495806
2019,129425736,134218096,1,40495810
2019,129425744,134218104,3,40495812
2019,129425746,134218106,24,40495813
2019,129425748,134218108,18,40495815
2019,129425750,134218110,17,40495816
2019,129425213,134217582,3,40495598
2019,129425270,134217641,3,40495626
2019,129425277,134214496,16,40491093
2019,129425358,134217730,1,40495664
2019,129425392,134217758,3,40495681
